PhysicalX(mm),PhysicalY(mm),1574999500Hz,1574999510Hz,1574999520Hz,1574999530Hz,1574999540Hz,1574999550Hz,1574999560Hz,1574999570Hz,1574999580Hz,1574999590Hz,1574999600Hz,1574999610Hz,1574999620Hz,1574999630Hz,1574999640Hz,1574999650Hz,1574999660Hz,1574999670Hz,1574999680Hz,1574999690Hz,1574999700Hz,1574999710Hz,1574999720Hz,1574999730Hz,1574999740Hz,1574999750Hz,1574999760Hz,1574999770Hz,1574999780Hz,1574999790Hz,1574999800Hz,1574999810Hz,1574999820Hz,1574999830Hz,1574999840Hz,1574999850Hz,1574999860Hz,1574999870Hz,1574999880Hz,1574999890Hz,1574999900Hz,1574999910Hz,1574999920Hz,1574999930Hz,1574999940Hz,1574999950Hz,1574999960Hz,1574999970Hz,1574999980Hz,1574999990Hz,1575000000Hz,1575000010Hz,1575000020Hz,1575000030Hz,1575000040Hz,1575000050Hz,1575000060Hz,1575000070Hz,1575000080Hz,1575000090Hz,1575000100Hz,1575000110Hz,1575000120Hz,1575000130Hz,1575000140Hz,1575000150Hz,1575000160Hz,1575000170Hz,1575000180Hz,1575000190Hz,1575000200Hz,1575000210Hz,1575000220Hz,1575000230Hz,1575000240Hz,1575000250Hz,1575000260Hz,1575000270Hz,1575000280Hz,1575000290Hz,1575000300Hz,1575000310Hz,1575000320Hz,1575000330Hz,1575000340Hz,1575000350Hz,1575000360Hz,1575000370Hz,1575000380Hz,1575000390Hz,1575000400Hz,1575000410Hz,1575000420Hz,1575000430Hz,1575000440Hz,1575000450Hz,1575000460Hz,1575000470Hz,1575000480Hz,1575000490Hz,1575000500Hz
245.171,-145.970,-25.943,-32.886,-26.740,-29.095,-51.130,-32.089,-26.735,-31.630,-39.968,-27.081,-23.074,-24.732,-25.382,-23.927,-25.129,-36.785,-31.201,-29.267,-30.232,-33.806,-29.161,-27.678,-33.251,-36.785,-32.310,-36.257,-28.649,-23.502,-25.106,-27.140,-27.382,-31.073,-31.031,-26.921,-24.864,-31.600,-32.485,-28.908,-29.330,-38.633,-30.770,-31.739,-30.268,-32.738,-35.188,-29.983,-28.990,-28.609,-33.697,-24.687,3.010,19.058,22.690,15.116,-6.875,-27.984,-31.583,-28.852,-23.075,-22.621,-23.306,-27.900,-38.538,-29.196,-33.707,-24.909,-35.734,-31.834,-27.263,-26.751,-27.748,-29.824,-53.910,-30.563,-32.428,-34.552,-27.668,-23.590,-31.468,-35.556,-28.009,-25.074,-26.257,-32.762,-27.456,-30.107,-27.649,-28.548,-36.739,-27.474,-34.415,-25.870,-22.012,-25.939,-29.372,-26.243,-24.051,-25.039,-26.174,-23.744,-28.895
247.204,-145.970,-32.219,-30.189,-42.809,-33.263,-27.332,-31.145,-32.824,-30.001,-32.354,-52.504,-32.051,-26.374,-24.886,-28.003,-29.844,-41.486,-31.692,-26.280,-33.005,-27.323,-30.493,-39.096,-29.403,-30.856,-35.425,-27.283,-36.982,-27.902,-24.955,-30.623,-34.743,-29.049,-31.372,-37.773,-33.483,-37.820,-24.149,-22.218,-27.781,-28.362,-25.515,-37.669,-27.641,-33.470,-34.402,-30.079,-29.507,-24.101,-25.742,-28.454,3.588,19.131,22.708,15.060,-8.821,-27.145,-34.267,-33.021,-29.055,-32.419,-33.436,-25.626,-29.993,-35.535,-29.771,-27.039,-24.851,-31.954,-30.241,-34.012,-36.382,-28.969,-30.289,-38.826,-33.527,-33.769,-30.020,-25.886,-24.849,-24.464,-23.188,-28.181,-35.112,-42.308,-33.558,-32.456,-28.512,-30.006,-28.552,-23.473,-25.158,-30.853,-34.945,-30.109,-27.453,-54.132,-26.925,-25.466,-36.105,-31.526,-26.282
249.237,-145.970,-25.827,-25.539,-23.707,-39.170,-30.078,-31.424,-34.563,-53.458,-28.975,-27.425,-29.853,-28.893,-25.517,-27.719,-29.046,-25.466,-28.910,-34.176,-33.968,-32.999,-31.262,-29.799,-28.677,-25.778,-28.087,-27.900,-24.680,-26.049,-23.319,-22.301,-27.699,-24.591,-27.858,-30.556,-30.686,-29.296,-25.113,-26.161,-27.557,-31.577,-42.412,-38.110,-39.854,-38.217,-42.743,-31.936,-34.812,-38.789,-35.938,-33.536,3.225,19.071,22.684,15.033,-9.343,-24.496,-26.093,-24.965,-23.136,-26.681,-35.174,-45.362,-32.707,-39.837,-29.870,-27.416,-29.736,-49.528,-32.915,-30.723,-36.595,-26.965,-33.115,-36.586,-31.742,-30.710,-24.750,-27.242,-31.581,-34.567,-25.488,-26.722,-26.115,-29.400,-40.345,-33.021,-31.148,-28.638,-29.152,-30.799,-34.281,-30.546,-25.310,-25.793,-23.207,-26.268,-31.451,-27.380,-27.958,-27.774,-26.094
251.271,-145.970,-34.016,-21.339,-20.248,-27.457,-29.110,-27.767,-27.116,-25.809,-23.893,-23.318,-24.797,-26.478,-35.782,-39.949,-26.976,-22.867,-33.324,-29.429,-29.712,-25.920,-26.751,-27.541,-31.045,-32.319,-27.896,-27.002,-24.441,-23.724,-28.555,-30.031,-27.538,-31.347,-38.223,-27.569,-22.803,-26.559,-33.917,-28.620,-34.461,-31.349,-39.000,-35.857,-28.098,-21.732,-21.042,-22.058,-21.964,-26.328,-37.740,-31.951,3.173,19.075,22.697,15.113,-6.979,-32.477,-29.622,-32.034,-35.700,-43.471,-33.898,-30.105,-27.339,-39.933,-44.842,-27.348,-24.612,-32.126,-45.715,-30.894,-27.244,-31.704,-31.684,-29.006,-37.642,-24.054,-22.025,-22.969,-24.617,-27.990,-26.540,-28.110,-30.277,-27.852,-27.300,-27.838,-30.257,-41.345,-37.267,-33.429,-29.749,-25.821,-29.409,-38.902,-34.921,-25.521,-24.047,-37.372,-26.966,-25.648,-34.265
253.304,-145.970,-22.249,-21.640,-29.063,-39.155,-37.666,-30.430,-37.482,-26.544,-26.197,-28.873,-31.665,-39.433,-31.233,-43.235,-31.640,-28.329,-26.642,-30.387,-36.259,-32.321,-35.636,-35.180,-31.006,-28.374,-24.623,-27.486,-27.401,-29.347,-32.268,-29.764,-32.577,-33.040,-29.485,-25.673,-24.466,-27.302,-33.063,-37.229,-61.956,-37.527,-26.877,-28.129,-29.942,-30.486,-26.551,-29.893,-42.932,-38.933,-37.261,-32.261,3.349,19.089,22.693,15.078,-7.150,-33.824,-30.147,-35.054,-36.278,-33.720,-36.071,-25.067,-28.299,-25.656,-22.958,-23.594,-30.056,-33.441,-32.236,-39.899,-36.223,-25.610,-28.589,-38.955,-43.787,-29.883,-31.688,-37.234,-36.723,-34.805,-36.777,-25.665,-27.415,-29.888,-24.421,-26.666,-35.646,-28.529,-28.076,-32.231,-32.570,-27.740,-28.610,-32.881,-31.105,-35.826,-34.101,-34.549,-27.047,-33.368,-39.060
255.337,-145.970,-32.167,-29.848,-28.644,-38.812,-43.386,-37.822,-40.398,-35.180,-28.874,-34.863,-41.151,-28.422,-27.439,-31.706,-29.882,-25.184,-24.944,-30.763,-31.798,-24.449,-25.329,-31.815,-31.257,-23.723,-25.076,-33.664,-29.045,-27.826,-30.133,-24.071,-25.568,-36.892,-27.018,-30.979,-40.103,-48.254,-31.816,-27.691,-29.633,-31.554,-43.527,-36.211,-41.784,-31.576,-25.207,-23.654,-25.026,-34.247,-25.524,-26.403,3.403,19.125,22.723,15.056,-8.020,-35.011,-45.461,-33.787,-27.778,-26.110,-24.656,-23.889,-24.341,-29.348,-31.897,-38.679,-30.193,-37.277,-33.443,-36.087,-30.986,-38.402,-28.509,-26.304,-33.084,-30.800,-25.065,-27.345,-31.069,-37.629,-31.886,-29.969,-29.138,-23.665,-25.071,-26.881,-25.517,-24.710,-26.620,-26.017,-29.157,-36.428,-31.139,-33.750,-34.206,-27.661,-26.837,-31.925,-30.241,-26.258,-23.570
257.370,-145.970,-44.521,-30.521,-28.453,-37.076,-34.859,-30.076,-26.368,-28.627,-32.488,-33.471,-33.243,-27.987,-26.386,-33.562,-23.557,-21.998,-27.109,-25.948,-24.260,-25.376,-26.260,-30.810,-32.883,-29.845,-30.449,-30.812,-28.856,-26.449,-24.715,-21.597,-20.304,-22.714,-25.159,-28.625,-41.949,-34.677,-25.069,-28.791,-36.214,-31.960,-24.638,-27.243,-39.302,-30.675,-30.167,-39.490,-29.605,-32.238,-39.174,-30.443,3.418,19.140,22.751,15.132,-7.456,-30.920,-38.401,-38.929,-35.088,-48.566,-49.447,-40.846,-41.648,-36.273,-27.903,-26.255,-32.673,-33.297,-29.828,-27.316,-48.464,-26.481,-31.508,-28.021,-22.811,-33.304,-29.998,-31.964,-35.455,-31.163,-37.099,-37.728,-36.122,-28.753,-33.395,-25.491,-23.138,-28.964,-32.209,-27.328,-22.772,-23.886,-29.217,-32.272,-29.050,-27.513,-26.544,-39.434,-25.386,-28.312,-29.520
259.403,-145.970,-25.450,-23.901,-23.890,-22.852,-26.532,-30.298,-29.472,-29.370,-26.310,-25.911,-34.487,-34.777,-43.426,-29.380,-23.795,-24.701,-29.891,-28.551,-25.888,-30.574,-29.501,-25.985,-29.359,-37.140,-33.633,-30.475,-37.973,-33.816,-31.086,-43.031,-30.599,-26.041,-24.474,-30.352,-31.793,-32.479,-33.273,-27.641,-32.374,-33.546,-29.177,-36.825,-29.572,-26.850,-30.237,-21.004,-22.958,-24.264,-20.963,-19.892,3.489,19.215,22.816,15.153,-7.897,-36.402,-29.931,-35.065,-40.542,-32.938,-50.491,-29.846,-26.794,-25.033,-30.196,-30.063,-29.114,-31.933,-28.160,-30.500,-28.806,-24.505,-23.042,-23.813,-28.359,-29.336,-24.604,-25.757,-37.709,-32.779,-36.962,-28.982,-32.388,-34.906,-37.065,-25.932,-24.191,-26.110,-33.062,-45.103,-35.334,-30.220,-34.082,-30.399,-35.500,-25.608,-23.932,-25.904,-28.993,-34.176,-38.082
261.436,-145.970,-28.372,-27.368,-31.664,-40.865,-46.872,-33.976,-44.425,-28.770,-31.697,-37.793,-27.912,-26.958,-30.833,-33.064,-29.734,-29.719,-23.287,-24.901,-39.506,-30.467,-29.795,-30.868,-35.172,-32.427,-31.004,-30.285,-28.107,-32.466,-29.585,-25.877,-22.370,-24.930,-30.334,-28.936,-38.083,-26.217,-21.482,-20.484,-25.436,-23.542,-24.713,-26.872,-39.582,-30.685,-26.294,-34.656,-34.790,-22.719,-20.366,-24.423,3.441,19.305,22.919,15.340,-6.555,-32.833,-29.014,-33.943,-39.573,-49.427,-40.417,-42.569,-25.465,-23.524,-31.680,-22.531,-24.798,-35.787,-36.370,-30.953,-36.717,-26.770,-33.135,-28.331,-40.275,-24.248,-27.903,-37.057,-34.267,-27.329,-23.510,-26.827,-33.846,-30.014,-24.418,-26.201,-39.196,-37.314,-28.715,-40.764,-33.340,-35.012,-29.266,-35.879,-26.049,-26.774,-25.573,-24.163,-25.288,-24.729,-24.015
263.469,-145.970,-33.354,-26.157,-24.236,-24.975,-28.763,-35.940,-31.978,-28.567,-37.495,-27.374,-25.078,-25.589,-33.375,-31.513,-26.219,-27.208,-37.966,-29.177,-25.333,-27.086,-40.011,-31.591,-27.053,-25.205,-26.603,-24.977,-22.788,-25.764,-35.196,-38.524,-27.903,-26.072,-32.474,-31.835,-25.023,-26.053,-26.375,-31.267,-30.028,-29.437,-27.941,-29.175,-29.545,-28.082,-30.809,-35.317,-27.250,-29.726,-44.945,-32.491,3.422,19.415,23.044,15.449,-6.763,-31.744,-25.261,-26.521,-29.497,-31.412,-33.087,-36.481,-36.193,-32.585,-34.379,-30.156,-28.235,-34.720,-30.016,-35.681,-29.247,-28.220,-28.142,-24.668,-25.845,-25.671,-24.267,-25.997,-27.140,-28.960,-29.716,-32.583,-28.149,-25.848,-26.997,-33.636,-29.052,-40.644,-28.223,-32.603,-41.160,-42.587,-38.378,-33.415,-44.199,-27.523,-29.564,-38.510,-34.965,-49.251,-34.780
265.502,-145.970,-23.244,-22.671,-23.126,-20.787,-22.375,-30.059,-29.086,-30.612,-32.379,-33.318,-31.677,-27.232,-32.726,-38.194,-28.827,-21.632,-22.419,-26.426,-30.380,-32.851,-35.179,-33.934,-24.883,-26.056,-30.641,-35.777,-31.009,-23.810,-26.295,-27.569,-25.800,-25.045,-26.659,-28.979,-35.060,-34.262,-30.846,-31.095,-29.316,-42.956,-36.626,-25.536,-33.753,-31.111,-24.654,-27.710,-40.782,-35.541,-30.626,-33.282,3.793,19.593,23.207,15.636,-6.713,-26.451,-28.880,-30.177,-44.104,-34.816,-34.246,-34.330,-26.324,-28.660,-28.143,-32.541,-28.443,-24.217,-23.054,-25.517,-39.413,-31.987,-28.945,-29.329,-27.533,-25.357,-33.777,-27.943,-24.771,-36.371,-39.347,-27.369,-20.251,-22.701,-24.419,-23.174,-23.839,-32.317,-28.292,-25.260,-27.459,-33.114,-26.014,-22.838,-28.854,-30.537,-25.676,-27.620,-31.647,-34.907,-44.239
267.535,-145.970,-38.595,-43.556,-34.425,-30.895,-31.991,-34.811,-35.591,-29.824,-37.112,-29.574,-28.011,-24.943,-25.730,-27.061,-26.208,-28.395,-36.557,-27.868,-33.073,-29.721,-25.270,-26.849,-26.468,-30.929,-32.564,-37.577,-33.479,-34.322,-24.739,-22.800,-24.894,-26.204,-31.704,-29.352,-26.745,-39.051,-27.515,-36.300,-37.326,-29.006,-27.374,-30.591,-30.166,-29.336,-40.405,-26.455,-28.389,-49.868,-32.330,-36.708,4.011,19.774,23.349,15.706,-5.854,-28.008,-30.857,-38.249,-45.072,-44.158,-31.433,-21.450,-23.693,-34.452,-28.147,-25.819,-33.818,-29.453,-33.440,-38.587,-41.547,-31.364,-34.935,-51.518,-37.348,-34.780,-38.369,-31.867,-38.715,-28.924,-27.098,-27.405,-28.743,-26.670,-29.501,-36.729,-38.088,-48.593,-35.378,-31.091,-31.812,-35.435,-33.935,-38.874,-28.817,-23.731,-27.084,-32.968,-45.632,-31.250,-28.322
269.568,-145.970,-35.878,-31.979,-25.429,-31.352,-46.052,-26.417,-19.947,-19.202,-27.130,-31.734,-27.069,-40.217,-37.379,-27.795,-26.699,-28.211,-31.627,-29.902,-28.215,-41.022,-40.279,-38.477,-27.218,-25.416,-28.142,-27.391,-31.110,-38.106,-35.348,-36.509,-34.292,-27.107,-24.020,-27.515,-37.415,-45.241,-37.097,-28.163,-26.497,-32.445,-28.496,-44.107,-29.360,-24.733,-31.457,-34.864,-28.065,-32.589,-31.842,-34.467,4.309,19.930,23.525,15.914,-6.070,-27.535,-31.919,-32.234,-37.749,-28.843,-30.287,-34.498,-23.802,-27.598,-29.762,-25.802,-28.757,-35.965,-35.553,-24.469,-21.156,-25.924,-33.533,-25.227,-26.190,-23.765,-24.575,-27.842,-31.469,-29.740,-28.554,-35.686,-41.592,-31.835,-27.741,-36.627,-26.082,-24.444,-31.055,-35.135,-24.586,-22.465,-24.673,-31.641,-26.626,-31.030,-33.759,-32.214,-35.578,-29.505,-27.890
271.601,-145.970,-31.924,-34.314,-29.127,-25.647,-27.577,-37.188,-29.617,-24.800,-24.506,-26.352,-27.433,-25.788,-26.379,-24.343,-31.926,-29.578,-30.728,-33.114,-28.442,-23.603,-28.434,-23.896,-21.619,-21.111,-24.601,-32.577,-38.614,-25.977,-23.034,-26.465,-38.152,-39.891,-47.151,-40.316,-37.327,-35.159,-36.451,-32.606,-27.728,-28.630,-32.750,-31.915,-25.972,-28.290,-27.537,-23.794,-24.425,-26.352,-26.857,-26.491,4.226,20.090,23.697,16.045,-6.778,-34.172,-27.337,-30.268,-32.207,-31.309,-24.783,-31.755,-24.396,-21.714,-29.162,-35.082,-30.907,-29.119,-26.234,-26.944,-28.873,-27.511,-30.852,-29.200,-28.526,-27.196,-25.870,-27.402,-30.903,-41.622,-30.326,-26.018,-34.625,-43.231,-30.505,-32.161,-31.034,-28.998,-39.630,-43.577,-44.261,-36.035,-35.148,-29.177,-35.950,-26.935,-41.644,-35.771,-43.467,-34.903,-28.347
273.634,-145.970,-26.146,-31.508,-31.355,-26.574,-38.577,-28.092,-33.611,-35.060,-35.507,-31.470,-24.577,-21.339,-25.273,-27.688,-29.044,-41.661,-32.785,-48.352,-34.936,-31.386,-24.033,-22.428,-24.982,-24.814,-24.007,-25.954,-35.689,-35.811,-29.031,-32.645,-33.692,-31.221,-40.758,-36.778,-31.861,-21.989,-20.771,-23.293,-24.072,-27.411,-32.582,-41.393,-29.540,-32.221,-42.919,-30.284,-28.386,-34.020,-34.549,-23.373,4.633,20.298,23.865,16.188,-7.955,-26.744,-30.055,-33.172,-33.054,-32.769,-30.340,-41.065,-38.070,-27.470,-29.164,-29.936,-28.747,-28.360,-27.219,-29.232,-25.989,-26.814,-25.260,-23.891,-25.166,-26.288,-28.498,-34.925,-39.356,-49.821,-33.553,-35.693,-34.373,-29.683,-37.080,-30.808,-34.559,-28.832,-29.614,-35.647,-43.888,-32.221,-28.102,-32.076,-27.264,-25.507,-31.203,-29.990,-26.224,-28.319,-34.176
275.667,-145.970,-26.275,-29.224,-30.973,-33.646,-34.968,-39.151,-30.572,-29.372,-38.630,-30.203,-33.341,-35.516,-32.551,-30.914,-34.488,-39.174,-43.961,-32.249,-36.518,-30.783,-34.926,-33.630,-27.156,-25.145,-31.474,-32.097,-31.519,-31.143,-26.263,-22.737,-24.056,-27.776,-37.289,-40.049,-34.872,-37.580,-29.872,-25.075,-34.502,-28.149,-26.486,-36.936,-32.640,-34.830,-32.399,-32.623,-32.046,-34.090,-39.995,-28.877,4.468,20.398,24.006,16.413,-5.182,-30.476,-24.627,-26.904,-34.823,-30.836,-25.443,-28.562,-45.863,-28.282,-29.547,-30.652,-29.207,-26.808,-25.652,-29.395,-43.193,-38.860,-37.932,-35.633,-40.089,-28.582,-25.889,-26.634,-31.962,-33.623,-35.367,-31.493,-31.537,-28.008,-28.775,-32.526,-35.743,-24.425,-25.825,-37.989,-36.633,-30.675,-22.188,-23.735,-37.710,-28.315,-25.031,-27.225,-42.854,-41.167,-38.429
277.700,-145.970,-22.159,-29.245,-29.107,-29.726,-23.684,-25.180,-35.900,-26.346,-34.895,-30.977,-28.262,-31.525,-31.972,-34.561,-46.447,-36.965,-31.695,-34.250,-32.788,-29.357,-21.663,-24.998,-34.097,-28.148,-29.998,-38.472,-33.954,-33.703,-26.277,-24.406,-23.845,-25.302,-46.082,-27.594,-33.655,-29.327,-26.092,-25.896,-25.082,-29.951,-26.278,-28.852,-29.710,-24.206,-25.396,-24.802,-22.118,-22.619,-24.629,-24.110,4.965,20.571,24.141,16.460,-6.784,-25.904,-23.834,-26.235,-27.283,-24.195,-26.883,-28.084,-35.282,-29.554,-32.668,-32.733,-29.042,-26.548,-26.511,-25.657,-28.705,-29.726,-33.813,-30.924,-38.459,-31.279,-29.846,-33.026,-43.742,-33.157,-27.623,-37.795,-37.114,-31.282,-32.909,-37.209,-33.740,-26.380,-27.229,-29.737,-30.655,-35.272,-34.512,-30.585,-28.053,-25.049,-25.428,-27.023,-29.653,-30.129,-25.297
279.734,-145.970,-36.725,-25.763,-23.204,-26.600,-24.738,-23.947,-23.218,-20.108,-18.973,-24.386,-31.375,-23.089,-25.155,-26.554,-25.288,-32.269,-37.388,-33.118,-32.090,-32.770,-29.220,-38.703,-28.935,-31.962,-29.983,-27.644,-26.966,-33.102,-33.532,-24.017,-22.651,-26.242,-23.164,-20.421,-25.943,-27.662,-26.036,-28.489,-28.175,-29.049,-29.759,-31.683,-44.788,-37.516,-37.370,-26.668,-27.328,-30.141,-32.988,-36.331,4.914,20.694,24.284,16.655,-5.375,-31.366,-27.616,-26.935,-25.876,-30.731,-25.337,-23.723,-29.570,-32.115,-37.662,-35.245,-32.532,-29.223,-26.343,-30.199,-29.111,-26.164,-25.378,-26.810,-32.452,-35.408,-29.660,-24.928,-25.462,-24.070,-21.351,-23.894,-28.607,-31.760,-31.954,-27.832,-31.560,-37.151,-40.666,-37.825,-24.166,-21.852,-31.565,-37.553,-41.003,-34.988,-31.291,-37.236,-30.877,-23.765,-26.555
281.767,-145.970,-27.032,-24.434,-29.189,-33.931,-32.211,-30.828,-29.418,-26.830,-28.797,-33.489,-31.868,-29.129,-34.855,-46.457,-33.729,-28.861,-33.751,-35.009,-36.940,-34.251,-28.679,-26.396,-27.763,-28.775,-28.078,-31.500,-28.826,-35.394,-40.774,-37.292,-28.547,-27.012,-24.770,-23.227,-26.054,-31.627,-35.453,-26.355,-28.542,-42.921,-46.155,-32.110,-23.866,-25.716,-28.420,-25.800,-35.585,-27.688,-26.011,-30.488,5.009,20.765,24.371,16.804,-4.638,-27.509,-26.771,-28.409,-28.448,-27.302,-27.259,-22.702,-24.769,-24.804,-24.241,-24.418,-23.502,-30.967,-33.034,-42.546,-28.952,-27.074,-30.225,-28.309,-25.929,-27.491,-33.163,-33.066,-27.518,-24.855,-27.400,-33.845,-34.112,-26.280,-27.626,-31.913,-43.008,-30.445,-26.147,-36.907,-31.342,-25.252,-23.534,-27.102,-25.559,-31.009,-35.720,-38.107,-33.502,-31.221,-40.482
283.800,-145.970,-38.074,-36.866,-31.273,-25.082,-29.440,-27.996,-30.916,-40.936,-34.089,-29.682,-33.506,-43.066,-30.523,-25.644,-24.362,-26.292,-34.283,-32.111,-38.753,-40.982,-37.128,-31.277,-28.561,-27.778,-28.795,-32.425,-24.797,-27.350,-27.503,-22.947,-27.699,-28.250,-35.893,-25.898,-29.944,-42.069,-33.382,-26.839,-28.383,-43.734,-42.936,-32.200,-27.459,-27.743,-27.384,-31.577,-33.141,-30.506,-30.420,-31.393,5.063,20.851,24.456,16.850,-5.273,-31.856,-26.749,-44.449,-43.916,-30.587,-27.985,-32.036,-35.615,-37.207,-35.452,-27.894,-23.446,-22.168,-23.118,-23.044,-26.677,-31.920,-33.594,-41.478,-35.468,-31.392,-29.379,-29.990,-26.194,-24.304,-27.911,-30.942,-31.966,-30.087,-32.686,-25.751,-29.257,-30.868,-23.661,-26.793,-37.524,-36.210,-31.685,-45.115,-31.906,-29.078,-25.149,-27.183,-27.513,-31.711,-36.128
285.833,-145.970,-32.046,-30.018,-28.441,-40.684,-41.580,-34.809,-36.526,-25.402,-28.934,-35.187,-31.469,-33.411,-31.486,-42.366,-28.586,-26.450,-32.078,-27.257,-25.835,-26.955,-31.838,-35.171,-30.503,-25.171,-30.880,-33.201,-27.483,-26.139,-32.265,-32.146,-37.257,-31.981,-27.500,-32.031,-49.042,-40.282,-36.345,-28.200,-26.483,-26.800,-26.772,-27.853,-33.649,-37.810,-33.266,-38.984,-34.154,-43.875,-31.512,-32.909,5.036,20.899,24.510,16.909,-6.338,-24.479,-19.958,-22.952,-34.510,-32.377,-40.865,-31.515,-31.346,-28.522,-25.019,-20.566,-19.708,-25.119,-30.731,-40.073,-32.980,-30.283,-43.667,-31.822,-34.132,-34.021,-31.342,-28.087,-26.813,-26.328,-27.382,-29.244,-31.727,-28.007,-24.018,-27.340,-43.976,-30.804,-27.153,-24.898,-31.863,-29.471,-33.461,-31.456,-44.153,-27.281,-34.477,-31.705,-27.043,-30.510,-26.094
287.866,-145.970,-25.714,-28.342,-31.313,-38.685,-30.575,-26.094,-25.466,-26.834,-33.141,-34.781,-30.157,-35.587,-31.336,-30.726,-28.795,-32.522,-33.824,-31.914,-26.348,-31.914,-29.487,-28.284,-37.026,-24.751,-26.357,-36.921,-32.026,-34.129,-35.535,-34.637,-35.494,-33.481,-27.303,-28.438,-34.436,-38.235,-39.952,-41.940,-36.261,-31.071,-27.455,-22.172,-21.078,-35.074,-35.598,-34.493,-26.600,-32.490,-38.364,-30.737,5.264,20.953,24.540,16.932,-5.408,-24.630,-26.176,-28.764,-32.399,-31.125,-26.633,-34.671,-27.438,-32.672,-44.425,-29.636,-38.570,-35.378,-29.550,-24.837,-26.525,-30.729,-33.093,-26.886,-32.339,-68.272,-37.292,-34.647,-30.665,-31.346,-32.463,-31.891,-27.125,-32.953,-31.315,-42.382,-29.638,-32.828,-22.396,-24.832,-28.834,-26.741,-26.102,-28.482,-38.411,-32.480,-28.039,-24.257,-25.342,-39.158,-34.648
289.899,-145.970,-31.044,-29.992,-28.857,-33.210,-36.234,-42.064,-35.312,-29.694,-25.728,-28.255,-42.304,-48.213,-29.603,-27.005,-29.238,-28.319,-24.902,-26.612,-30.014,-38.215,-37.864,-29.216,-27.950,-30.566,-27.378,-23.994,-25.620,-27.977,-35.503,-33.803,-27.940,-27.336,-30.610,-36.576,-42.991,-29.584,-26.786,-30.971,-33.044,-33.189,-26.660,-30.252,-26.548,-29.054,-33.188,-26.645,-27.965,-38.011,-34.777,-36.060,5.043,20.917,24.531,16.941,-4.996,-30.821,-36.028,-45.037,-37.257,-25.877,-24.285,-30.980,-33.544,-31.323,-29.456,-28.532,-28.002,-27.295,-30.384,-30.123,-36.292,-26.017,-21.396,-20.941,-25.230,-36.966,-41.419,-36.911,-40.859,-37.520,-32.414,-34.780,-36.864,-34.548,-30.197,-25.238,-23.750,-26.724,-32.340,-26.618,-25.133,-29.238,-35.350,-29.415,-28.288,-32.156,-26.914,-25.326,-27.149,-25.421,-29.365
291.932,-145.970,-35.190,-31.442,-34.013,-31.471,-39.884,-27.850,-28.952,-27.350,-28.296,-32.613,-37.938,-34.435,-39.257,-32.902,-30.262,-28.202,-30.118,-42.313,-44.702,-29.600,-24.741,-21.445,-21.907,-24.318,-28.524,-27.994,-26.745,-26.588,-27.869,-26.788,-27.959,-33.269,-34.559,-31.395,-34.165,-28.144,-32.602,-34.747,-32.695,-34.903,-32.228,-30.097,-31.265,-38.838,-30.092,-38.469,-29.991,-28.414,-31.160,-34.580,5.090,20.904,24.513,16.889,-5.038,-34.724,-24.091,-22.235,-34.409,-31.391,-43.330,-32.374,-32.991,-33.049,-27.315,-25.360,-27.631,-37.896,-38.008,-26.097,-29.677,-33.608,-34.050,-34.951,-35.503,-40.939,-31.744,-33.114,-30.949,-34.042,-26.243,-27.990,-29.232,-26.561,-34.672,-29.074,-38.206,-33.093,-35.198,-36.693,-30.335,-27.979,-27.286,-26.117,-36.156,-35.468,-27.010,-36.482,-39.817,-27.096,-24.738
293.965,-145.970,-33.510,-31.343,-38.940,-26.464,-27.267,-45.270,-31.042,-27.325,-31.687,-40.079,-30.780,-39.275,-31.911,-27.150,-25.227,-27.957,-30.906,-26.211,-23.921,-29.540,-35.157,-29.517,-30.853,-34.586,-24.905,-23.558,-25.761,-31.331,-29.174,-26.071,-29.140,-33.291,-29.542,-26.802,-25.681,-29.183,-26.181,-23.892,-21.109,-22.492,-25.438,-34.181,-32.555,-24.525,-25.976,-37.661,-38.930,-41.812,-39.938,-34.660,5.036,20.892,24.502,16.896,-5.506,-28.239,-29.138,-27.514,-26.116,-31.485,-29.155,-37.208,-44.882,-31.432,-26.753,-32.991,-53.026,-36.707,-25.501,-27.290,-34.567,-30.680,-31.944,-38.664,-30.740,-26.514,-25.049,-29.619,-39.485,-35.053,-32.380,-34.200,-27.898,-33.148,-31.190,-27.831,-25.801,-28.695,-38.103,-30.427,-31.966,-38.020,-26.735,-28.178,-35.498,-22.719,-21.148,-25.702,-30.170,-26.123,-24.532
