PhysicalX(mm),PhysicalY(mm),MaxAmplitude(dBuV/m)
175.691,-211.473,14.070
177.767,-211.473,14.102
179.843,-211.473,14.346
181.919,-211.473,14.883
183.995,-211.473,14.843
186.071,-211.473,14.747
188.147,-211.473,14.969
190.223,-211.473,15.127
192.299,-211.473,15.491
194.376,-211.473,15.559
196.452,-211.473,15.664
198.528,-211.473,15.799
200.604,-211.473,15.881
202.680,-211.473,16.481
204.756,-211.473,16.062
206.832,-211.473,16.017
208.908,-211.473,16.223
210.984,-211.473,16.328
213.060,-211.473,16.776
215.136,-211.473,16.766
217.213,-211.473,16.817
219.289,-211.473,16.578
221.365,-211.473,16.926
223.441,-211.473,16.731
225.517,-211.473,16.869
227.593,-211.473,16.484
229.669,-211.473,16.317
231.745,-211.473,16.248
233.821,-211.473,16.048
235.897,-211.473,15.893
237.973,-211.473,15.397
240.050,-211.473,14.776
242.126,-211.473,14.308
244.202,-211.473,13.461
246.278,-211.473,12.968
248.354,-211.473,12.134
250.430,-211.473,10.740
252.506,-211.473,10.141
254.582,-211.473,8.669
256.658,-211.473,7.203
258.734,-211.473,5.548
260.810,-211.473,2.854
262.886,-211.473,3.274
264.963,-211.473,5.431
267.039,-211.473,5.207
269.115,-211.473,7.943
271.191,-211.473,10.246
273.267,-211.473,12.333
275.343,-211.473,13.562
277.419,-211.473,15.094
279.495,-211.473,15.990
281.571,-211.473,17.037
283.647,-211.473,17.654
285.723,-211.473,18.636
287.800,-211.473,19.682
175.691,-209.396,12.847
177.767,-209.396,13.455
179.843,-209.396,13.680
181.919,-209.396,13.893
183.995,-209.396,14.059
186.071,-209.396,13.915
188.147,-209.396,14.215
190.223,-209.396,14.028
192.299,-209.396,14.049
194.376,-209.396,14.159
196.452,-209.396,14.626
198.528,-209.396,14.645
200.604,-209.396,15.244
202.680,-209.396,14.992
204.756,-209.396,15.377
206.832,-209.396,15.057
208.908,-209.396,15.451
210.984,-209.396,15.502
213.060,-209.396,15.641
215.136,-209.396,15.565
217.213,-209.396,15.692
219.289,-209.396,15.388
221.365,-209.396,15.764
223.441,-209.396,16.078
225.517,-209.396,15.901
227.593,-209.396,15.774
229.669,-209.396,15.558
231.745,-209.396,15.738
233.821,-209.396,15.513
235.897,-209.396,15.012
237.973,-209.396,14.363
240.050,-209.396,13.856
242.126,-209.396,12.698
244.202,-209.396,11.099
246.278,-209.396,10.590
248.354,-209.396,9.823
250.430,-209.396,7.919
252.506,-209.396,6.352
254.582,-209.396,4.871
256.658,-209.396,2.682
258.734,-209.396,-0.472
260.810,-209.396,-3.457
262.886,-209.396,-1.986
264.963,-209.396,0.554
267.039,-209.396,4.432
