PhysicalX(mm),PhysicalY(mm),MaxAmplitude(dBuV/m)
174.473,-167.603,16.311
176.579,-167.603,15.830
178.685,-167.603,16.091
180.791,-167.603,16.783
182.897,-167.603,16.746
185.003,-167.603,16.951
187.109,-167.603,16.869
189.215,-167.603,17.054
191.321,-167.603,17.428
193.427,-167.603,17.697
195.533,-167.603,17.640
197.639,-167.603,18.000
199.745,-167.603,18.250
201.851,-167.603,18.385
203.957,-167.603,18.329
206.063,-167.603,18.465
208.169,-167.603,18.449
210.275,-167.603,18.545
212.381,-167.603,18.565
214.487,-167.603,18.395
216.593,-167.603,18.538
218.699,-167.603,18.395
220.805,-167.603,18.265
222.911,-167.603,18.357
225.017,-167.603,18.189
227.123,-167.603,18.201
229.229,-167.603,17.849
231.335,-167.603,17.559
233.441,-167.603,17.322
235.547,-167.603,17.075
237.653,-167.603,16.751
239.759,-167.603,15.739
241.865,-167.603,15.632
243.971,-167.603,15.623
246.077,-167.603,15.482
248.183,-167.603,15.540
250.289,-167.603,15.157
252.395,-167.603,15.009
254.501,-167.603,14.900
256.607,-167.603,14.658
258.713,-167.603,14.646
260.819,-167.603,14.482
262.925,-167.603,14.314
265.031,-167.603,14.583
267.137,-167.603,14.137
269.243,-167.603,14.094
271.349,-167.603,13.916
273.455,-167.603,13.695
275.561,-167.603,13.577
277.667,-167.603,13.491
279.773,-167.603,13.696
281.879,-167.603,13.082
283.985,-167.603,13.333
286.091,-167.603,12.988
288.197,-167.603,12.743
174.473,-165.291,15.530
176.579,-165.291,15.974
178.685,-165.291,15.848
180.791,-165.291,16.201
182.897,-165.291,16.386
185.003,-165.291,16.502
187.109,-165.291,16.493
189.215,-165.291,16.747
191.321,-165.291,16.913
193.427,-165.291,16.874
195.533,-165.291,17.057
197.639,-165.291,16.867
199.745,-165.291,17.035
201.851,-165.291,16.961
203.957,-165.291,16.798
206.063,-165.291,16.793
208.169,-165.291,16.862
210.275,-165.291,16.692
212.381,-165.291,16.686
214.487,-165.291,16.551
216.593,-165.291,16.740
218.699,-165.291,16.558
220.805,-165.291,16.789
222.911,-165.291,16.826
225.017,-165.291,16.818
227.123,-165.291,16.865
229.229,-165.291,17.052
231.335,-165.291,16.872
233.441,-165.291,16.692
235.547,-165.291,16.778
237.653,-165.291,16.791
239.759,-165.291,16.521
241.865,-165.291,16.355
243.971,-165.291,16.524
246.077,-165.291,16.136
248.183,-165.291,15.943
250.289,-165.291,15.594
252.395,-165.291,15.297
254.501,-165.291,15.129
256.607,-165.291,15.301
258.713,-165.291,14.943
260.819,-165.291,14.887
262.925,-165.291,14.763
265.031,-165.291,14.707
267.137,-165.291,14.537
269.243,-165.291,14.271
271.349,-165.291,14.559
273.455,-165.291,14.038
275.561,-165.291,14.342
277.667,-165.291,13.679
279.773,-165.291,13.797
281.879,-165.291,13.569
283.985,-165.291,13.691
286.091,-165.291,13.341
288.197,-165.291,13.263
174.473,-162.979,15.393
176.579,-162.979,15.842
178.685,-162.979,15.807
180.791,-162.979,15.806
182.897,-162.979,16.228
185.003,-162.979,16.215
187.109,-162.979,16.342
189.215,-162.979,16.419
191.321,-162.979,16.338
193.427,-162.979,16.638
195.533,-162.979,16.836
197.639,-162.979,16.823
199.745,-162.979,17.134
201.851,-162.979,17.048
203.957,-162.979,16.869
206.063,-162.979,16.981
208.169,-162.979,16.843
210.275,-162.979,16.823
212.381,-162.979,16.543
214.487,-162.979,16.847
216.593,-162.979,17.138
218.699,-162.979,17.099
220.805,-162.979,17.156
222.911,-162.979,16.947
225.017,-162.979,17.141
227.123,-162.979,17.018
229.229,-162.979,17.076
231.335,-162.979,16.850
233.441,-162.979,16.617
235.547,-162.979,16.717
237.653,-162.979,16.975
239.759,-162.979,16.824
241.865,-162.979,16.376
243.971,-162.979,16.276
246.077,-162.979,16.068
248.183,-162.979,16.047
250.289,-162.979,15.867
252.395,-162.979,15.722
254.501,-162.979,15.857
256.607,-162.979,15.306
258.713,-162.979,15.349
260.819,-162.979,15.044
262.925,-162.979,14.621
265.031,-162.979,14.894
267.137,-162.979,14.240
269.243,-162.979,14.356
271.349,-162.979,14.405
273.455,-162.979,14.195
275.561,-162.979,14.025
277.667,-162.979,13.900
279.773,-162.979,14.149
281.879,-162.979,13.669
283.985,-162.979,13.848
286.091,-162.979,13.691
288.197,-162.979,13.189
174.473,-160.667,15.266
176.579,-160.667,15.341
178.685,-160.667,15.549
180.791,-160.667,15.725
182.897,-160.667,16.087
185.003,-160.667,16.096
187.109,-160.667,16.076
189.215,-160.667,16.321
191.321,-160.667,16.375
193.427,-160.667,16.261
195.533,-160.667,16.548
197.639,-160.667,16.499
199.745,-160.667,16.334
201.851,-160.667,16.624
203.957,-160.667,16.542
206.063,-160.667,16.739
208.169,-160.667,16.615
210.275,-160.667,16.342
212.381,-160.667,16.679
214.487,-160.667,16.857
216.593,-160.667,16.797
218.699,-160.667,16.846
220.805,-160.667,17.063
222.911,-160.667,17.095
225.017,-160.667,17.271
227.123,-160.667,16.837
229.229,-160.667,16.981
231.335,-160.667,16.843
233.441,-160.667,16.813
235.547,-160.667,16.911
237.653,-160.667,16.717
239.759,-160.667,16.459
241.865,-160.667,16.420
243.971,-160.667,16.147
246.077,-160.667,16.136
248.183,-160.667,15.906
250.289,-160.667,15.620
252.395,-160.667,15.544
254.501,-160.667,15.582
256.607,-160.667,15.649
258.713,-160.667,15.226
260.819,-160.667,15.443
262.925,-160.667,15.082
265.031,-160.667,14.869
267.137,-160.667,15.110
269.243,-160.667,14.785
271.349,-160.667,14.655
273.455,-160.667,14.523
275.561,-160.667,14.385
277.667,-160.667,14.059
279.773,-160.667,14.050
281.879,-160.667,13.955
283.985,-160.667,13.834
286.091,-160.667,13.789
288.197,-160.667,13.453
174.473,-158.356,15.081
176.579,-158.356,15.070
178.685,-158.356,15.474
180.791,-158.356,15.543
182.897,-158.356,15.738
185.003,-158.356,15.749
187.109,-158.356,15.956
189.215,-158.356,16.179
191.321,-158.356,15.919
193.427,-158.356,16.252
195.533,-158.356,16.304
197.639,-158.356,16.369
199.745,-158.356,16.364
201.851,-158.356,16.262
203.957,-158.356,16.123
206.063,-158.356,16.101
208.169,-158.356,16.116
210.275,-158.356,16.025
212.381,-158.356,16.368
214.487,-158.356,16.680
216.593,-158.356,16.503
218.699,-158.356,16.756
220.805,-158.356,16.724
222.911,-158.356,16.720
225.017,-158.356,16.989
227.123,-158.356,16.920
229.229,-158.356,16.783
231.335,-158.356,16.850
233.441,-158.356,16.698
235.547,-158.356,16.885
237.653,-158.356,16.627
239.759,-158.356,16.437
241.865,-158.356,16.079
243.971,-158.356,15.948
246.077,-158.356,16.111
248.183,-158.356,15.567
250.289,-158.356,15.643
252.395,-158.356,15.645
254.501,-158.356,15.412
256.607,-158.356,15.296
258.713,-158.356,15.160
260.819,-158.356,15.279
262.925,-158.356,15.122
265.031,-158.356,15.042
267.137,-158.356,15.075
269.243,-158.356,14.937
271.349,-158.356,14.669
273.455,-158.356,14.871
275.561,-158.356,14.528
277.667,-158.356,14.766
279.773,-158.356,14.768
281.879,-158.356,14.578
283.985,-158.356,14.286
286.091,-158.356,14.000
288.197,-158.356,13.514
174.473,-156.044,15.001
176.579,-156.044,15.036
178.685,-156.044,15.188
180.791,-156.044,15.465
182.897,-156.044,15.515
185.003,-156.044,15.781
187.109,-156.044,15.704
189.215,-156.044,16.232
191.321,-156.044,16.080
193.427,-156.044,16.182
195.533,-156.044,16.004
197.639,-156.044,16.024
199.745,-156.044,16.362
201.851,-156.044,16.015
203.957,-156.044,15.988
206.063,-156.044,15.881
208.169,-156.044,16.074
210.275,-156.044,16.078
212.381,-156.044,16.312
214.487,-156.044,16.235
216.593,-156.044,16.495
218.699,-156.044,16.368
220.805,-156.044,16.451
222.911,-156.044,16.606
225.017,-156.044,16.613
227.123,-156.044,16.559
229.229,-156.044,16.731
231.335,-156.044,16.615
233.441,-156.044,16.513
235.547,-156.044,16.649
237.653,-156.044,16.075
239.759,-156.044,16.208
241.865,-156.044,16.258
243.971,-156.044,15.890
246.077,-156.044,16.044
248.183,-156.044,15.643
250.289,-156.044,15.395
252.395,-156.044,15.499
254.501,-156.044,15.123
256.607,-156.044,14.864
258.713,-156.044,15.239
260.819,-156.044,15.138
262.925,-156.044,14.909
265.031,-156.044,14.909
267.137,-156.044,14.784
269.243,-156.044,14.706
271.349,-156.044,14.579
273.455,-156.044,14.575
275.561,-156.044,14.404
277.667,-156.044,14.802
279.773,-156.044,14.467
