PhysicalX(mm),PhysicalY(mm),MaxAmplitude(dBuV/m)
208.576,-156.097,15.641
210.609,-156.097,15.586
212.642,-156.097,14.523
214.675,-156.097,14.666
216.708,-156.097,14.136
218.741,-156.097,13.913
220.774,-156.097,13.485
222.807,-156.097,13.458
224.841,-156.097,13.254
226.874,-156.097,12.859
228.907,-156.097,12.448
230.940,-156.097,11.923
232.973,-156.097,11.905
235.006,-156.097,10.335
237.039,-156.097,6.635
239.072,-156.097,6.062
241.105,-156.097,5.274
243.138,-156.097,4.866
245.171,-156.097,5.298
247.204,-156.097,3.918
249.237,-156.097,3.884
251.271,-156.097,3.909
253.304,-156.097,4.674
255.337,-156.097,4.149
257.370,-156.097,4.958
259.403,-156.097,5.921
261.436,-156.097,6.775
263.469,-156.097,7.545
265.502,-156.097,7.819
267.535,-156.097,8.207
269.568,-156.097,9.297
271.601,-156.097,9.428
273.634,-156.097,8.765
275.667,-156.097,8.499
277.700,-156.097,12.003
279.734,-156.097,10.035
281.767,-156.097,8.220
283.800,-156.097,7.743
285.833,-156.097,8.880
287.866,-156.097,11.767
289.899,-156.097,12.255
291.932,-156.097,12.692
293.965,-156.097,11.375
295.998,-156.097,10.090
298.031,-156.097,9.555
300.064,-156.097,11.541
302.097,-156.097,10.587
304.130,-156.097,11.524
306.164,-156.097,11.373
308.197,-156.097,11.499
310.230,-156.097,11.908
312.263,-156.097,12.037
314.296,-156.097,12.051
316.329,-156.097,12.325
318.362,-156.097,15.981
208.576,-154.071,11.061
210.609,-154.071,10.473
212.642,-154.071,7.724
214.675,-154.071,9.931
216.708,-154.071,9.212
218.741,-154.071,5.015
220.774,-154.071,8.294
222.807,-154.071,5.232
224.841,-154.071,2.934
226.874,-154.071,3.909
228.907,-154.071,2.082
230.940,-154.071,2.150
232.973,-154.071,1.515
235.006,-154.071,0.861
237.039,-154.071,0.254
239.072,-154.071,0.131
241.105,-154.071,0.146
243.138,-154.071,-1.395
245.171,-154.071,-2.281
247.204,-154.071,-5.224
249.237,-154.071,-6.881
251.271,-154.071,-4.890
253.304,-154.071,-3.464
255.337,-154.071,0.152
257.370,-154.071,0.009
259.403,-154.071,14.282
261.436,-154.071,14.867
263.469,-154.071,15.088
265.502,-154.071,14.996
267.535,-154.071,15.154
269.568,-154.071,14.906
271.601,-154.071,14.927
273.634,-154.071,15.288
275.667,-154.071,15.719
277.700,-154.071,14.399
279.734,-154.071,13.522
281.767,-154.071,15.805
283.800,-154.071,12.989
285.833,-154.071,11.889
287.866,-154.071,11.636
289.899,-154.071,13.074
291.932,-154.071,14.522
293.965,-154.071,13.850
295.998,-154.071,13.410
298.031,-154.071,13.403
300.064,-154.071,11.853
302.097,-154.071,8.856
304.130,-154.071,9.696
306.164,-154.071,11.273
308.197,-154.071,11.513
310.230,-154.071,7.510
312.263,-154.071,10.461
314.296,-154.071,9.729
316.329,-154.071,2.738
318.362,-154.071,-0.397
208.576,-152.046,13.425
210.609,-152.046,14.603
212.642,-152.046,15.227
214.675,-152.046,15.679
216.708,-152.046,16.116
218.741,-152.046,16.579
220.774,-152.046,17.107
222.807,-152.046,17.484
224.841,-152.046,17.815
226.874,-152.046,18.003
228.907,-152.046,18.022
230.940,-152.046,18.143
232.973,-152.046,18.415
235.006,-152.046,18.315
237.039,-152.046,18.288
239.072,-152.046,18.283
241.105,-152.046,18.197
243.138,-152.046,17.971
245.171,-152.046,17.963
247.204,-152.046,17.824
249.237,-152.046,17.661
251.271,-152.046,17.464
253.304,-152.046,17.210
255.337,-152.046,17.089
257.370,-152.046,17.036
259.403,-152.046,17.113
261.436,-152.046,17.278
263.469,-152.046,17.354
265.502,-152.046,17.365
267.535,-152.046,17.509
269.568,-152.046,17.621
271.601,-152.046,17.711
273.634,-152.046,17.452
275.667,-152.046,17.337
277.700,-152.046,16.979
279.734,-152.046,16.597
281.767,-152.046,16.095
283.800,-152.046,15.800
285.833,-152.046,15.064
287.866,-152.046,14.735
289.899,-152.046,14.422
291.932,-152.046,14.318
293.965,-152.046,13.866
295.998,-152.046,13.399
298.031,-152.046,12.698
300.064,-152.046,12.562
302.097,-152.046,12.070
304.130,-152.046,11.586
306.164,-152.046,11.014
308.197,-152.046,10.267
310.230,-152.046,7.220
312.263,-152.046,6.941
314.296,-152.046,6.578
316.329,-152.046,6.235
318.362,-152.046,5.842
208.576,-150.021,14.298
210.609,-150.021,14.864
212.642,-150.021,15.696
214.675,-150.021,16.288
216.708,-150.021,16.902
218.741,-150.021,17.087
220.774,-150.021,17.501
222.807,-150.021,17.998
224.841,-150.021,18.110
226.874,-150.021,18.393
228.907,-150.021,18.645
230.940,-150.021,18.665
232.973,-150.021,18.633
235.006,-150.021,18.710
237.039,-150.021,18.790
239.072,-150.021,18.814
241.105,-150.021,18.804
243.138,-150.021,18.515
245.171,-150.021,18.329
247.204,-150.021,18.195
249.237,-150.021,17.975
251.271,-150.021,17.798
253.304,-150.021,17.641
255.337,-150.021,17.641
257.370,-150.021,17.795
259.403,-150.021,17.925
261.436,-150.021,18.110
263.469,-150.021,18.456
265.502,-150.021,18.565
267.535,-150.021,18.666
269.568,-150.021,18.731
271.601,-150.021,18.683
273.634,-150.021,18.583
275.667,-150.021,18.523
277.700,-150.021,18.363
279.734,-150.021,17.861
281.767,-150.021,17.473
283.800,-150.021,17.138
285.833,-150.021,16.902
287.866,-150.021,16.428
289.899,-150.021,15.936
291.932,-150.021,15.774
293.965,-150.021,15.219
295.998,-150.021,14.956
298.031,-150.021,14.185
300.064,-150.021,14.046
302.097,-150.021,13.214
304.130,-150.021,12.532
306.164,-150.021,12.155
308.197,-150.021,11.301
310.230,-150.021,10.225
312.263,-150.021,8.647
314.296,-150.021,8.117
316.329,-150.021,7.717
318.362,-150.021,7.506
208.576,-147.996,14.487
210.609,-147.996,15.355
212.642,-147.996,16.017
214.675,-147.996,16.344
