PhysicalX(mm),PhysicalY(mm),MaxAmplitude(dBuV/m)
208.576,-156.097,18.134
210.609,-156.097,18.410
212.642,-156.097,17.676
214.675,-156.097,18.252
216.708,-156.097,18.432
218.741,-156.097,18.505
220.774,-156.097,18.719
222.807,-156.097,18.743
224.841,-156.097,19.028
226.874,-156.097,19.006
228.907,-156.097,18.906
230.940,-156.097,18.908
232.973,-156.097,19.020
235.006,-156.097,21.702
237.039,-156.097,22.700
239.072,-156.097,21.839
241.105,-156.097,19.118
243.138,-156.097,19.189
245.171,-156.097,19.455
247.204,-156.097,19.326
249.237,-156.097,19.388
251.271,-156.097,19.393
253.304,-156.097,19.421
255.337,-156.097,19.151
257.370,-156.097,19.032
259.403,-156.097,22.721
261.436,-156.097,19.662
263.469,-156.097,19.111
265.502,-156.097,19.334
267.535,-156.097,19.379
269.568,-156.097,19.526
271.601,-156.097,19.680
273.634,-156.097,19.847
275.667,-156.097,19.947
277.700,-156.097,19.932
279.734,-156.097,19.917
281.767,-156.097,19.769
283.800,-156.097,19.615
285.833,-156.097,19.510
287.866,-156.097,19.561
289.899,-156.097,19.840
291.932,-156.097,19.784
293.965,-156.097,19.921
295.998,-156.097,20.029
298.031,-156.097,19.866
300.064,-156.097,20.020
302.097,-156.097,19.930
304.130,-156.097,19.862
306.164,-156.097,19.640
308.197,-156.097,19.358
310.230,-156.097,19.386
312.263,-156.097,19.252
314.296,-156.097,19.106
316.329,-156.097,19.210
318.362,-156.097,19.397
208.576,-154.071,19.663
210.609,-154.071,18.374
212.642,-154.071,18.503
214.675,-154.071,18.311
216.708,-154.071,18.697
218.741,-154.071,19.055
220.774,-154.071,19.121
222.807,-154.071,18.766
224.841,-154.071,21.536
226.874,-154.071,22.696
228.907,-154.071,23.011
230.940,-154.071,20.550
232.973,-154.071,21.217
235.006,-154.071,19.509
237.039,-154.071,19.672
239.072,-154.071,19.295
241.105,-154.071,19.062
243.138,-154.071,20.424
245.171,-154.071,19.420
247.204,-154.071,19.629
249.237,-154.071,19.473
251.271,-154.071,19.630
253.304,-154.071,19.559
255.337,-154.071,19.495
257.370,-154.071,19.311
259.403,-154.071,19.430
261.436,-154.071,19.334
263.469,-154.071,19.550
265.502,-154.071,19.585
267.535,-154.071,19.488
269.568,-154.071,19.624
271.601,-154.071,19.820
273.634,-154.071,19.940
275.667,-154.071,19.956
277.700,-154.071,20.007
279.734,-154.071,20.108
281.767,-154.071,20.142
283.800,-154.071,20.189
285.833,-154.071,20.145
287.866,-154.071,20.182
289.899,-154.071,20.231
291.932,-154.071,20.295
293.965,-154.071,20.211
295.998,-154.071,20.076
298.031,-154.071,19.807
300.064,-154.071,19.754
302.097,-154.071,19.831
304.130,-154.071,19.890
306.164,-154.071,19.606
308.197,-154.071,19.700
310.230,-154.071,19.733
312.263,-154.071,23.367
314.296,-154.071,20.338
316.329,-154.071,21.941
318.362,-154.071,18.945
208.576,-152.046,18.106
210.609,-152.046,18.556
212.642,-152.046,18.724
214.675,-152.046,18.964
216.708,-152.046,18.878
218.741,-152.046,18.905
220.774,-152.046,18.636
222.807,-152.046,22.693
224.841,-152.046,22.797
226.874,-152.046,22.851
228.907,-152.046,22.961
230.940,-152.046,19.025
232.973,-152.046,19.573
235.006,-152.046,19.435
237.039,-152.046,19.363
239.072,-152.046,19.232
241.105,-152.046,19.714
243.138,-152.046,19.534
245.171,-152.046,19.508
247.204,-152.046,19.145
249.237,-152.046,19.245
251.271,-152.046,19.453
253.304,-152.046,19.126
255.337,-152.046,19.075
257.370,-152.046,19.363
259.403,-152.046,19.455
261.436,-152.046,19.433
263.469,-152.046,19.461
265.502,-152.046,19.686
267.535,-152.046,19.799
269.568,-152.046,19.973
271.601,-152.046,20.065
273.634,-152.046,20.025
275.667,-152.046,19.951
277.700,-152.046,19.892
279.734,-152.046,20.028
281.767,-152.046,19.998
283.800,-152.046,20.252
285.833,-152.046,20.408
287.866,-152.046,20.546
289.899,-152.046,20.668
291.932,-152.046,20.614
293.965,-152.046,20.626
295.998,-152.046,20.345
298.031,-152.046,20.411
300.064,-152.046,20.241
302.097,-152.046,20.121
304.130,-152.046,20.033
306.164,-152.046,19.940
308.197,-152.046,19.892
310.230,-152.046,19.898
312.263,-152.046,19.867
314.296,-152.046,19.738
316.329,-152.046,19.613
318.362,-152.046,19.377
208.576,-150.021,17.946
210.609,-150.021,18.492
212.642,-150.021,18.742
214.675,-150.021,18.837
216.708,-150.021,19.057
218.741,-150.021,18.756
220.774,-150.021,20.468
222.807,-150.021,22.829
224.841,-150.021,22.822
226.874,-150.021,22.929
228.907,-150.021,19.002
230.940,-150.021,19.311
232.973,-150.021,19.465
235.006,-150.021,19.584
237.039,-150.021,19.664
239.072,-150.021,19.850
241.105,-150.021,19.633
243.138,-150.021,19.611
245.171,-150.021,19.556
247.204,-150.021,19.360
249.237,-150.021,19.284
251.271,-150.021,19.532
253.304,-150.021,19.474
255.337,-150.021,19.490
257.370,-150.021,19.563
259.403,-150.021,19.653
261.436,-150.021,19.858
