PhysicalX(mm),PhysicalY(mm),MaxAmplitude(dBuV/m)
273.455,-160.667,10.652
275.561,-160.667,10.962
277.667,-160.667,10.879
279.773,-160.667,11.039
281.879,-160.667,10.654
283.985,-160.667,10.802
286.091,-160.667,10.486
288.197,-160.667,10.989
174.473,-158.356,12.552
176.579,-158.356,11.959
178.685,-158.356,11.854
180.791,-158.356,11.616
182.897,-158.356,11.485
185.003,-158.356,10.581
187.109,-158.356,10.622
189.215,-158.356,10.020
191.321,-158.356,9.757
193.427,-158.356,9.292
195.533,-158.356,8.555
197.639,-158.356,7.856
199.745,-158.356,7.025
201.851,-158.356,6.897
203.957,-158.356,7.000
206.063,-158.356,5.262
208.169,-158.356,5.101
210.275,-158.356,5.073
212.381,-158.356,3.927
214.487,-158.356,4.459
216.593,-158.356,3.165
218.699,-158.356,3.565
220.805,-158.356,2.355
222.911,-158.356,2.576
225.017,-158.356,2.471
227.123,-158.356,3.570
229.229,-158.356,3.395
231.335,-158.356,4.472
233.441,-158.356,4.948
235.547,-158.356,5.319
237.653,-158.356,5.791
239.759,-158.356,6.518
241.865,-158.356,7.204
243.971,-158.356,7.123
246.077,-158.356,7.284
248.183,-158.356,7.513
250.289,-158.356,8.471
252.395,-158.356,8.749
254.501,-158.356,9.141
256.607,-158.356,8.736
258.713,-158.356,9.741
260.819,-158.356,10.082
262.925,-158.356,9.792
265.031,-158.356,10.489
267.137,-158.356,10.494
269.243,-158.356,10.665
271.349,-158.356,10.977
273.455,-158.356,10.903
275.561,-158.356,10.766
277.667,-158.356,10.745
279.773,-158.356,10.371
281.879,-158.356,11.080
283.985,-158.356,11.083
286.091,-158.356,10.932
288.197,-158.356,11.118
174.473,-156.044,12.233
176.579,-156.044,11.974
178.685,-156.044,11.625
180.791,-156.044,11.112
182.897,-156.044,11.580
185.003,-156.044,10.926
187.109,-156.044,10.165
189.215,-156.044,9.780
191.321,-156.044,9.122
193.427,-156.044,8.892
195.533,-156.044,8.757
197.639,-156.044,8.172
199.745,-156.044,7.818
201.851,-156.044,7.120
203.957,-156.044,6.442
206.063,-156.044,5.128
208.169,-156.044,5.092
210.275,-156.044,4.284
212.381,-156.044,3.902
214.487,-156.044,3.954
216.593,-156.044,3.820
218.699,-156.044,3.134
220.805,-156.044,3.613
222.911,-156.044,3.559
225.017,-156.044,3.660
227.123,-156.044,3.867
229.229,-156.044,4.857
231.335,-156.044,5.348
233.441,-156.044,5.409
235.547,-156.044,5.357
237.653,-156.044,6.794
239.759,-156.044,6.580
241.865,-156.044,6.737
243.971,-156.044,7.820
246.077,-156.044,7.756
248.183,-156.044,7.984
250.289,-156.044,8.979
252.395,-156.044,9.163
254.501,-156.044,8.674
256.607,-156.044,9.795
258.713,-156.044,9.934
260.819,-156.044,9.817
262.925,-156.044,10.425
265.031,-156.044,10.144
267.137,-156.044,10.156
269.243,-156.044,10.818
271.349,-156.044,10.600
273.455,-156.044,10.384
275.561,-156.044,11.171
277.667,-156.044,11.236
279.773,-156.044,11.038
281.879,-156.044,10.903
283.985,-156.044,10.727
286.091,-156.044,10.964
288.197,-156.044,11.092
174.473,-153.732,12.656
176.579,-153.732,12.005
178.685,-153.732,11.789
180.791,-153.732,11.210
182.897,-153.732,10.964
185.003,-153.732,10.898
187.109,-153.732,10.301
189.215,-153.732,10.230
191.321,-153.732,9.468
193.427,-153.732,9.068
195.533,-153.732,8.870
197.639,-153.732,7.861
199.745,-153.732,7.513
201.851,-153.732,6.613
203.957,-153.732,5.918
206.063,-153.732,6.070
208.169,-153.732,4.903
210.275,-153.732,5.039
212.381,-153.732,5.281
214.487,-153.732,4.396
216.593,-153.732,4.424
218.699,-153.732,3.956
220.805,-153.732,4.667
222.911,-153.732,3.981
225.017,-153.732,4.219
227.123,-153.732,4.863
229.229,-153.732,5.034
231.335,-153.732,4.796
233.441,-153.732,5.351
235.547,-153.732,5.458
237.653,-153.732,6.251
239.759,-153.732,6.759
241.865,-153.732,7.503
243.971,-153.732,7.985
246.077,-153.732,8.212
