PhysicalX(mm),PhysicalY(mm),MaxAmplitude(dBuV/m)
212.633,-206.841,7.948
215.054,-206.841,7.777
217.475,-206.841,7.231
219.896,-206.841,8.124
222.317,-206.841,8.354
224.738,-206.841,9.356
227.159,-206.841,10.322
229.580,-206.841,10.332
232.001,-206.841,10.919
234.422,-206.841,11.810
236.843,-206.841,11.603
239.264,-206.841,11.738
241.685,-206.841,11.527
244.106,-206.841,11.298
246.527,-206.841,11.296
212.633,-204.768,7.469
215.054,-204.768,6.896
217.475,-204.768,6.365
219.896,-204.768,6.847
222.317,-204.768,7.706
224.738,-204.768,7.710
227.159,-204.768,7.554
229.580,-204.768,8.397
232.001,-204.768,9.883
234.422,-204.768,10.730
236.843,-204.768,11.954
239.264,-204.768,12.748
241.685,-204.768,12.684
244.106,-204.768,12.801
246.527,-204.768,12.710
212.633,-202.694,6.931
215.054,-202.694,5.707
217.475,-202.694,5.907
219.896,-202.694,5.572
222.317,-202.694,6.489
224.738,-202.694,6.808
227.159,-202.694,7.230
229.580,-202.694,7.948
232.001,-202.694,9.406
234.422,-202.694,9.766
236.843,-202.694,10.969
239.264,-202.694,12.385
241.685,-202.694,13.523
244.106,-202.694,13.252
246.527,-202.694,13.758
212.633,-200.621,7.279
215.054,-200.621,6.906
217.475,-200.621,6.621
219.896,-200.621,5.751
222.317,-200.621,6.587
224.738,-200.621,6.560
227.159,-200.621,7.685
229.580,-200.621,7.846
232.001,-200.621,8.440
234.422,-200.621,9.357
236.843,-200.621,10.913
239.264,-200.621,12.318
241.685,-200.621,13.708
244.106,-200.621,13.918
246.527,-200.621,13.576
212.633,-198.548,6.749
215.054,-198.548,6.761
217.475,-198.548,6.600
219.896,-198.548,6.352
222.317,-198.548,5.921
224.738,-198.548,7.260
227.159,-198.548,7.550
229.580,-198.548,7.456
232.001,-198.548,8.817
234.422,-198.548,9.950
236.843,-198.548,11.331
239.264,-198.548,12.357
241.685,-198.548,13.385
244.106,-198.548,13.657
246.527,-198.548,13.961
212.633,-196.474,6.659
215.054,-196.474,6.459
217.475,-196.474,7.064
219.896,-196.474,6.287
222.317,-196.474,6.792
224.738,-196.474,7.107
227.159,-196.474,7.161
229.580,-196.474,8.006
232.001,-196.474,8.733
234.422,-196.474,9.642
236.843,-196.474,10.920
239.264,-196.474,11.755
241.685,-196.474,12.979
244.106,-196.474,14.145
246.527,-196.474,14.270
212.633,-194.401,7.484
215.054,-194.401,7.578
217.475,-194.401,7.132
219.896,-194.401,7.370
222.317,-194.401,7.736
224.738,-194.401,7.425
227.159,-194.401,8.604
229.580,-194.401,9.318
232.001,-194.401,9.053
234.422,-194.401,10.375
236.843,-194.401,10.174
239.264,-194.401,11.872
241.685,-194.401,12.379
244.106,-194.401,13.681
246.527,-194.401,14.277
212.633,-192.328,6.755
215.054,-192.328,7.685
217.475,-192.328,6.961
219.896,-192.328,7.588
222.317,-192.328,8.512
224.738,-192.328,8.937
227.159,-192.328,9.209
229.580,-192.328,9.491
232.001,-192.328,10.503
234.422,-192.328,10.982
236.843,-192.328,11.317
239.264,-192.328,12.265
241.685,-192.328,12.731
244.106,-192.328,13.307
246.527,-192.328,14.291
212.633,-190.254,8.110
215.054,-190.254,7.253
217.475,-190.254,7.966
219.896,-190.254,8.129
222.317,-190.254,8.887
224.738,-190.254,8.693
227.159,-190.254,9.917
229.580,-190.254,10.582
232.001,-190.254,10.676
234.422,-190.254,11.361
236.843,-190.254,12.001
239.264,-190.254,12.238
241.685,-190.254,13.063
244.106,-190.254,13.664
246.527,-190.254,14.334
212.633,-188.181,8.643
215.054,-188.181,8.677
217.475,-188.181,8.594
219.896,-188.181,9.543
222.317,-188.181,9.795
224.738,-188.181,10.108
227.159,-188.181,10.618
229.580,-188.181,11.042
232.001,-188.181,11.726
234.422,-188.181,12.213
236.843,-188.181,12.369
239.264,-188.181,13.098
241.685,-188.181,12.998
244.106,-188.181,13.779
246.527,-188.181,14.430
212.633,-186.108,9.034
215.054,-186.108,8.870
217.475,-186.108,8.832
219.896,-186.108,10.019
222.317,-186.108,10.154
224.738,-186.108,10.661
227.159,-186.108,11.336
229.580,-186.108,11.286
232.001,-186.108,12.019
234.422,-186.108,12.634
236.843,-186.108,13.105
239.264,-186.108,13.494
241.685,-186.108,14.040
244.106,-186.108,14.471
246.527,-186.108,15.067
212.633,-184.035,9.163
215.054,-184.035,9.412
217.475,-184.035,9.588
219.896,-184.035,10.111
222.317,-184.035,10.132
224.738,-184.035,10.743
227.159,-184.035,11.703
229.580,-184.035,12.030
232.001,-184.035,12.526
234.422,-184.035,13.001
236.843,-184.035,13.965
239.264,-184.035,14.184
241.685,-184.035,15.132
244.106,-184.035,15.078
246.527,-184.035,15.832
212.633,-181.961,9.286
215.054,-181.961,9.400
217.475,-181.961,10.135
219.896,-181.961,10.652
222.317,-181.961,11.094
224.738,-181.961,11.802
227.159,-181.961,12.459
229.580,-181.961,12.656
232.001,-181.961,13.310
234.422,-181.961,14.027
236.843,-181.961,13.971
239.264,-181.961,14.699
241.685,-181.961,15.270
244.106,-181.961,15.877
246.527,-181.961,16.236
212.633,-179.888,9.121
215.054,-179.888,10.241
217.475,-179.888,10.985
219.896,-179.888,11.251
222.317,-179.888,11.740
224.738,-179.888,12.376
227.159,-179.888,12.821
229.580,-179.888,13.315
232.001,-179.888,13.652
234.422,-179.888,14.312
236.843,-179.888,14.836
239.264,-179.888,15.306
241.685,-179.888,15.841
244.106,-179.888,16.333
246.527,-179.888,16.801
212.633,-177.815,10.272
215.054,-177.815,10.852
217.475,-177.815,11.131
219.896,-177.815,11.640
222.317,-177.815,12.546
224.738,-177.815,12.920
227.159,-177.815,13.175
229.580,-177.815,13.672
232.001,-177.815,14.613
234.422,-177.815,15.037
236.843,-177.815,15.447
239.264,-177.815,16.095
241.685,-177.815,16.378
244.106,-177.815,17.061
246.527,-177.815,17.614
212.633,-175.741,10.914
215.054,-175.741,11.359
217.475,-175.741,11.723
219.896,-175.741,12.469
222.317,-175.741,12.797
224.738,-175.741,13.440
227.159,-175.741,14.134
229.580,-175.741,14.121
232.001,-175.741,14.588
234.422,-175.741,15.336
236.843,-175.741,16.169
239.264,-175.741,16.365
241.685,-175.741,17.034
244.106,-175.741,17.196
246.527,-175.741,17.744
212.633,-173.668,12.163
215.054,-173.668,12.552
217.475,-173.668,12.487
219.896,-173.668,12.768
222.317,-173.668,13.347
224.738,-173.668,14.034
227.159,-173.668,14.782
229.580,-173.668,14.908
232.001,-173.668,15.627
234.422,-173.668,15.999
236.843,-173.668,16.568
239.264,-173.668,17.008
241.685,-173.668,17.436
244.106,-173.668,17.893
246.527,-173.668,18.076
212.633,-171.595,12.471
215.054,-171.595,12.590
217.475,-171.595,13.050
219.896,-171.595,13.303
222.317,-171.595,14.018
224.738,-171.595,14.662
227.159,-171.595,15.055
229.580,-171.595,15.561
232.001,-171.595,16.189
234.422,-171.595,16.483
236.843,-171.595,17.021
239.264,-171.595,17.465
241.685,-171.595,17.851
244.106,-171.595,17.969
246.527,-171.595,18.746
212.633,-169.521,13.339
215.054,-169.521,13.259
217.475,-169.521,13.901
219.896,-169.521,13.909
