PhysicalX(mm),PhysicalY(mm),MaxAmplitude(dBuV/m)
225.314,-182.037,17.483
227.682,-182.037,17.773
230.050,-182.037,17.781
232.418,-182.037,17.810
234.786,-182.037,17.565
237.154,-182.037,17.272
239.522,-182.037,16.967
241.890,-182.037,16.855
244.258,-182.037,16.602
246.626,-182.037,16.515
248.994,-182.037,16.338
251.362,-182.037,15.840
253.730,-182.037,15.566
220.578,-179.920,17.033
222.946,-179.920,17.067
225.314,-179.920,17.430
227.682,-179.920,17.379
230.050,-179.920,17.469
232.418,-179.920,17.279
234.786,-179.920,17.123
237.154,-179.920,17.063
239.522,-179.920,16.994
241.890,-179.920,16.907
244.258,-179.920,16.448
246.626,-179.920,16.146
248.994,-179.920,15.977
251.362,-179.920,15.997
253.730,-179.920,15.642
220.578,-177.804,17.079
222.946,-177.804,16.980
225.314,-177.804,17.081
227.682,-177.804,17.106
230.050,-177.804,17.184
232.418,-177.804,17.130
234.786,-177.804,17.061
237.154,-177.804,16.874
239.522,-177.804,16.801
241.890,-177.804,16.503
244.258,-177.804,16.234
246.626,-177.804,16.035
248.994,-177.804,15.855
251.362,-177.804,15.758
253.730,-177.804,15.444
220.578,-175.688,17.029
222.946,-175.688,16.874
225.314,-175.688,16.839
227.682,-175.688,17.187
230.050,-175.688,17.000
232.418,-175.688,17.038
234.786,-175.688,16.889
237.154,-175.688,16.896
239.522,-175.688,16.677
241.890,-175.688,16.688
244.258,-175.688,16.369
246.626,-175.688,15.950
248.994,-175.688,15.943
251.362,-175.688,15.791
253.730,-175.688,15.500
220.578,-173.572,17.112
222.946,-173.572,17.296
225.314,-173.572,17.111
227.682,-173.572,17.203
230.050,-173.572,17.112
232.418,-173.572,17.160
234.786,-173.572,16.930
237.154,-173.572,16.888
239.522,-173.572,16.748
241.890,-173.572,16.424
244.258,-173.572,16.156
246.626,-173.572,16.602
248.994,-173.572,15.778
251.362,-173.572,15.996
253.730,-173.572,15.848
220.578,-171.456,17.059
222.946,-171.456,17.058
225.314,-171.456,17.007
227.682,-171.456,17.247
230.050,-171.456,17.280
232.418,-171.456,17.162
234.786,-171.456,17.020
237.154,-171.456,17.108
239.522,-171.456,16.842
241.890,-171.456,16.647
244.258,-171.456,16.641
246.626,-171.456,16.538
248.994,-171.456,16.169
251.362,-171.456,16.154
253.730,-171.456,15.619
220.578,-169.340,16.911
222.946,-169.340,17.050
225.314,-169.340,17.214
227.682,-169.340,17.290
230.050,-169.340,17.333
232.418,-169.340,17.249
234.786,-169.340,17.375
237.154,-169.340,17.191
239.522,-169.340,17.049
241.890,-169.340,16.999
244.258,-169.340,16.601
246.626,-169.340,16.409
248.994,-169.340,16.424
251.362,-169.340,16.348
