PhysicalX(mm),PhysicalY(mm),MaxAmplitude(dBuV/m)
168.364,-212.730,17.280
170.476,-212.730,17.606
172.588,-212.730,17.698
174.699,-212.730,17.999
176.811,-212.730,18.348
178.923,-212.730,18.884
181.034,-212.730,18.938
183.146,-212.730,19.075
185.257,-212.730,19.205
187.369,-212.730,19.454
189.481,-212.730,19.576
191.592,-212.730,19.596
193.704,-212.730,19.509
195.816,-212.730,19.613
197.927,-212.730,19.700
200.039,-212.730,19.855
202.150,-212.730,19.851
204.262,-212.730,20.006
206.374,-212.730,20.073
208.485,-212.730,20.081
210.597,-212.730,20.237
212.709,-212.730,20.208
214.820,-212.730,20.096
216.932,-212.730,20.094
219.043,-212.730,20.162
221.155,-212.730,20.041
223.267,-212.730,20.212
225.378,-212.730,20.041
227.490,-212.730,20.262
229.602,-212.730,20.196
231.713,-212.730,20.277
233.825,-212.730,20.434
235.936,-212.730,20.534
238.048,-212.730,20.712
240.160,-212.730,20.957
242.271,-212.730,21.079
244.383,-212.730,21.079
246.495,-212.730,21.313
248.606,-212.730,21.528
250.718,-212.730,21.855
252.829,-212.730,21.958
254.941,-212.730,22.217
257.053,-212.730,22.339
259.164,-212.730,22.662
261.276,-212.730,22.814
263.388,-212.730,22.767
265.499,-212.730,22.990
267.611,-212.730,23.126
269.722,-212.730,22.998
271.834,-212.730,23.025
273.946,-212.730,23.106
276.057,-212.730,23.193
278.169,-212.730,23.241
280.281,-212.730,23.277
282.392,-212.730,23.323
168.364,-210.647,17.872
170.476,-210.647,18.097
172.588,-210.647,18.185
174.699,-210.647,18.282
176.811,-210.647,18.616
178.923,-210.647,18.601
181.034,-210.647,18.855
183.146,-210.647,18.862
185.257,-210.647,18.903
187.369,-210.647,19.217
189.481,-210.647,19.221
191.592,-210.647,19.273
193.704,-210.647,19.404
195.816,-210.647,19.483
197.927,-210.647,19.481
200.039,-210.647,19.413
202.150,-210.647,19.243
204.262,-210.647,19.257
206.374,-210.647,18.947
208.485,-210.647,18.914
210.597,-210.647,18.850
212.709,-210.647,18.854
214.820,-210.647,18.340
216.932,-210.647,18.168
219.043,-210.647,17.849
221.155,-210.647,16.991
223.267,-210.647,16.258
225.378,-210.647,16.347
227.490,-210.647,16.543
229.602,-210.647,16.631
231.713,-210.647,16.766
233.825,-210.647,17.012
235.936,-210.647,17.377
238.048,-210.647,17.679
240.160,-210.647,17.890
242.271,-210.647,18.271
244.383,-210.647,18.544
246.495,-210.647,18.730
248.606,-210.647,19.071
250.718,-210.647,19.229
252.829,-210.647,19.559
254.941,-210.647,19.815
257.053,-210.647,20.120
259.164,-210.647,20.439
