PhysicalX(mm),PhysicalY(mm),MaxAmplitude(dBuV/m)
128.977,-187.819,21.355
131.013,-187.819,21.746
133.049,-187.819,21.690
135.084,-187.819,21.916
137.120,-187.819,21.977
139.156,-187.819,22.268
141.192,-187.819,22.328
143.228,-187.819,22.356
145.264,-187.819,22.155
147.300,-187.819,22.224
149.336,-187.819,22.302
151.372,-187.819,22.213
153.408,-187.819,22.278
155.444,-187.819,22.397
157.480,-187.819,22.474
159.516,-187.819,22.301
161.552,-187.819,22.289
163.588,-187.819,22.420
165.624,-187.819,22.202
167.660,-187.819,22.031
169.696,-187.819,22.043
171.732,-187.819,22.039
173.768,-187.819,21.856
175.804,-187.819,22.019
177.840,-187.819,21.686
179.876,-187.819,21.725
181.912,-187.819,21.624
183.948,-187.819,21.428
185.984,-187.819,21.472
188.020,-187.819,21.343
190.056,-187.819,21.340
192.092,-187.819,21.219
194.128,-187.819,21.093
196.164,-187.819,20.857
198.200,-187.819,20.761
200.236,-187.819,20.653
202.272,-187.819,20.685
204.308,-187.819,20.327
206.344,-187.819,20.403
208.380,-187.819,20.344
210.416,-187.819,19.998
212.452,-187.819,19.890
214.488,-187.819,19.692
216.524,-187.819,19.611
218.560,-187.819,19.395
220.596,-187.819,19.334
222.632,-187.819,19.162
224.668,-187.819,18.822
226.704,-187.819,18.643
228.740,-187.819,18.422
230.776,-187.819,18.546
232.812,-187.819,18.314
234.848,-187.819,18.187
236.884,-187.819,18.183
238.920,-187.819,17.977
128.977,-185.772,15.512
131.013,-185.772,16.257
133.049,-185.772,16.805
135.084,-185.772,17.283
137.120,-185.772,17.735
139.156,-185.772,18.151
141.192,-185.772,18.355
143.228,-185.772,18.645
145.264,-185.772,18.699
147.300,-185.772,19.083
149.336,-185.772,19.285
151.372,-185.772,19.441
153.408,-185.772,19.649
155.444,-185.772,19.861
157.480,-185.772,20.186
159.516,-185.772,20.299
161.552,-185.772,20.639
163.588,-185.772,20.495
165.624,-185.772,20.599
167.660,-185.772,20.493
169.696,-185.772,20.604
171.732,-185.772,20.503
173.768,-185.772,20.642
175.804,-185.772,20.552
177.840,-185.772,20.739
179.876,-185.772,20.629
181.912,-185.772,20.557
183.948,-185.772,20.552
185.984,-185.772,20.615
188.020,-185.772,20.543
190.056,-185.772,20.473
192.092,-185.772,20.452
194.128,-185.772,20.331
196.164,-185.772,20.342
198.200,-185.772,20.152
200.236,-185.772,20.097
202.272,-185.772,20.133
204.308,-185.772,20.091
206.344,-185.772,19.703
208.380,-185.772,19.718
210.416,-185.772,19.544
212.452,-185.772,19.609
214.488,-185.772,19.379
216.524,-185.772,19.116
218.560,-185.772,19.057
220.596,-185.772,18.928
222.632,-185.772,18.987
224.668,-185.772,18.709
226.704,-185.772,18.593
228.740,-185.772,18.485
230.776,-185.772,18.194
232.812,-185.772,17.934
234.848,-185.772,17.989
236.884,-185.772,17.931
238.920,-185.772,18.005
128.977,-183.725,15.550
131.013,-183.725,16.189
133.049,-183.725,16.846
135.084,-183.725,17.307
137.120,-183.725,17.576
139.156,-183.725,18.011
141.192,-183.725,18.369
143.228,-183.725,18.766
145.264,-183.725,19.108
147.300,-183.725,19.199
149.336,-183.725,19.678
151.372,-183.725,19.650
153.408,-183.725,19.924
155.444,-183.725,20.069
157.480,-183.725,20.184
159.516,-183.725,20.308
161.552,-183.725,20.595
163.588,-183.725,20.414
165.624,-183.725,20.571
167.660,-183.725,20.678
169.696,-183.725,20.755
171.732,-183.725,20.629
173.768,-183.725,20.731
175.804,-183.725,20.667
177.840,-183.725,20.766
179.876,-183.725,20.631
181.912,-183.725,20.524
183.948,-183.725,20.604
185.984,-183.725,20.772
188.020,-183.725,20.637
190.056,-183.725,20.603
192.092,-183.725,20.506
194.128,-183.725,20.513
196.164,-183.725,20.439
198.200,-183.725,20.363
200.236,-183.725,20.348
202.272,-183.725,20.301
204.308,-183.725,20.028
206.344,-183.725,19.915
208.380,-183.725,19.900
210.416,-183.725,19.891
212.452,-183.725,19.545
214.488,-183.725,19.524
216.524,-183.725,19.409
218.560,-183.725,19.251
220.596,-183.725,19.176
222.632,-183.725,19.081
224.668,-183.725,18.860
226.704,-183.725,18.586
228.740,-183.725,18.615
230.776,-183.725,18.307
232.812,-183.725,18.278
234.848,-183.725,17.978
236.884,-183.725,18.106
238.920,-183.725,17.692
128.977,-181.679,16.232
131.013,-181.679,16.755
133.049,-181.679,17.240
135.084,-181.679,17.912
137.120,-181.679,18.395
139.156,-181.679,18.739
141.192,-181.679,18.750
143.228,-181.679,19.185
145.264,-181.679,19.768
147.300,-181.679,19.809
149.336,-181.679,20.033
151.372,-181.679,20.225
153.408,-181.679,20.305
155.444,-181.679,20.521
157.480,-181.679,20.661
159.516,-181.679,20.629
161.552,-181.679,20.778
163.588,-181.679,20.909
165.624,-181.679,20.976
167.660,-181.679,21.080
169.696,-181.679,21.114
171.732,-181.679,21.061
173.768,-181.679,21.031
175.804,-181.679,21.013
177.840,-181.679,21.076
179.876,-181.679,20.936
181.912,-181.679,21.053
183.948,-181.679,21.050
185.984,-181.679,21.194
