PhysicalX(mm),PhysicalY(mm),MaxAmplitude(dBuV/m)
220.578,-211.661,14.394
222.946,-211.661,14.671
225.314,-211.661,14.687
227.682,-211.661,14.940
230.050,-211.661,15.230
232.418,-211.661,15.418
234.786,-211.661,15.244
237.154,-211.661,15.382
239.522,-211.661,15.394
241.890,-211.661,15.243
244.258,-211.661,15.204
246.626,-211.661,15.388
248.994,-211.661,15.362
251.362,-211.661,15.343
253.730,-211.661,15.379
220.578,-209.545,15.070
222.946,-209.545,14.899
225.314,-209.545,15.146
227.682,-209.545,15.298
230.050,-209.545,14.995
232.418,-209.545,15.239
234.786,-209.545,15.734
237.154,-209.545,15.601
239.522,-209.545,15.746
241.890,-209.545,15.795
244.258,-209.545,15.462
246.626,-209.545,15.627
248.994,-209.545,15.588
251.362,-209.545,15.459
253.730,-209.545,15.405
220.578,-207.429,15.217
222.946,-207.429,15.057
225.314,-207.429,15.281
227.682,-207.429,15.475
230.050,-207.429,15.799
232.418,-207.429,15.736
234.786,-207.429,15.425
237.154,-207.429,15.797
239.522,-207.429,15.821
241.890,-207.429,15.871
244.258,-207.429,15.686
246.626,-207.429,15.826
248.994,-207.429,16.029
251.362,-207.429,15.811
253.730,-207.429,15.801
220.578,-205.313,15.171
222.946,-205.313,15.333
225.314,-205.313,15.478
227.682,-205.313,15.397
230.050,-205.313,15.590
232.418,-205.313,15.810
234.786,-205.313,15.734
237.154,-205.313,15.852
239.522,-205.313,15.791
241.890,-205.313,15.954
244.258,-205.313,15.854
246.626,-205.313,16.020
248.994,-205.313,16.140
251.362,-205.313,15.775
253.730,-205.313,16.068
220.578,-203.197,15.472
222.946,-203.197,15.444
225.314,-203.197,15.373
227.682,-203.197,15.667
230.050,-203.197,16.048
232.418,-203.197,15.971
234.786,-203.197,15.994
237.154,-203.197,16.100
239.522,-203.197,16.119
241.890,-203.197,15.971
244.258,-203.197,16.250
246.626,-203.197,16.014
248.994,-203.197,16.020
251.362,-203.197,16.019
253.730,-203.197,15.963
220.578,-201.081,15.700
222.946,-201.081,15.579
225.314,-201.081,15.724
227.682,-201.081,16.019
230.050,-201.081,15.828
232.418,-201.081,15.939
234.786,-201.081,16.154
237.154,-201.081,16.057
239.522,-201.081,16.082
241.890,-201.081,16.322
244.258,-201.081,16.014
246.626,-201.081,16.019
248.994,-201.081,15.974
251.362,-201.081,15.893
253.730,-201.081,15.981
220.578,-198.965,15.567
222.946,-198.965,15.659
225.314,-198.965,15.746
227.682,-198.965,15.839
230.050,-198.965,15.948
232.418,-198.965,16.175
234.786,-198.965,15.918
237.154,-198.965,15.912
239.522,-198.965,16.439
241.890,-198.965,16.277
244.258,-198.965,16.225
246.626,-198.965,16.097
248.994,-198.965,15.947
251.362,-198.965,16.008
253.730,-198.965,16.193
220.578,-196.849,15.696
222.946,-196.849,15.715
225.314,-196.849,16.012
227.682,-196.849,15.902
230.050,-196.849,16.210
232.418,-196.849,16.328
234.786,-196.849,16.309
237.154,-196.849,16.533
239.522,-196.849,16.118
241.890,-196.849,16.404
244.258,-196.849,16.344
246.626,-196.849,15.741
248.994,-196.849,16.164
251.362,-196.849,16.328
253.730,-196.849,16.191
220.578,-194.733,15.961
222.946,-194.733,16.052
225.314,-194.733,16.083
227.682,-194.733,16.281
230.050,-194.733,16.283
232.418,-194.733,16.406
234.786,-194.733,16.490
237.154,-194.733,16.505
239.522,-194.733,16.193
241.890,-194.733,16.394
244.258,-194.733,16.311
246.626,-194.733,16.294
248.994,-194.733,16.297
251.362,-194.733,16.209
253.730,-194.733,16.201
220.578,-192.617,16.016
222.946,-192.617,16.160
225.314,-192.617,16.414
227.682,-192.617,15.975
230.050,-192.617,16.392
232.418,-192.617,16.349
234.786,-192.617,16.327
237.154,-192.617,16.657
239.522,-192.617,16.561
241.890,-192.617,16.390
244.258,-192.617,16.476
246.626,-192.617,16.572
248.994,-192.617,16.439
251.362,-192.617,16.392
253.730,-192.617,16.030
220.578,-190.501,16.040
222.946,-190.501,16.246
225.314,-190.501,16.444
227.682,-190.501,16.546
230.050,-190.501,16.382
232.418,-190.501,16.268
234.786,-190.501,16.555
237.154,-190.501,16.522
239.522,-190.501,16.503
241.890,-190.501,16.635
244.258,-190.501,16.383
246.626,-190.501,16.307
248.994,-190.501,16.358
251.362,-190.501,16.605
253.730,-190.501,16.249
220.578,-188.385,16.037
222.946,-188.385,16.272
225.314,-188.385,16.391
227.682,-188.385,16.635
230.050,-188.385,16.603
232.418,-188.385,16.676
234.786,-188.385,16.548
237.154,-188.385,16.780
239.522,-188.385,16.578
241.890,-188.385,16.446
244.258,-188.385,16.580
246.626,-188.385,16.579
248.994,-188.385,16.303
251.362,-188.385,16.367
253.730,-188.385,16.169
220.578,-186.269,16.178
222.946,-186.269,16.351
225.314,-186.269,16.289
227.682,-186.269,16.534
230.050,-186.269,16.583
232.418,-186.269,16.386
234.786,-186.269,16.536
237.154,-186.269,16.626
239.522,-186.269,16.735
241.890,-186.269,16.578
244.258,-186.269,16.487
246.626,-186.269,16.454
248.994,-186.269,16.423
251.362,-186.269,16.323
253.730,-186.269,16.359
220.578,-184.153,16.521
222.946,-184.153,16.394
225.314,-184.153,16.496
227.682,-184.153,16.676
230.050,-184.153,16.586
232.418,-184.153,16.891
234.786,-184.153,16.770
237.154,-184.153,16.632
239.522,-184.153,16.611
241.890,-184.153,16.498
244.258,-184.153,16.542
246.626,-184.153,16.567
248.994,-184.153,16.682
251.362,-184.153,16.441
253.730,-184.153,16.298
220.578,-182.037,16.391
222.946,-182.037,16.560
225.314,-182.037,16.640
227.682,-182.037,16.808
230.050,-182.037,16.695
232.418,-182.037,16.908
234.786,-182.037,16.739
237.154,-182.037,16.743
239.522,-182.037,16.837
241.890,-182.037,16.735
244.258,-182.037,16.796
246.626,-182.037,16.612
248.994,-182.037,16.650
251.362,-182.037,16.541
253.730,-182.037,16.293
220.578,-179.920,16.612
222.946,-179.920,16.501
225.314,-179.920,16.797
227.682,-179.920,16.767
230.050,-179.920,16.975
232.418,-179.920,16.730
234.786,-179.920,16.910
237.154,-179.920,16.952
239.522,-179.920,16.763
241.890,-179.920,16.930
244.258,-179.920,16.799
246.626,-179.920,16.671
248.994,-179.920,16.446
251.362,-179.920,16.770
253.730,-179.920,16.288
220.578,-177.804,16.781
222.946,-177.804,16.854
225.314,-177.804,16.722
227.682,-177.804,16.961
230.050,-177.804,16.730
232.418,-177.804,16.903
234.786,-177.804,16.897
237.154,-177.804,17.166
239.522,-177.804,16.890
241.890,-177.804,16.960
244.258,-177.804,16.964
246.626,-177.804,16.626
248.994,-177.804,16.563
251.362,-177.804,16.398
253.730,-177.804,16.267
220.578,-175.688,16.515
222.946,-175.688,16.838
225.314,-175.688,16.876
227.682,-175.688,16.982
230.050,-175.688,17.178
232.418,-175.688,16.981
