PhysicalX(mm),PhysicalY(mm),MaxAmplitude(dBuV/m)
208.576,-156.097,15.162
210.609,-156.097,15.277
212.642,-156.097,15.409
214.675,-156.097,15.572
216.708,-156.097,15.707
218.741,-156.097,15.847
220.774,-156.097,15.973
222.807,-156.097,16.079
224.841,-156.097,16.346
226.874,-156.097,16.490
228.907,-156.097,16.637
230.940,-156.097,16.816
232.973,-156.097,16.957
235.006,-156.097,17.132
237.039,-156.097,17.262
239.072,-156.097,17.435
241.105,-156.097,17.600
243.138,-156.097,17.751
245.171,-156.097,17.871
247.204,-156.097,18.035
249.237,-156.097,18.215
251.271,-156.097,18.303
253.304,-156.097,18.433
255.337,-156.097,18.632
257.370,-156.097,18.739
259.403,-156.097,18.866
261.436,-156.097,18.943
263.469,-156.097,19.050
265.502,-156.097,19.198
267.535,-156.097,19.225
269.568,-156.097,19.366
271.601,-156.097,19.410
273.634,-156.097,19.488
275.667,-156.097,19.585
277.700,-156.097,19.678
279.734,-156.097,19.736
281.767,-156.097,19.844
283.800,-156.097,19.851
285.833,-156.097,19.886
287.866,-156.097,19.908
289.899,-156.097,19.979
291.932,-156.097,20.038
293.965,-156.097,20.056
295.998,-156.097,20.061
298.031,-156.097,20.028
300.064,-156.097,20.084
302.097,-156.097,19.978
304.130,-156.097,19.984
306.164,-156.097,20.007
308.197,-156.097,19.934
310.230,-156.097,19.939
312.263,-156.097,19.866
314.296,-156.097,19.834
316.329,-156.097,19.704
318.362,-156.097,19.597
208.576,-154.071,16.393
210.609,-154.071,16.157
212.642,-154.071,16.130
214.675,-154.071,16.125
216.708,-154.071,16.160
218.741,-154.071,16.267
220.774,-154.071,16.455
222.807,-154.071,16.651
224.841,-154.071,16.752
226.874,-154.071,16.916
228.907,-154.071,17.134
230.940,-154.071,17.262
232.973,-154.071,17.418
235.006,-154.071,17.566
237.039,-154.071,17.777
239.072,-154.071,17.879
241.105,-154.071,18.059
243.138,-154.071,18.470
245.171,-154.071,18.795
247.204,-154.071,19.016
249.237,-154.071,19.162
251.271,-154.071,19.276
253.304,-154.071,19.378
255.337,-154.071,19.521
257.370,-154.071,19.555
259.403,-154.071,19.697
261.436,-154.071,19.760
263.469,-154.071,19.841
265.502,-154.071,19.905
267.535,-154.071,19.998
269.568,-154.071,20.066
271.601,-154.071,20.381
273.634,-154.071,20.420
275.667,-154.071,20.443
277.700,-154.071,20.484
279.734,-154.071,20.471
281.767,-154.071,20.516
283.800,-154.071,20.520
285.833,-154.071,20.558
287.866,-154.071,20.534
289.899,-154.071,20.522
291.932,-154.071,20.547
293.965,-154.071,20.516
295.998,-154.071,20.525
298.031,-154.071,20.518
300.064,-154.071,20.452
302.097,-154.071,20.423
304.130,-154.071,20.373
306.164,-154.071,20.289
308.197,-154.071,20.245
310.230,-154.071,20.167
312.263,-154.071,20.067
314.296,-154.071,19.933
316.329,-154.071,19.848
318.362,-154.071,19.688
208.576,-152.046,16.377
210.609,-152.046,16.207
212.642,-152.046,16.102
214.675,-152.046,16.253
216.708,-152.046,16.305
218.741,-152.046,16.414
220.774,-152.046,16.583
222.807,-152.046,16.848
224.841,-152.046,17.080
226.874,-152.046,17.316
228.907,-152.046,17.568
230.940,-152.046,17.879
232.973,-152.046,18.155
235.006,-152.046,18.263
237.039,-152.046,18.514
239.072,-152.046,18.842
241.105,-152.046,18.985
243.138,-152.046,19.156
245.171,-152.046,19.362
247.204,-152.046,19.503
249.237,-152.046,19.596
251.271,-152.046,19.538
253.304,-152.046,19.721
255.337,-152.046,20.129
257.370,-152.046,20.193
259.403,-152.046,20.250
261.436,-152.046,20.325
263.469,-152.046,20.396
265.502,-152.046,20.486
267.535,-152.046,20.541
269.568,-152.046,20.584
271.601,-152.046,20.618
273.634,-152.046,20.630
275.667,-152.046,20.668
277.700,-152.046,20.677
279.734,-152.046,20.700
281.767,-152.046,20.702
283.800,-152.046,20.705
285.833,-152.046,20.705
287.866,-152.046,20.682
289.899,-152.046,20.690
291.932,-152.046,20.673
293.965,-152.046,20.661
295.998,-152.046,20.642
298.031,-152.046,20.616
300.064,-152.046,20.542
302.097,-152.046,20.501
304.130,-152.046,20.379
306.164,-152.046,20.310
308.197,-152.046,20.299
310.230,-152.046,20.194
312.263,-152.046,20.077
314.296,-152.046,19.981
316.329,-152.046,19.854
318.362,-152.046,19.752
208.576,-150.021,16.419
210.609,-150.021,16.269
212.642,-150.021,16.301
214.675,-150.021,16.427
216.708,-150.021,16.544
218.741,-150.021,16.682
220.774,-150.021,16.819
222.807,-150.021,17.026
224.841,-150.021,17.235
226.874,-150.021,17.496
228.907,-150.021,17.808
230.940,-150.021,18.019
232.973,-150.021,18.228
235.006,-150.021,18.471
237.039,-150.021,18.779
239.072,-150.021,19.163
241.105,-150.021,19.457
243.138,-150.021,19.544
245.171,-150.021,19.709
247.204,-150.021,19.812
249.237,-150.021,19.805
251.271,-150.021,19.941
253.304,-150.021,20.035
255.337,-150.021,20.128
257.370,-150.021,20.227
259.403,-150.021,20.309
261.436,-150.021,20.366
263.469,-150.021,20.440
265.502,-150.021,20.475
267.535,-150.021,20.553
269.568,-150.021,20.574
271.601,-150.021,20.662
273.634,-150.021,20.665
275.667,-150.021,20.700
277.700,-150.021,20.732
279.734,-150.021,20.749
281.767,-150.021,20.762
283.800,-150.021,20.770
285.833,-150.021,20.756
287.866,-150.021,20.765
289.899,-150.021,20.754
291.932,-150.021,20.734
293.965,-150.021,20.698
295.998,-150.021,20.719
298.031,-150.021,20.650
300.064,-150.021,20.614
302.097,-150.021,20.661
304.130,-150.021,20.559
306.164,-150.021,20.529
308.197,-150.021,20.466
310.230,-150.021,20.322
312.263,-150.021,20.230
314.296,-150.021,20.157
316.329,-150.021,20.005
318.362,-150.021,19.890
208.576,-147.996,16.496
210.609,-147.996,16.265
212.642,-147.996,16.455
214.675,-147.996,16.576
216.708,-147.996,16.679
218.741,-147.996,16.777
220.774,-147.996,16.944
222.807,-147.996,17.168
224.841,-147.996,17.398
226.874,-147.996,17.546
228.907,-147.996,17.761
230.940,-147.996,18.010
232.973,-147.996,18.249
235.006,-147.996,18.497
237.039,-147.996,18.786
239.072,-147.996,19.011
241.105,-147.996,19.590
243.138,-147.996,19.474
245.171,-147.996,19.619
247.204,-147.996,19.711
249.237,-147.996,19.859
251.271,-147.996,19.946
253.304,-147.996,20.051
255.337,-147.996,20.133
257.370,-147.996,20.180
259.403,-147.996,20.300
261.436,-147.996,20.366
263.469,-147.996,20.399
265.502,-147.996,20.475
267.535,-147.996,20.540
269.568,-147.996,20.583
271.601,-147.996,20.615
273.634,-147.996,20.662
275.667,-147.996,20.717
277.700,-147.996,20.735
279.734,-147.996,20.739
281.767,-147.996,20.761
283.800,-147.996,20.755
285.833,-147.996,20.761
287.866,-147.996,20.724
289.899,-147.996,20.750
291.932,-147.996,20.725
293.965,-147.996,20.706
295.998,-147.996,20.701
298.031,-147.996,20.658
300.064,-147.996,20.609
302.097,-147.996,20.508
304.130,-147.996,20.490
306.164,-147.996,20.438
308.197,-147.996,20.380
310.230,-147.996,20.322
312.263,-147.996,20.253
314.296,-147.996,20.100
316.329,-147.996,20.148
318.362,-147.996,20.039
208.576,-145.970,16.537
210.609,-145.970,16.464
212.642,-145.970,16.516
214.675,-145.970,16.647
216.708,-145.970,16.771
218.741,-145.970,16.949
220.774,-145.970,17.182
222.807,-145.970,17.270
224.841,-145.970,17.510
226.874,-145.970,17.701
228.907,-145.970,17.908
230.940,-145.970,18.101
232.973,-145.970,18.315
235.006,-145.970,18.539
237.039,-145.970,18.825
239.072,-145.970,19.155
241.105,-145.970,19.250
243.138,-145.970,19.430
245.171,-145.970,19.522
247.204,-145.970,19.639
249.237,-145.970,19.748
251.271,-145.970,19.841
253.304,-145.970,19.987
255.337,-145.970,20.048
257.370,-145.970,20.103
259.403,-145.970,20.171
261.436,-145.970,20.255
263.469,-145.970,20.331
265.502,-145.970,20.410
267.535,-145.970,20.433
269.568,-145.970,20.513
271.601,-145.970,20.556
273.634,-145.970,20.635
275.667,-145.970,20.666
277.700,-145.970,20.665
279.734,-145.970,20.724
281.767,-145.970,20.716
283.800,-145.970,20.757
285.833,-145.970,20.765
287.866,-145.970,20.764
289.899,-145.970,20.738
291.932,-145.970,20.744
293.965,-145.970,20.742
295.998,-145.970,20.717
298.031,-145.970,20.720
300.064,-145.970,20.656
302.097,-145.970,20.638
304.130,-145.970,20.694
306.164,-145.970,20.613
308.197,-145.970,20.497
310.230,-145.970,20.395
312.263,-145.970,20.357
314.296,-145.970,20.220
316.329,-145.970,20.033
318.362,-145.970,19.956
208.576,-143.945,16.651
210.609,-143.945,16.627
212.642,-143.945,16.665
214.675,-143.945,16.834
216.708,-143.945,16.952
218.741,-143.945,17.117
220.774,-143.945,17.282
222.807,-143.945,17.473
224.841,-143.945,17.587
226.874,-143.945,17.811
228.907,-143.945,18.055
230.940,-143.945,18.236
232.973,-143.945,18.471
235.006,-143.945,18.682
237.039,-143.945,18.923
239.072,-143.945,18.946
241.105,-143.945,19.392
243.138,-143.945,19.549
245.171,-143.945,19.655
247.204,-143.945,19.737
249.237,-143.945,19.889
251.271,-143.945,20.008
253.304,-143.945,20.144
255.337,-143.945,21.113
257.370,-143.945,21.658
259.403,-143.945,21.686
261.436,-143.945,21.737
263.469,-143.945,21.791
265.502,-143.945,21.824
267.535,-143.945,21.874
269.568,-143.945,21.876
271.601,-143.945,21.880
273.634,-143.945,21.914
275.667,-143.945,21.898
277.700,-143.945,21.927
279.734,-143.945,21.932
281.767,-143.945,21.939
283.800,-143.945,21.871
285.833,-143.945,21.890
287.866,-143.945,21.887
289.899,-143.945,21.804
291.932,-143.945,21.806
293.965,-143.945,21.753
295.998,-143.945,21.715
298.031,-143.945,21.633
300.064,-143.945,21.585
302.097,-143.945,21.544
304.130,-143.945,21.430
306.164,-143.945,21.338
308.197,-143.945,21.202
310.230,-143.945,21.107
312.263,-143.945,20.955
314.296,-143.945,20.887
316.329,-143.945,20.742
318.362,-143.945,20.598
208.576,-141.920,16.505
210.609,-141.920,16.550
212.642,-141.920,16.577
214.675,-141.920,16.766
216.708,-141.920,16.979
218.741,-141.920,17.141
220.774,-141.920,17.296
222.807,-141.920,17.441
224.841,-141.920,17.661
226.874,-141.920,17.846
228.907,-141.920,18.049
230.940,-141.920,18.301
232.973,-141.920,18.500
235.006,-141.920,18.489
237.039,-141.920,18.883
239.072,-141.920,19.259
241.105,-141.920,19.435
243.138,-141.920,19.618
245.171,-141.920,19.883
247.204,-141.920,20.132
249.237,-141.920,20.485
251.271,-141.920,20.765
253.304,-141.920,20.968
255.337,-141.920,21.475
257.370,-141.920,21.512
259.403,-141.920,21.587
261.436,-141.920,21.624
263.469,-141.920,21.677
265.502,-141.920,21.727
267.535,-141.920,21.760
269.568,-141.920,21.788
271.601,-141.920,21.788
273.634,-141.920,21.800
275.667,-141.920,21.821
277.700,-141.920,21.820
279.734,-141.920,21.831
281.767,-141.920,21.833
283.800,-141.920,21.855
285.833,-141.920,21.827
287.866,-141.920,21.816
289.899,-141.920,21.816
291.932,-141.920,21.779
293.965,-141.920,21.767
295.998,-141.920,21.705
298.031,-141.920,21.637
300.064,-141.920,21.598
302.097,-141.920,21.501
304.130,-141.920,21.423
306.164,-141.920,21.344
308.197,-141.920,21.218
310.230,-141.920,21.116
312.263,-141.920,20.972
314.296,-141.920,20.845
316.329,-141.920,20.697
318.362,-141.920,20.526
208.576,-139.895,16.665
210.609,-139.895,16.679
212.642,-139.895,16.758
214.675,-139.895,16.942
216.708,-139.895,17.139
218.741,-139.895,17.278
220.774,-139.895,17.451
222.807,-139.895,17.598
224.841,-139.895,17.779
226.874,-139.895,17.995
228.907,-139.895,18.179
230.940,-139.895,18.409
232.973,-139.895,18.345
235.006,-139.895,18.591
237.039,-139.895,18.790
239.072,-139.895,18.965
241.105,-139.895,19.183
243.138,-139.895,19.442
245.171,-139.895,19.624
247.204,-139.895,19.868
249.237,-139.895,20.095
251.271,-139.895,20.296
253.304,-139.895,20.551
255.337,-139.895,20.733
257.370,-139.895,21.119
259.403,-139.895,21.467
261.436,-139.895,21.818
263.469,-139.895,22.321
265.502,-139.895,22.380
267.535,-139.895,22.364
269.568,-139.895,22.408
271.601,-139.895,22.403
273.634,-139.895,22.374
275.667,-139.895,22.390
277.700,-139.895,22.390
279.734,-139.895,22.371
281.767,-139.895,22.320
283.800,-139.895,22.340
285.833,-139.895,22.323
287.866,-139.895,22.288
289.899,-139.895,22.311
291.932,-139.895,22.255
293.965,-139.895,22.205
295.998,-139.895,22.144
298.031,-139.895,22.045
300.064,-139.895,21.958
302.097,-139.895,21.862
304.130,-139.895,21.753
306.164,-139.895,21.683
308.197,-139.895,21.545
310.230,-139.895,21.371
312.263,-139.895,21.247
314.296,-139.895,21.096
316.329,-139.895,20.912
318.362,-139.895,20.651
208.576,-137.869,16.720
210.609,-137.869,16.784
212.642,-137.869,16.866
214.675,-137.869,17.024
216.708,-137.869,17.190
218.741,-137.869,17.360
220.774,-137.869,17.543
222.807,-137.869,17.696
224.841,-137.869,17.917
226.874,-137.869,18.012
228.907,-137.869,18.219
230.940,-137.869,18.406
232.973,-137.869,18.385
235.006,-137.869,18.558
237.039,-137.869,18.715
239.072,-137.869,18.890
241.105,-137.869,19.092
243.138,-137.869,19.260
245.171,-137.869,19.480
247.204,-137.869,19.608
249.237,-137.869,19.792
251.271,-137.869,20.003
253.304,-137.869,20.215
255.337,-137.869,20.405
257.370,-137.869,20.536
259.403,-137.869,20.730
261.436,-137.869,20.955
263.469,-137.869,21.340
265.502,-137.869,21.673
267.535,-137.869,21.688
269.568,-137.869,21.782
271.601,-137.869,21.798
273.634,-137.869,21.846
275.667,-137.869,21.870
277.700,-137.869,21.910
279.734,-137.869,21.980
281.767,-137.869,22.014
283.800,-137.869,22.115
285.833,-137.869,22.145
287.866,-137.869,22.149
289.899,-137.869,22.136
291.932,-137.869,22.133
293.965,-137.869,22.066
295.998,-137.869,22.048
298.031,-137.869,21.978
300.064,-137.869,21.938
302.097,-137.869,21.839
304.130,-137.869,21.727
306.164,-137.869,21.612
308.197,-137.869,21.499
310.230,-137.869,21.361
312.263,-137.869,21.204
314.296,-137.869,21.042
316.329,-137.869,20.800
318.362,-137.869,20.659
208.576,-135.844,16.680
210.609,-135.844,16.753
212.642,-135.844,16.933
214.675,-135.844,17.115
216.708,-135.844,17.299
218.741,-135.844,17.428
220.774,-135.844,17.621
222.807,-135.844,17.722
224.841,-135.844,17.940
