PhysicalX(mm),PhysicalY(mm),MaxAmplitude(dBuV/m)
208.576,-156.097,14.604
210.609,-156.097,14.718
212.642,-156.097,15.044
214.675,-156.097,15.057
216.708,-156.097,15.113
218.741,-156.097,15.302
220.774,-156.097,15.385
222.807,-156.097,15.393
224.841,-156.097,15.269
226.874,-156.097,15.184
228.907,-156.097,15.105
230.940,-156.097,14.953
232.973,-156.097,14.814
235.006,-156.097,14.485
237.039,-156.097,14.549
239.072,-156.097,13.821
241.105,-156.097,15.363
243.138,-156.097,13.803
245.171,-156.097,13.573
247.204,-156.097,13.299
249.237,-156.097,12.989
251.271,-156.097,12.762
253.304,-156.097,12.526
255.337,-156.097,12.182
257.370,-156.097,11.903
259.403,-156.097,11.774
261.436,-156.097,11.335
263.469,-156.097,11.100
265.502,-156.097,10.702
267.535,-156.097,10.320
269.568,-156.097,9.620
271.601,-156.097,9.247
273.634,-156.097,8.614
275.667,-156.097,7.958
277.700,-156.097,7.035
279.734,-156.097,6.295
281.767,-156.097,5.086
283.800,-156.097,3.587
285.833,-156.097,1.653
287.866,-156.097,0.172
289.899,-156.097,-2.582
291.932,-156.097,-5.596
293.965,-156.097,-7.508
295.998,-156.097,-8.658
298.031,-156.097,-7.390
300.064,-156.097,-3.888
302.097,-156.097,-2.179
304.130,-156.097,0.005
306.164,-156.097,1.343
308.197,-156.097,2.819
310.230,-156.097,3.379
312.263,-156.097,3.828
314.296,-156.097,4.796
316.329,-156.097,5.501
318.362,-156.097,6.050
208.576,-154.071,12.222
210.609,-154.071,12.141
212.642,-154.071,12.173
214.675,-154.071,12.273
216.708,-154.071,12.265
218.741,-154.071,12.326
220.774,-154.071,12.292
222.807,-154.071,12.352
224.841,-154.071,12.216
226.874,-154.071,12.247
228.907,-154.071,12.074
230.940,-154.071,12.040
232.973,-154.071,11.902
235.006,-154.071,11.838
237.039,-154.071,11.614
239.072,-154.071,11.442
241.105,-154.071,11.268
243.138,-154.071,11.181
245.171,-154.071,11.014
247.204,-154.071,10.624
249.237,-154.071,10.606
251.271,-154.071,10.439
253.304,-154.071,10.156
255.337,-154.071,9.967
257.370,-154.071,9.667
259.403,-154.071,9.614
261.436,-154.071,9.322
263.469,-154.071,9.033
265.502,-154.071,8.661
267.535,-154.071,8.337
269.568,-154.071,7.968
271.601,-154.071,7.306
273.634,-154.071,6.780
275.667,-154.071,6.175
277.700,-154.071,5.493
279.734,-154.071,4.583
281.767,-154.071,3.554
283.800,-154.071,2.454
285.833,-154.071,1.088
287.866,-154.071,-0.584
289.899,-154.071,-3.165
291.932,-154.071,-6.567
293.965,-154.071,-10.002
295.998,-154.071,-11.197
298.031,-154.071,-6.443
300.064,-154.071,-3.802
302.097,-154.071,-1.103
304.130,-154.071,0.466
306.164,-154.071,2.059
308.197,-154.071,3.311
310.230,-154.071,4.211
312.263,-154.071,4.793
314.296,-154.071,5.641
316.329,-154.071,6.386
318.362,-154.071,7.104
208.576,-152.046,11.134
210.609,-152.046,11.066
212.642,-152.046,11.010
214.675,-152.046,11.089
216.708,-152.046,11.080
218.741,-152.046,11.103
220.774,-152.046,11.040
222.807,-152.046,11.119
224.841,-152.046,11.071
226.874,-152.046,10.839
228.907,-152.046,10.767
230.940,-152.046,10.643
232.973,-152.046,10.587
235.006,-152.046,10.320
237.039,-152.046,10.222
239.072,-152.046,10.087
241.105,-152.046,9.828
243.138,-152.046,9.757
245.171,-152.046,9.576
247.204,-152.046,9.297
249.237,-152.046,9.050
251.271,-152.046,8.958
253.304,-152.046,8.665
255.337,-152.046,8.591
257.370,-152.046,8.242
