PhysicalX(mm),PhysicalY(mm),1574999500Hz,1574999510Hz,1574999520Hz,1574999530Hz,1574999540Hz,1574999550Hz,1574999560Hz,1574999570Hz,1574999580Hz,1574999590Hz,1574999600Hz,1574999610Hz,1574999620Hz,1574999630Hz,1574999640Hz,1574999650Hz,1574999660Hz,1574999670Hz,1574999680Hz,1574999690Hz,1574999700Hz,1574999710Hz,1574999720Hz,1574999730Hz,1574999740Hz,1574999750Hz,1574999760Hz,1574999770Hz,1574999780Hz,1574999790Hz,1574999800Hz,1574999810Hz,1574999820Hz,1574999830Hz,1574999840Hz,1574999850Hz,1574999860Hz,1574999870Hz,1574999880Hz,1574999890Hz,1574999900Hz,1574999910Hz,1574999920Hz,1574999930Hz,1574999940Hz,1574999950Hz,1574999960Hz,1574999970Hz,1574999980Hz,1574999990Hz,1575000000Hz,1575000010Hz,1575000020Hz,1575000030Hz,1575000040Hz,1575000050Hz,1575000060Hz,1575000070Hz,1575000080Hz,1575000090Hz,1575000100Hz,1575000110Hz,1575000120Hz,1575000130Hz,1575000140Hz,1575000150Hz,1575000160Hz,1575000170Hz,1575000180Hz,1575000190Hz,1575000200Hz,1575000210Hz,1575000220Hz,1575000230Hz,1575000240Hz,1575000250Hz,1575000260Hz,1575000270Hz,1575000280Hz,1575000290Hz,1575000300Hz,1575000310Hz,1575000320Hz,1575000330Hz,1575000340Hz,1575000350Hz,1575000360Hz,1575000370Hz,1575000380Hz,1575000390Hz,1575000400Hz,1575000410Hz,1575000420Hz,1575000430Hz,1575000440Hz,1575000450Hz,1575000460Hz,1575000470Hz,1575000480Hz,1575000490Hz,1575000500Hz
285.833,-127.743,-24.085,-21.954,-23.591,-31.689,-28.004,-35.200,-32.821,-35.646,-28.028,-26.501,-33.510,-33.847,-28.061,-25.893,-22.740,-23.267,-28.107,-29.990,-33.482,-30.968,-37.031,-27.240,-29.443,-28.576,-26.525,-25.986,-27.992,-28.458,-30.281,-22.683,-21.261,-22.786,-25.952,-31.531,-31.774,-38.754,-30.645,-27.960,-29.443,-38.640,-37.029,-26.995,-23.606,-27.914,-28.550,-33.398,-38.851,-36.787,-36.570,-27.960,-0.003,15.387,18.833,11.024,-11.588,-32.226,-25.012,-25.193,-24.145,-26.007,-39.467,-38.210,-27.395,-26.041,-26.717,-40.088,-32.835,-39.763,-32.535,-26.404,-32.314,-29.601,-39.219,-33.053,-40.211,-30.370,-28.089,-26.607,-26.886,-26.035,-27.715,-35.914,-25.624,-22.478,-23.281,-27.842,-39.026,-28.564,-25.481,-28.828,-33.599,-24.182,-26.212,-27.837,-24.916,-31.986,-35.416,-28.671,-27.179,-31.171,-39.508
287.866,-127.743,-19.681,-35.697,-40.045,-30.559,-28.351,-30.417,-34.164,-34.288,-36.727,-46.114,-41.139,-31.588,-27.554,-25.357,-26.684,-26.994,-25.263,-26.475,-24.117,-20.927,-23.246,-27.562,-37.783,-34.222,-26.029,-23.851,-27.413,-28.181,-36.238,-30.518,-32.017,-32.823,-32.741,-30.941,-28.151,-28.397,-30.558,-34.120,-31.611,-26.833,-30.586,-29.000,-25.928,-23.173,-22.567,-25.603,-27.506,-31.229,-25.889,-28.938,0.255,15.375,18.777,10.965,-10.726,-25.103,-23.971,-30.192,-28.405,-34.451,-27.066,-28.808,-34.530,-32.932,-35.629,-36.122,-29.046,-28.083,-25.460,-24.943,-26.747,-40.670,-39.966,-40.773,-41.008,-30.120,-26.881,-29.120,-52.168,-31.974,-28.540,-36.274,-22.348,-23.806,-31.454,-33.342,-30.205,-35.536,-35.056,-34.775,-36.987,-27.418,-29.794,-28.055,-27.036,-29.942,-29.982,-28.579,-33.158,-34.069,-32.243
289.899,-127.743,-29.030,-26.185,-39.943,-30.123,-31.407,-32.298,-27.298,-25.906,-26.650,-24.058,-36.709,-27.485,-36.270,-30.630,-23.898,-22.303,-25.401,-28.344,-23.730,-21.839,-28.074,-34.389,-26.050,-24.268,-24.884,-27.260,-28.718,-29.938,-31.374,-26.868,-25.537,-31.397,-26.236,-23.887,-32.237,-35.627,-23.653,-25.965,-30.503,-30.908,-32.061,-30.142,-28.476,-27.258,-28.665,-36.925,-32.547,-26.793,-26.397,-31.133,-0.380,15.178,18.657,10.865,-11.756,-36.731,-33.922,-33.871,-30.183,-32.745,-30.111,-40.102,-30.173,-34.722,-34.654,-27.548,-23.599,-22.860,-25.404,-22.161,-21.693,-21.743,-25.716,-42.184,-41.195,-31.804,-26.513,-24.710,-23.817,-22.661,-23.983,-28.956,-45.809,-43.233,-31.171,-28.415,-31.657,-34.887,-28.428,-26.285,-32.089,-37.895,-35.238,-28.027,-27.252,-27.677,-34.224,-24.933,-35.159,-37.807,-32.070
291.932,-127.743,-23.561,-26.256,-32.370,-40.565,-31.463,-29.292,-38.538,-31.780,-27.683,-29.601,-28.707,-31.688,-33.349,-23.765,-26.249,-33.119,-26.553,-22.766,-31.940,-31.645,-25.921,-25.307,-28.113,-27.578,-35.714,-35.417,-29.746,-28.877,-27.515,-26.744,-42.078,-31.613,-39.749,-30.707,-29.841,-32.542,-31.880,-33.363,-25.347,-23.786,-27.271,-29.423,-30.386,-38.525,-38.743,-32.263,-30.171,-29.856,-31.719,-32.224,-0.576,15.010,18.485,10.636,-13.691,-32.724,-42.662,-29.450,-28.099,-28.953,-26.173,-25.058,-30.601,-27.701,-23.374,-25.307,-32.824,-29.867,-32.207,-49.100,-42.771,-28.087,-26.568,-39.606,-29.824,-25.126,-26.419,-28.696,-26.386,-24.751,-24.948,-25.268,-27.342,-31.633,-31.217,-28.692,-39.995,-29.903,-28.293,-29.054,-26.355,-26.920,-30.536,-34.013,-31.326,-30.559,-33.701,-30.725,-34.400,-33.347,-36.705
293.965,-127.743,-25.899,-23.673,-21.924,-23.987,-25.904,-25.871,-28.229,-44.980,-26.760,-25.342,-30.524,-26.100,-24.151,-25.723,-26.622,-27.325,-33.564,-28.921,-30.825,-33.066,-28.679,-33.249,-29.696,-28.026,-30.288,-25.971,-25.179,-22.847,-25.219,-28.702,-26.625,-30.429,-47.406,-33.164,-26.481,-30.904,-33.324,-32.360,-23.226,-21.579,-30.492,-53.070,-34.507,-31.245,-25.382,-29.200,-47.459,-32.001,-26.053,-29.966,-0.616,15.090,18.597,10.900,-10.526,-38.690,-29.329,-26.622,-34.194,-52.997,-30.089,-40.765,-26.683,-24.904,-38.565,-30.398,-35.521,-27.402,-33.017,-25.614,-31.857,-27.177,-32.257,-34.484,-38.817,-31.522,-28.203,-30.092,-40.464,-30.032,-26.451,-27.662,-27.992,-27.335,-23.628,-24.530,-24.899,-31.005,-32.767,-28.473,-32.276,-40.168,-38.780,-41.254,-30.396,-31.953,-30.873,-37.223,-28.170,-24.653,-35.324
295.998,-127.743,-32.652,-29.547,-32.394,-42.069,-39.899,-34.696,-37.978,-38.537,-31.939,-35.342,-39.083,-34.569,-32.583,-29.613,-36.916,-31.326,-26.059,-30.887,-28.449,-30.080,-30.892,-27.154,-29.957,-39.346,-37.772,-30.041,-27.677,-33.330,-35.522,-26.924,-28.799,-40.992,-36.988,-28.561,-35.377,-33.445,-36.263,-33.293,-34.710,-57.738,-38.704,-38.334,-36.553,-31.136,-39.137,-27.590,-23.085,-25.090,-30.342,-22.667,0.159,15.222,18.641,10.769,-11.431,-37.891,-30.815,-26.413,-30.893,-32.375,-35.800,-36.867,-38.885,-29.007,-24.494,-23.476,-26.330,-24.803,-30.796,-34.834,-29.211,-32.163,-33.817,-35.961,-35.264,-34.278,-36.786,-34.795,-27.335,-30.005,-31.717,-24.494,-33.172,-31.376,-29.295,-29.383,-33.732,-26.889,-32.088,-50.849,-37.770,-31.324,-34.798,-29.370,-32.277,-38.689,-37.255,-31.321,-29.174,-29.234,-29.017
298.031,-127.743,-32.990,-37.777,-29.084,-37.328,-35.601,-31.395,-36.861,-27.300,-22.262,-23.384,-26.974,-28.311,-32.684,-36.587,-32.157,-30.360,-35.185,-31.897,-30.965,-23.545,-20.953,-23.272,-25.477,-31.074,-38.240,-40.752,-28.882,-27.692,-40.997,-35.935,-34.957,-28.031,-36.477,-30.965,-30.366,-27.352,-26.446,-31.234,-30.543,-29.050,-27.865,-26.347,-27.988,-34.049,-27.029,-24.502,-35.798,-41.977,-31.400,-29.468,-0.301,15.185,18.665,10.862,-13.403,-28.375,-26.611,-29.996,-26.510,-21.075,-24.157,-28.461,-25.768,-32.173,-33.427,-29.119,-33.298,-28.111,-23.281,-25.217,-32.297,-36.642,-38.176,-33.838,-30.398,-25.546,-24.368,-34.494,-35.650,-31.618,-30.084,-28.761,-27.757,-34.933,-26.500,-28.091,-29.008,-32.331,-40.137,-29.847,-24.052,-26.028,-27.324,-26.843,-33.887,-30.383,-31.227,-37.981,-25.538,-21.337,-20.551
300.064,-127.743,-28.445,-31.883,-24.473,-27.878,-26.600,-31.221,-39.411,-34.667,-31.543,-32.013,-27.468,-22.134,-25.795,-35.921,-36.239,-36.276,-27.785,-27.824,-38.646,-35.217,-40.217,-26.936,-24.591,-28.770,-31.171,-33.520,-30.389,-33.998,-44.031,-31.955,-24.255,-25.429,-39.475,-30.399,-24.917,-24.432,-26.245,-35.504,-32.608,-27.084,-25.463,-30.086,-31.173,-33.452,-33.147,-31.596,-36.298,-34.139,-29.132,-27.073,-0.471,15.191,18.668,10.885,-11.453,-32.996,-30.130,-37.676,-27.449,-25.749,-35.532,-30.543,-29.884,-26.246,-26.443,-25.718,-32.836,-35.429,-26.861,-24.985,-41.023,-30.470,-25.824,-23.340,-25.609,-26.495,-26.086,-25.332,-27.961,-26.678,-28.749,-39.671,-28.742,-36.401,-40.862,-34.175,-29.319,-23.471,-22.452,-24.374,-28.635,-26.000,-27.154,-26.410,-28.842,-31.816,-29.326,-31.814,-31.533,-27.979,-35.027
302.097,-127.743,-23.721,-32.319,-32.617,-26.688,-33.999,-29.261,-23.388,-25.638,-24.200,-20.964,-22.535,-21.054,-22.412,-29.564,-40.186,-28.154,-27.000,-30.850,-31.583,-38.155,-32.076,-26.986,-25.857,-31.131,-24.532,-26.304,-39.546,-33.919,-29.507,-30.276,-28.550,-33.522,-35.056,-27.309,-26.019,-25.308,-23.505,-21.929,-26.084,-36.428,-45.284,-33.007,-28.385,-32.170,-34.975,-39.246,-27.549,-23.333,-24.782,-28.224,-0.114,14.907,18.232,10.359,-13.053,-26.287,-34.504,-49.663,-37.553,-33.048,-27.907,-29.379,-31.547,-29.351,-23.538,-22.136,-30.642,-28.307,-31.547,-28.453,-26.933,-30.631,-33.993,-32.689,-33.723,-32.698,-26.454,-23.115,-22.692,-25.447,-29.569,-33.558,-28.676,-27.560,-29.421,-29.507,-31.428,-29.128,-24.785,-28.607,-28.272,-25.398,-27.618,-31.474,-35.364,-39.666,-31.310,-27.361,-28.699,-32.511,-35.179
304.130,-127.743,-25.193,-27.572,-35.465,-32.118,-27.965,-27.183,-32.737,-40.314,-32.272,-32.704,-27.069,-30.007,-43.242,-43.183,-37.120,-31.058,-29.419,-28.732,-33.173,-42.404,-33.275,-33.780,-26.728,-24.492,-31.295,-33.850,-27.078,-29.722,-28.730,-29.965,-36.133,-31.630,-28.075,-34.174,-42.723,-41.252,-51.501,-48.702,-41.300,-39.078,-33.977,-44.639,-31.276,-29.028,-36.849,-29.685,-26.892,-23.163,-24.529,-25.675,-0.741,14.403,17.815,9.873,-16.576,-26.723,-26.361,-26.060,-28.973,-29.260,-30.515,-37.533,-35.881,-31.384,-30.433,-30.215,-26.848,-25.557,-28.091,-32.948,-39.298,-40.913,-28.121,-27.062,-30.998,-37.263,-32.395,-27.265,-26.013,-34.150,-23.385,-22.575,-25.904,-29.311,-29.383,-31.073,-41.704,-42.520,-27.720,-28.222,-30.355,-51.032,-25.676,-19.905,-23.551,-42.866,-40.356,-33.404,-27.815,-27.112,-25.040
306.164,-127.743,-30.267,-25.900,-32.442,-35.953,-35.348,-29.037,-31.832,-30.620,-33.504,-31.728,-28.025,-34.866,-35.981,-38.679,-42.220,-37.803,-31.747,-32.108,-39.159,-34.574,-24.667,-27.717,-29.545,-25.019,-21.543,-19.767,-22.693,-24.996,-28.515,-31.361,-29.653,-39.118,-29.303,-24.691,-26.394,-36.693,-29.382,-25.987,-26.233,-27.072,-38.974,-48.017,-32.680,-31.874,-29.383,-27.099,-28.673,-37.341,-28.401,-29.876,-1.565,14.059,17.587,9.792,-14.790,-27.825,-31.850,-30.252,-26.663,-22.768,-28.356,-31.518,-27.260,-30.211,-26.008,-36.010,-38.059,-32.914,-31.715,-28.971,-32.877,-49.520,-31.712,-27.358,-26.650,-37.485,-32.221,-37.708,-39.943,-32.735,-33.207,-30.596,-29.141,-31.719,-24.792,-25.334,-27.126,-27.109,-27.242,-28.390,-36.490,-32.983,-24.437,-23.234,-31.732,-31.095,-46.716,-30.031,-27.460,-26.203,-29.888
308.197,-127.743,-31.758,-29.049,-24.449,-28.090,-52.454,-34.574,-27.283,-23.475,-29.534,-40.354,-40.236,-34.460,-32.697,-34.756,-32.253,-30.571,-33.403,-36.128,-26.646,-24.324,-21.729,-22.644,-30.246,-29.907,-29.421,-40.598,-24.465,-26.535,-38.134,-27.437,-33.988,-35.395,-32.715,-34.016,-31.426,-31.768,-30.736,-29.714,-32.928,-37.537,-41.254,-37.836,-29.031,-27.298,-35.085,-31.436,-25.498,-36.284,-27.309,-28.353,-1.402,13.937,17.407,9.586,-15.595,-23.983,-25.665,-26.535,-33.856,-27.864,-22.861,-23.704,-26.376,-27.070,-29.440,-28.407,-27.207,-31.867,-33.427,-31.584,-27.859,-26.515,-35.979,-31.530,-27.552,-31.715,-29.299,-38.203,-39.464,-34.624,-28.326,-22.820,-26.088,-34.349,-34.937,-34.549,-31.009,-38.006,-27.788,-27.387,-26.918,-26.162,-31.510,-29.586,-24.104,-23.387,-29.695,-33.725,-41.214,-30.736,-26.201
310.230,-127.743,-30.340,-22.847,-27.348,-26.692,-27.696,-31.018,-26.912,-25.947,-26.318,-27.125,-28.347,-24.987,-26.212,-30.840,-37.219,-28.600,-24.528,-35.992,-39.980,-29.033,-38.997,-30.861,-41.407,-31.208,-27.191,-29.697,-27.680,-22.163,-21.198,-28.844,-39.634,-32.727,-44.894,-34.436,-24.873,-22.028,-28.578,-36.911,-34.548,-35.066,-26.571,-29.055,-22.275,-24.240,-32.958,-39.941,-29.720,-34.887,-34.543,-30.234,-1.665,13.705,17.169,9.303,-16.943,-22.936,-26.884,-34.394,-33.011,-27.109,-23.946,-26.461,-34.000,-27.895,-30.358,-32.718,-34.034,-38.681,-31.371,-29.377,-36.678,-30.785,-27.523,-34.333,-27.575,-25.650,-30.853,-35.916,-30.786,-29.480,-33.296,-38.794,-26.183,-24.062,-25.142,-24.307,-21.222,-21.874,-27.193,-40.028,-38.129,-33.021,-34.221,-39.102,-33.070,-28.731,-32.752,-36.415,-30.897,-52.742,-27.376
312.263,-127.743,-33.073,-27.432,-31.135,-36.633,-40.003,-38.909,-30.768,-34.849,-39.151,-31.782,-24.918,-23.382,-21.430,-24.841,-32.669,-29.651,-31.181,-24.671,-28.925,-36.434,-30.488,-24.160,-25.624,-35.385,-42.438,-32.725,-25.942,-24.943,-34.451,-31.298,-37.133,-25.371,-27.159,-29.695,-31.292,-35.943,-37.816,-36.746,-31.522,-28.518,-25.556,-24.758,-28.735,-28.678,-35.565,-29.437,-31.720,-44.626,-33.271,-32.155,-1.705,13.586,17.038,9.270,-12.782,-33.764,-39.880,-27.233,-29.722,-41.599,-39.293,-52.243,-35.369,-28.512,-27.928,-29.272,-32.411,-29.861,-30.071,-28.295,-29.170,-35.709,-45.217,-44.639,-30.269,-28.382,-35.921,-33.948,-30.325,-37.629,-31.151,-29.065,-29.880,-31.892,-39.749,-33.313,-32.230,-33.140,-42.654,-28.747,-26.888,-29.970,-33.596,-27.608,-24.540,-24.987,-27.409,-26.575,-22.805,-24.139,-33.558
314.296,-127.743,-25.248,-31.540,-40.694,-31.836,-25.458,-24.569,-29.341,-29.025,-24.166,-23.205,-32.392,-34.908,-30.576,-27.405,-28.410,-32.850,-31.722,-28.771,-27.956,-33.466,-38.994,-30.630,-27.750,-28.537,-46.436,-30.781,-34.499,-36.488,-27.993,-35.867,-31.849,-31.042,-32.381,-44.480,-32.649,-26.862,-31.530,-31.911,-28.599,-34.436,-26.516,-26.024,-27.045,-27.921,-40.935,-37.597,-30.135,-24.331,-26.412,-36.954,-2.010,13.461,16.897,9.020,-15.291,-33.905,-28.850,-36.058,-30.078,-23.089,-21.608,-28.792,-28.678,-33.462,-34.061,-35.707,-29.825,-36.277,-33.733,-31.343,-31.885,-30.714,-29.943,-25.994,-26.444,-27.052,-27.643,-40.026,-24.993,-27.269,-30.203,-33.366,-34.793,-29.990,-27.453,-29.079,-28.172,-29.217,-45.552,-30.449,-27.443,-26.785,-27.403,-30.357,-28.766,-26.119,-31.913,-28.602,-24.195,-26.678,-25.684
316.329,-127.743,-23.536,-31.702,-39.345,-42.596,-27.505,-26.324,-29.992,-31.788,-40.256,-37.741,-26.674,-31.614,-36.480,-35.001,-36.925,-34.277,-35.254,-26.072,-28.123,-35.979,-28.849,-32.781,-35.323,-32.274,-29.843,-24.206,-26.458,-31.699,-26.482,-27.671,-34.527,-35.204,-31.715,-35.409,-30.896,-27.865,-33.463,-28.761,-35.703,-29.726,-27.508,-27.411,-26.671,-27.540,-28.748,-26.584,-23.860,-22.618,-25.027,-26.686,-2.399,13.230,16.724,8.941,-13.403,-29.799,-26.328,-27.477,-30.378,-29.328,-31.259,-33.353,-35.067,-32.371,-30.439,-26.532,-25.122,-31.177,-39.151,-27.063,-24.879,-26.056,-31.918,-30.249,-29.415,-33.506,-27.134,-31.496,-34.292,-29.018,-26.153,-24.780,-30.875,-27.392,-23.898,-26.314,-27.565,-27.389,-24.764,-27.189,-25.558,-26.341,-29.115,-36.457,-27.976,-24.820,-35.052,-33.158,-46.693,-36.438,-42.276
318.362,-127.743,-28.031,-25.653,-24.970,-25.433,-24.837,-26.800,-32.968,-36.135,-28.629,-22.728,-25.503,-38.578,-30.496,-25.696,-23.898,-26.731,-30.204,-36.513,-31.875,-29.863,-27.357,-31.619,-27.625,-36.739,-29.373,-25.814,-33.494,-30.665,-33.670,-33.026,-31.590,-28.102,-26.517,-26.917,-26.158,-25.242,-32.008,-31.088,-27.411,-30.014,-24.430,-25.383,-35.360,-38.251,-29.822,-25.350,-26.827,-31.071,-26.807,-23.754,-1.841,13.300,16.710,8.871,-13.574,-35.699,-30.024,-27.592,-26.658,-25.781,-24.747,-28.349,-31.823,-32.828,-31.685,-30.321,-32.887,-24.058,-25.070,-32.278,-42.855,-30.243,-28.520,-37.029,-32.526,-31.468,-34.240,-32.317,-43.047,-27.736,-26.374,-28.511,-32.287,-34.513,-31.572,-24.905,-26.431,-42.568,-28.400,-27.104,-26.661,-24.768,-28.535,-31.789,-22.498,-21.240,-24.980,-25.848,-31.912,-34.083,-37.846
208.576,-125.718,-22.877,-22.650,-21.707,-23.020,-29.686,-26.341,-21.320,-24.784,-28.910,-24.164,-33.149,-45.522,-33.037,-28.829,-24.835,-23.387,-23.304,-22.658,-24.831,-31.420,-31.919,-27.456,-30.077,-34.414,-31.326,-48.221,-42.266,-39.376,-33.313,-24.733,-22.269,-24.831,-42.860,-25.038,-32.048,-35.447,-32.948,-37.078,-48.108,-27.169,-19.334,-20.401,-20.026,-22.285,-33.561,-35.648,-43.207,-32.526,-31.222,-31.668,-0.808,14.815,18.282,10.487,-12.734,-26.261,-28.222,-26.296,-26.860,-24.478,-25.406,-31.324,-29.859,-27.175,-25.933,-28.697,-24.573,-22.635,-30.139,-35.548,-26.409,-24.944,-32.822,-35.712,-32.340,-35.717,-33.687,-37.671,-24.160,-21.381,-23.087,-28.388,-38.985,-39.052,-41.451,-30.385,-29.381,-36.546,-34.127,-27.188,-24.762,-31.765,-37.831,-44.974,-31.171,-27.866,-24.987,-29.459,-35.060,-30.871,-30.037
210.609,-125.718,-25.054,-35.739,-49.773,-26.975,-22.202,-24.395,-24.939,-21.746,-24.306,-35.406,-37.006,-32.415,-28.666,-30.344,-34.603,-31.893,-27.138,-27.967,-30.971,-32.982,-31.669,-25.774,-20.580,-23.196,-30.305,-32.506,-31.288,-34.891,-32.545,-21.531,-25.445,-38.831,-33.517,-35.192,-37.849,-26.164,-27.533,-35.132,-34.923,-31.700,-32.351,-30.438,-29.872,-31.159,-32.610,-35.266,-29.166,-29.866,-30.814,-32.346,-0.815,14.725,18.202,10.386,-13.739,-33.755,-28.028,-25.232,-24.424,-29.027,-42.482,-34.859,-30.202,-27.762,-33.522,-31.296,-36.069,-23.495,-25.484,-36.988,-37.392,-31.470,-38.132,-32.228,-24.791,-23.389,-24.326,-28.668,-31.377,-27.592,-27.839,-28.800,-26.638,-25.049,-23.655,-25.026,-34.157,-26.480,-24.775,-29.357,-34.366,-43.763,-36.882,-33.981,-41.028,-27.263,-25.763,-35.695,-35.158,-44.173,-40.585
212.642,-125.718,-33.738,-25.115,-25.513,-25.788,-28.633,-42.126,-41.105,-32.578,-26.837,-29.590,-35.619,-28.056,-26.050,-24.612,-26.755,-31.151,-33.572,-29.478,-28.609,-34.837,-31.522,-32.328,-31.867,-28.514,-35.774,-36.638,-25.874,-28.653,-39.646,-40.038,-27.146,-28.322,-37.173,-34.052,-25.130,-27.879,-44.316,-35.709,-31.171,-28.476,-27.462,-27.114,-31.258,-26.947,-22.803,-26.652,-36.229,-37.146,-32.295,-27.569,-0.470,14.805,18.223,10.307,-11.778,-23.574,-31.077,-29.872,-25.012,-33.241,-26.331,-21.972,-25.956,-41.461,-34.279,-33.116,-29.856,-26.200,-22.747,-21.805,-22.815,-27.678,-34.830,-29.735,-36.488,-31.102,-25.666,-29.808,-29.210,-22.664,-25.322,-31.321,-41.716,-38.892,-33.564,-42.346,-27.263,-23.671,-32.097,-30.129,-29.027,-30.962,-34.716,-31.879,-36.660,-35.828,-30.528,-33.473,-24.893,-28.078,-32.522
214.675,-125.718,-31.049,-27.509,-35.340,-35.465,-28.301,-33.320,-31.552,-32.568,-23.671,-31.480,-37.872,-26.669,-23.856,-30.292,-28.502,-36.823,-31.425,-26.769,-25.824,-30.588,-50.013,-42.377,-24.129,-25.409,-30.200,-31.384,-33.695,-34.582,-37.572,-28.277,-25.724,-28.463,-29.111,-30.721,-39.788,-34.137,-32.696,-28.325,-35.014,-37.016,-36.901,-29.453,-27.087,-30.621,-31.748,-27.163,-28.885,-35.532,-40.827,-42.083,-0.566,14.957,18.397,10.529,-12.166,-35.104,-33.037,-29.802,-28.994,-30.712,-28.688,-28.038,-30.713,-23.747,-21.852,-23.020,-30.215,-32.262,-34.159,-32.867,-23.778,-25.062,-38.747,-31.527,-30.315,-28.403,-35.266,-38.044,-44.389,-37.163,-45.971,-30.884,-29.337,-30.278,-28.147,-27.168,-32.305,-33.122,-25.555,-27.041,-33.908,-37.211,-30.092,-34.446,-31.415,-29.310,-38.276,-33.125,-35.430,-42.480,-40.929
216.708,-125.718,-28.846,-27.093,-30.496,-40.700,-36.884,-43.211,-32.549,-26.869,-31.705,-39.406,-28.075,-23.561,-24.168,-28.133,-32.799,-34.381,-39.132,-34.392,-27.391,-26.711,-24.962,-24.378,-24.250,-26.919,-38.488,-29.683,-35.410,-32.591,-22.017,-20.880,-25.026,-24.740,-27.999,-46.257,-29.578,-28.499,-25.275,-27.151,-26.453,-24.850,-29.501,-36.740,-40.988,-36.818,-42.141,-34.157,-31.439,-39.648,-35.719,-25.101,-0.648,14.992,18.478,10.711,-11.489,-26.548,-28.492,-35.836,-32.777,-30.849,-26.922,-33.024,-51.397,-29.124,-27.372,-24.365,-22.759,-28.817,-33.300,-29.916,-25.894,-25.006,-27.287,-24.493,-26.137,-28.118,-31.260,-34.482,-37.402,-38.605,-28.980,-26.144,-27.666,-34.698,-33.562,-36.005,-27.672,-23.365,-26.397,-30.716,-25.093,-23.263,-34.602,-31.322,-28.340,-44.536,-32.456,-28.492,-25.933,-27.872,-29.139
218.741,-125.718,-29.758,-26.319,-30.083,-40.997,-27.992,-29.653,-31.200,-38.392,-38.989,-40.502,-36.227,-31.705,-41.341,-29.148,-30.361,-48.524,-28.774,-26.808,-28.601,-26.325,-31.386,-39.159,-28.953,-26.691,-28.594,-30.000,-40.159,-25.538,-23.949,-32.177,-33.403,-34.738,-46.246,-38.009,-37.947,-24.189,-25.693,-39.941,-32.974,-43.227,-36.911,-30.609,-25.119,-26.666,-33.050,-43.165,-41.773,-25.779,-27.768,-39.309,-0.322,15.187,18.648,10.843,-12.309,-26.407,-32.610,-35.368,-29.641,-32.211,-29.769,-32.847,-32.746,-34.496,-29.943,-31.282,-40.873,-30.184,-26.929,-24.290,-23.613,-22.844,-29.753,-33.943,-44.582,-48.131,-33.410,-26.644,-30.722,-22.564,-25.161,-35.245,-26.157,-28.977,-36.334,-30.434,-31.609,-32.506,-30.020,-30.899,-31.677,-38.605,-34.471,-46.398,-29.993,-34.705,-37.436,-30.388,-32.837,-29.642,-27.500
220.774,-125.718,-23.342,-28.884,-32.318,-30.265,-33.048,-30.915,-39.162,-35.773,-27.077,-31.178,-37.833,-40.728,-42.500,-38.804,-37.187,-28.352,-24.104,-22.785,-27.189,-29.821,-28.273,-30.892,-27.673,-25.269,-26.908,-29.560,-28.329,-26.643,-32.564,-34.331,-35.255,-29.008,-27.322,-31.362,-30.981,-24.243,-21.582,-21.000,-24.321,-27.076,-32.599,-44.337,-37.358,-47.978,-31.544,-27.899,-38.319,-29.354,-27.108,-30.759,0.158,15.507,18.937,11.098,-11.438,-38.850,-30.424,-28.537,-41.983,-30.988,-25.592,-29.141,-37.437,-35.068,-31.276,-31.135,-32.234,-35.144,-25.811,-28.785,-28.999,-25.679,-35.664,-23.455,-22.322,-23.338,-22.370,-27.679,-36.417,-31.928,-30.274,-29.385,-25.937,-28.873,-29.000,-30.109,-35.550,-35.280,-37.191,-36.203,-27.329,-30.121,-32.465,-31.482,-29.629,-31.887,-30.588,-37.894,-30.361,-26.472,-23.057
222.807,-125.718,-23.064,-25.857,-25.511,-25.927,-26.593,-28.850,-38.291,-28.582,-23.376,-27.487,-27.647,-26.209,-27.014,-29.497,-34.010,-33.539,-27.097,-32.737,-31.119,-44.008,-29.067,-30.408,-32.229,-28.751,-27.949,-33.677,-29.960,-27.004,-30.734,-24.385,-26.735,-29.986,-32.428,-30.279,-28.286,-35.229,-28.945,-22.655,-21.450,-25.581,-32.294,-32.248,-22.017,-20.174,-22.803,-25.018,-27.522,-32.277,-35.292,-24.689,0.550,15.709,19.123,11.209,-15.564,-26.613,-33.186,-24.020,-33.348,-29.245,-24.511,-25.612,-31.187,-33.845,-30.306,-31.671,-32.258,-29.521,-24.639,-26.329,-27.898,-26.825,-28.461,-31.068,-30.053,-30.478,-27.773,-30.320,-36.637,-35.881,-38.282,-43.668,-30.041,-24.953,-24.517,-26.846,-33.997,-29.420,-29.010,-27.166,-26.253,-34.923,-31.521,-25.512,-24.582,-29.100,-24.693,-23.796,-27.852,-34.467,-30.531
