PhysicalX(mm),PhysicalY(mm),1574999500Hz,1574999510Hz,1574999520Hz,1574999530Hz,1574999540Hz,1574999550Hz,1574999560Hz,1574999570Hz,1574999580Hz,1574999590Hz,1574999600Hz,1574999610Hz,1574999620Hz,1574999630Hz,1574999640Hz,1574999650Hz,1574999660Hz,1574999670Hz,1574999680Hz,1574999690Hz,1574999700Hz,1574999710Hz,1574999720Hz,1574999730Hz,1574999740Hz,1574999750Hz,1574999760Hz,1574999770Hz,1574999780Hz,1574999790Hz,1574999800Hz,1574999810Hz,1574999820Hz,1574999830Hz,1574999840Hz,1574999850Hz,1574999860Hz,1574999870Hz,1574999880Hz,1574999890Hz,1574999900Hz,1574999910Hz,1574999920Hz,1574999930Hz,1574999940Hz,1574999950Hz,1574999960Hz,1574999970Hz,1574999980Hz,1574999990Hz,1575000000Hz,1575000010Hz,1575000020Hz,1575000030Hz,1575000040Hz,1575000050Hz,1575000060Hz,1575000070Hz,1575000080Hz,1575000090Hz,1575000100Hz,1575000110Hz,1575000120Hz,1575000130Hz,1575000140Hz,1575000150Hz,1575000160Hz,1575000170Hz,1575000180Hz,1575000190Hz,1575000200Hz,1575000210Hz,1575000220Hz,1575000230Hz,1575000240Hz,1575000250Hz,1575000260Hz,1575000270Hz,1575000280Hz,1575000290Hz,1575000300Hz,1575000310Hz,1575000320Hz,1575000330Hz,1575000340Hz,1575000350Hz,1575000360Hz,1575000370Hz,1575000380Hz,1575000390Hz,1575000400Hz,1575000410Hz,1575000420Hz,1575000430Hz,1575000440Hz,1575000450Hz,1575000460Hz,1575000470Hz,1575000480Hz,1575000490Hz,1575000500Hz
285.833,-133.819,-34.244,-29.702,-28.195,-31.053,-29.411,-41.557,-33.069,-35.594,-34.673,-29.249,-30.256,-31.550,-32.955,-33.630,-25.935,-28.951,-35.739,-31.423,-29.798,-37.229,-41.489,-36.158,-27.595,-31.829,-38.802,-33.060,-39.966,-26.184,-28.862,-38.623,-27.789,-30.554,-29.780,-35.795,-26.382,-25.709,-24.950,-36.344,-38.185,-37.432,-32.953,-38.795,-33.643,-28.204,-26.104,-27.501,-33.045,-31.626,-32.579,-27.335,7.708,23.437,27.072,19.509,-2.892,-28.042,-26.247,-28.186,-32.310,-40.580,-31.476,-25.620,-24.989,-25.053,-24.666,-27.992,-32.447,-26.289,-25.536,-28.260,-35.278,-28.428,-33.382,-47.258,-32.720,-25.653,-28.220,-36.908,-23.542,-22.153,-23.834,-26.397,-30.405,-39.778,-30.462,-26.656,-25.296,-30.540,-28.735,-26.097,-23.789,-23.262,-31.105,-29.349,-27.160,-31.503,-33.013,-36.740,-29.737,-30.485,-31.617
287.866,-133.819,-29.184,-24.768,-24.304,-26.677,-42.043,-33.266,-34.559,-28.178,-26.838,-30.003,-29.910,-32.006,-41.395,-28.301,-25.467,-23.034,-20.368,-21.122,-25.473,-27.752,-33.343,-30.425,-31.538,-35.627,-39.104,-37.347,-31.534,-26.449,-23.138,-30.167,-35.449,-33.346,-35.343,-32.411,-28.200,-27.017,-23.729,-25.539,-41.357,-28.985,-24.463,-27.214,-31.084,-30.015,-32.164,-26.173,-27.057,-26.084,-24.416,-22.095,7.478,23.147,26.784,19.256,-2.545,-33.811,-32.007,-37.447,-33.957,-23.089,-25.124,-36.258,-33.254,-32.196,-29.152,-39.159,-31.892,-26.749,-34.182,-28.275,-26.638,-32.206,-34.462,-30.086,-38.509,-28.029,-24.537,-23.288,-31.547,-38.119,-33.052,-44.519,-30.493,-27.796,-43.321,-44.558,-33.416,-42.537,-36.086,-39.525,-32.142,-30.451,-35.761,-32.283,-24.675,-22.735,-26.312,-31.414,-33.122,-29.936,-29.908
289.899,-133.819,-27.831,-31.931,-49.851,-43.224,-33.836,-30.338,-28.644,-27.683,-25.454,-24.499,-34.343,-44.922,-37.185,-27.020,-23.929,-33.065,-23.554,-24.510,-28.821,-28.253,-24.722,-26.188,-27.926,-29.472,-28.844,-27.329,-27.849,-23.368,-22.000,-37.276,-28.440,-36.370,-31.743,-25.231,-24.223,-28.417,-30.317,-41.366,-42.466,-36.735,-35.374,-35.767,-27.349,-22.988,-21.982,-28.238,-32.384,-34.282,-42.536,-35.354,6.875,22.751,26.392,18.828,-2.960,-38.573,-25.691,-21.957,-28.155,-37.496,-25.740,-23.467,-24.344,-28.817,-28.627,-22.391,-21.494,-26.969,-35.327,-37.384,-32.610,-41.362,-41.026,-30.275,-28.751,-33.681,-33.212,-25.087,-26.917,-32.059,-39.373,-30.414,-38.454,-33.754,-37.746,-41.092,-41.555,-28.988,-25.933,-27.574,-25.204,-28.097,-31.315,-32.279,-33.668,-34.711,-34.348,-41.465,-42.276,-30.008,-24.421
291.932,-133.819,-21.461,-27.945,-24.468,-25.681,-27.068,-32.357,-36.879,-28.109,-32.034,-27.663,-25.361,-45.176,-31.905,-34.845,-34.187,-41.108,-32.382,-26.767,-28.790,-34.572,-32.284,-23.228,-24.027,-35.209,-25.795,-24.228,-29.017,-40.970,-31.591,-28.340,-25.253,-28.638,-46.322,-31.212,-42.137,-37.634,-39.176,-34.703,-28.932,-24.929,-26.203,-31.768,-33.878,-31.044,-35.125,-32.255,-40.074,-35.595,-32.894,-37.651,6.377,22.237,25.901,18.396,-3.753,-28.569,-29.074,-29.938,-38.893,-34.519,-37.072,-26.904,-26.700,-25.906,-24.991,-30.245,-33.439,-26.669,-30.591,-26.241,-31.404,-37.446,-31.054,-34.655,-28.674,-27.437,-26.337,-30.007,-30.470,-32.075,-32.873,-28.215,-32.343,-41.406,-29.089,-28.008,-28.709,-40.798,-34.525,-30.148,-26.874,-34.839,-32.815,-34.908,-37.206,-27.905,-29.199,-29.567,-35.498,-32.971,-30.302
293.965,-133.819,-34.501,-30.988,-26.340,-28.581,-28.645,-26.994,-31.130,-28.518,-23.675,-24.379,-27.607,-32.675,-26.381,-31.777,-34.178,-36.870,-38.094,-29.378,-26.244,-25.290,-24.595,-43.538,-33.778,-28.091,-25.413,-40.184,-38.691,-31.721,-35.382,-36.371,-33.739,-35.199,-28.116,-31.329,-38.070,-34.937,-33.463,-35.346,-25.605,-24.700,-23.465,-23.859,-27.059,-29.105,-28.095,-28.791,-54.217,-34.333,-33.293,-29.922,6.079,21.760,25.391,17.814,-5.544,-27.797,-29.994,-33.446,-34.986,-31.171,-35.021,-40.531,-34.962,-33.676,-26.585,-32.471,-31.916,-35.543,-35.869,-28.593,-25.457,-26.824,-24.276,-25.016,-29.524,-31.954,-26.439,-23.533,-27.232,-26.472,-24.499,-28.177,-33.032,-31.451,-28.963,-27.372,-26.982,-25.140,-22.466,-28.267,-41.798,-31.053,-40.084,-27.307,-23.781,-27.563,-35.622,-37.971,-44.006,-29.135,-25.519
295.998,-133.819,-26.910,-25.660,-29.394,-35.531,-31.264,-28.255,-38.401,-29.186,-32.322,-22.443,-24.232,-26.376,-27.665,-31.033,-31.771,-28.084,-38.292,-28.385,-31.461,-36.740,-28.300,-26.776,-30.719,-31.939,-38.393,-29.457,-34.460,-43.189,-32.212,-30.082,-41.320,-35.933,-31.172,-48.865,-36.234,-39.252,-43.097,-36.851,-31.760,-26.733,-29.150,-35.607,-42.921,-31.394,-30.441,-30.077,-27.831,-29.511,-32.776,-25.546,5.179,21.134,24.782,17.236,-4.836,-28.220,-40.873,-37.087,-34.392,-32.670,-41.329,-36.411,-29.681,-28.511,-29.408,-24.775,-34.042,-28.885,-37.987,-31.818,-28.560,-30.983,-35.155,-26.836,-30.847,-27.837,-30.953,-33.677,-31.229,-36.208,-33.379,-26.800,-24.397,-23.956,-26.584,-24.365,-25.378,-28.671,-33.664,-31.769,-35.650,-31.437,-26.571,-28.920,-31.036,-32.848,-31.705,-30.406,-34.860,-37.507,-28.896
298.031,-133.819,-43.711,-53.882,-41.695,-30.985,-40.086,-30.209,-35.330,-31.366,-31.821,-33.770,-29.718,-28.363,-40.874,-32.705,-28.546,-23.450,-26.751,-31.640,-34.064,-46.353,-55.890,-32.375,-26.823,-25.728,-29.786,-22.982,-21.260,-41.682,-32.799,-26.656,-25.289,-40.263,-43.251,-31.821,-29.105,-36.117,-30.668,-32.844,-38.922,-29.507,-26.517,-29.734,-54.584,-31.859,-25.692,-22.273,-24.568,-28.004,-31.134,-36.487,4.742,20.686,24.342,16.800,-5.128,-23.399,-24.893,-27.594,-27.611,-30.976,-39.786,-29.921,-26.935,-27.775,-35.586,-30.371,-28.674,-34.489,-36.128,-31.793,-29.495,-27.582,-28.113,-30.315,-27.815,-32.950,-43.044,-31.018,-24.728,-24.133,-25.404,-30.259,-31.005,-28.235,-30.158,-32.654,-27.926,-32.043,-33.926,-23.437,-24.911,-39.456,-29.923,-31.647,-22.836,-24.216,-28.033,-39.847,-35.187,-35.783,-33.217
300.064,-133.819,-28.821,-26.209,-30.525,-32.895,-28.885,-31.147,-31.646,-29.914,-35.423,-42.449,-38.579,-26.249,-23.820,-24.918,-27.546,-26.733,-27.700,-35.061,-41.061,-25.138,-27.225,-27.202,-22.424,-25.051,-40.499,-28.358,-32.105,-41.316,-38.317,-29.973,-26.202,-27.841,-26.121,-32.295,-29.826,-26.781,-29.207,-51.189,-34.827,-33.021,-27.624,-30.609,-33.795,-26.608,-27.882,-32.487,-29.583,-33.816,-37.298,-33.764,4.416,20.276,23.912,16.345,-6.485,-30.468,-27.836,-24.780,-23.924,-30.794,-35.294,-30.161,-33.198,-36.390,-40.414,-35.502,-45.846,-43.930,-33.275,-34.294,-30.572,-26.047,-26.331,-27.592,-28.039,-32.693,-36.641,-31.340,-32.728,-32.320,-34.289,-29.532,-25.680,-26.694,-34.842,-30.958,-42.436,-28.790,-37.175,-35.407,-31.923,-29.554,-25.573,-30.011,-30.577,-46.433,-29.679,-30.706,-28.495,-26.415,-26.642
302.097,-133.819,-26.318,-37.717,-33.075,-28.819,-27.813,-28.066,-32.603,-37.074,-36.375,-25.759,-24.514,-26.194,-32.306,-30.983,-32.630,-39.593,-27.603,-22.484,-22.184,-23.275,-25.500,-28.943,-31.721,-26.298,-24.842,-32.313,-36.885,-41.803,-29.294,-38.742,-25.794,-24.437,-28.735,-30.316,-30.206,-29.805,-26.709,-29.946,-37.179,-29.272,-27.932,-32.432,-29.940,-32.525,-39.308,-32.445,-41.679,-33.664,-29.492,-35.812,3.793,19.826,23.495,15.986,-5.404,-41.662,-28.590,-27.204,-27.434,-21.812,-23.402,-28.457,-30.545,-27.527,-29.196,-34.377,-30.729,-28.365,-38.917,-27.389,-28.698,-28.822,-29.715,-27.892,-29.497,-51.943,-33.082,-31.290,-36.343,-34.357,-29.492,-26.368,-23.985,-30.915,-33.148,-26.064,-24.168,-30.546,-40.363,-46.248,-38.868,-34.127,-30.236,-33.631,-47.297,-40.804,-41.581,-29.045,-30.077,-29.432,-26.516
304.130,-133.819,-23.066,-34.400,-33.005,-31.005,-37.232,-37.606,-53.873,-35.809,-28.707,-25.288,-27.917,-29.179,-27.497,-34.821,-28.874,-23.633,-22.878,-25.237,-31.323,-29.012,-27.846,-34.570,-33.299,-37.119,-32.740,-28.693,-25.025,-28.496,-43.125,-39.149,-31.938,-26.523,-25.954,-29.431,-41.566,-26.564,-25.315,-32.658,-34.780,-26.844,-28.051,-41.916,-31.366,-30.084,-30.749,-26.555,-29.273,-46.660,-40.135,-29.951,3.762,19.467,23.100,15.508,-7.941,-41.529,-25.690,-19.866,-25.067,-41.714,-30.836,-22.961,-21.943,-26.099,-32.900,-31.206,-29.327,-31.789,-26.962,-28.283,-29.353,-35.089,-36.351,-25.939,-21.499,-23.103,-24.785,-24.520,-28.308,-28.183,-29.316,-29.214,-24.592,-26.500,-33.061,-32.520,-38.027,-38.462,-31.448,-27.701,-23.498,-22.575,-23.154,-28.844,-31.518,-28.111,-29.226,-34.118,-47.393,-43.460,-32.886
306.164,-133.819,-39.361,-34.826,-33.430,-28.996,-30.026,-34.637,-26.079,-25.131,-28.961,-30.734,-23.042,-23.047,-35.172,-34.507,-29.371,-25.744,-29.022,-34.295,-30.821,-35.551,-34.460,-29.531,-30.922,-38.706,-33.246,-30.574,-30.924,-31.439,-42.036,-33.502,-29.875,-25.667,-28.434,-33.151,-22.590,-26.595,-37.223,-28.070,-25.463,-27.040,-33.430,-49.542,-34.016,-31.400,-26.471,-27.757,-31.506,-29.692,-23.804,-28.724,3.094,18.980,22.658,15.153,-7.321,-34.590,-31.427,-39.969,-27.975,-36.748,-30.178,-27.456,-34.564,-34.049,-35.878,-26.142,-24.601,-25.885,-30.851,-25.190,-23.560,-39.033,-40.079,-45.998,-33.808,-29.864,-24.033,-25.411,-31.889,-34.478,-43.772,-35.101,-27.770,-26.760,-31.464,-34.827,-34.230,-44.167,-33.534,-28.336,-31.462,-32.030,-25.882,-24.121,-33.454,-32.753,-26.266,-24.953,-26.708,-28.639,-33.296
308.197,-133.819,-30.426,-28.654,-27.802,-25.892,-32.317,-35.658,-30.708,-32.930,-35.718,-32.411,-31.653,-28.509,-31.162,-38.716,-37.220,-28.100,-30.113,-33.695,-31.572,-28.756,-30.783,-32.025,-28.034,-25.702,-29.359,-32.682,-29.313,-26.736,-31.144,-37.859,-38.029,-32.072,-25.262,-22.967,-23.679,-24.346,-29.902,-37.285,-30.719,-28.591,-29.527,-28.817,-30.612,-33.905,-31.821,-37.265,-28.979,-31.038,-25.142,-18.145,2.240,18.549,22.226,14.716,-7.512,-27.061,-24.921,-26.884,-26.394,-29.386,-29.000,-30.355,-25.162,-26.368,-31.173,-26.297,-24.432,-31.695,-29.138,-37.943,-31.266,-33.659,-29.592,-24.670,-30.051,-39.019,-40.729,-34.757,-31.468,-28.774,-24.700,-27.264,-29.021,-25.559,-24.886,-24.929,-23.016,-24.790,-27.582,-25.383,-26.153,-30.552,-30.329,-30.673,-26.651,-28.883,-34.276,-43.054,-33.992,-39.378,-32.656
310.230,-133.819,-27.316,-33.565,-46.562,-31.090,-24.406,-26.820,-33.655,-28.504,-32.502,-27.605,-31.460,-39.422,-30.204,-27.881,-41.401,-30.689,-29.318,-26.556,-25.130,-33.132,-37.914,-34.077,-46.647,-50.043,-37.633,-39.661,-34.429,-30.940,-37.069,-30.824,-35.416,-37.068,-28.812,-33.305,-26.988,-38.381,-36.355,-30.861,-26.913,-23.845,-34.191,-31.748,-28.999,-28.066,-29.205,-38.133,-31.819,-26.972,-30.210,-25.597,2.141,18.103,21.747,14.147,-9.282,-30.579,-28.161,-30.904,-34.925,-30.231,-27.903,-29.018,-40.232,-21.389,-19.751,-30.106,-33.818,-26.503,-24.469,-27.111,-40.190,-37.142,-24.018,-20.558,-23.091,-29.663,-38.111,-35.256,-28.732,-24.079,-25.365,-30.291,-41.690,-32.393,-33.313,-26.490,-28.540,-36.790,-26.698,-27.951,-28.835,-31.810,-46.823,-30.321,-26.085,-27.158,-22.580,-23.804,-32.558,-32.899,-31.372
312.263,-133.819,-29.132,-36.198,-26.381,-28.398,-36.989,-32.824,-38.771,-47.052,-34.222,-39.041,-36.212,-29.265,-38.662,-43.507,-33.703,-32.014,-49.754,-38.426,-30.842,-25.040,-30.292,-30.831,-25.206,-27.543,-39.708,-26.705,-22.057,-22.780,-25.104,-26.057,-30.605,-43.832,-32.265,-26.135,-22.786,-26.424,-34.949,-38.009,-28.602,-33.275,-32.677,-27.082,-24.205,-28.286,-36.919,-28.813,-36.419,-34.854,-30.951,-45.933,1.861,17.616,21.249,13.693,-8.934,-22.882,-25.040,-33.178,-40.503,-35.574,-30.057,-36.544,-31.779,-39.606,-35.314,-31.878,-36.741,-32.492,-30.407,-34.163,-28.089,-24.544,-29.878,-37.635,-28.524,-22.983,-20.363,-22.738,-28.047,-33.561,-27.946,-21.283,-19.870,-27.923,-32.618,-28.834,-23.887,-23.277,-23.477,-24.822,-28.224,-28.094,-26.373,-30.217,-30.501,-29.517,-30.016,-28.147,-35.497,-35.690,-31.670
314.296,-133.819,-29.594,-26.912,-27.487,-35.961,-28.650,-25.697,-23.423,-25.848,-30.742,-39.132,-34.043,-31.401,-30.608,-37.985,-33.729,-30.777,-32.522,-29.547,-38.607,-28.646,-25.985,-38.778,-34.536,-38.660,-31.131,-30.689,-26.835,-24.507,-28.777,-25.030,-22.008,-31.300,-25.676,-22.555,-23.640,-30.601,-35.937,-31.882,-32.738,-29.233,-26.817,-24.836,-24.316,-26.157,-34.603,-31.721,-26.498,-25.762,-25.176,-25.672,1.387,17.036,20.668,13.090,-9.586,-30.864,-28.564,-31.016,-32.543,-26.094,-24.255,-23.035,-22.082,-29.696,-32.926,-31.370,-56.004,-33.702,-32.692,-34.673,-35.468,-29.407,-26.682,-29.081,-45.347,-26.151,-27.340,-34.563,-25.767,-21.590,-23.220,-43.271,-38.600,-29.874,-26.701,-36.522,-27.768,-43.375,-27.111,-25.449,-28.233,-34.435,-28.708,-26.194,-28.857,-24.295,-29.129,-38.124,-42.169,-35.366,-33.435
316.329,-133.819,-29.107,-34.809,-31.389,-33.056,-30.820,-28.684,-35.349,-44.130,-30.716,-31.674,-31.818,-32.217,-32.345,-27.845,-29.245,-27.052,-24.670,-40.684,-34.216,-29.809,-35.037,-31.462,-28.792,-27.030,-32.787,-31.652,-28.228,-24.959,-23.403,-27.256,-29.212,-28.776,-30.857,-31.933,-26.198,-24.825,-33.607,-47.867,-35.382,-31.991,-29.116,-26.196,-29.209,-35.187,-29.885,-24.976,-24.262,-29.690,-36.558,-28.488,0.645,16.470,20.131,12.585,-9.957,-29.882,-28.430,-31.501,-25.177,-23.089,-33.725,-31.477,-33.256,-32.799,-37.211,-30.641,-23.909,-24.659,-27.463,-29.702,-28.765,-27.122,-35.532,-28.422,-34.232,-31.567,-25.082,-26.884,-31.104,-29.020,-33.830,-38.136,-31.609,-29.331,-34.326,-35.970,-28.965,-25.593,-30.823,-25.692,-27.006,-37.391,-28.750,-26.782,-30.078,-28.185,-28.354,-30.631,-33.499,-39.155,-25.713
318.362,-133.819,-28.315,-31.339,-31.024,-26.953,-37.727,-31.728,-40.606,-33.847,-31.468,-37.586,-32.400,-31.070,-31.245,-39.221,-33.777,-43.234,-31.880,-38.494,-30.320,-26.507,-25.840,-32.938,-52.200,-38.349,-34.728,-42.809,-32.616,-35.399,-31.362,-32.249,-34.925,-38.747,-30.712,-33.746,-34.312,-37.623,-33.276,-27.339,-29.554,-29.624,-26.077,-26.356,-27.578,-28.444,-25.626,-27.290,-27.068,-29.008,-27.693,-29.833,-0.093,15.880,19.544,11.927,-11.596,-36.739,-32.949,-32.725,-31.558,-27.953,-29.585,-35.656,-38.631,-36.051,-36.390,-32.022,-31.890,-25.986,-31.582,-33.039,-27.589,-37.399,-33.519,-43.338,-33.789,-27.003,-28.104,-33.055,-34.555,-27.739,-38.447,-27.204,-31.123,-29.298,-32.445,-41.252,-38.380,-29.109,-28.199,-31.459,-37.595,-33.082,-30.003,-30.913,-30.088,-30.073,-35.433,-39.452,-27.420,-24.638,-29.563
208.576,-131.794,-30.003,-36.538,-26.620,-26.748,-25.900,-36.665,-27.073,-25.920,-26.452,-30.410,-26.977,-29.464,-38.577,-35.703,-38.100,-29.493,-28.343,-24.060,-27.349,-38.864,-29.235,-35.724,-27.366,-26.218,-25.922,-28.320,-33.446,-34.476,-26.713,-24.499,-30.130,-36.537,-29.502,-28.643,-25.592,-24.011,-25.444,-30.698,-45.818,-35.140,-31.774,-28.460,-34.759,-25.988,-24.821,-29.773,-39.456,-35.856,-25.420,-23.585,4.611,20.389,24.035,16.489,-5.436,-30.008,-27.266,-25.811,-26.387,-26.470,-25.336,-21.626,-20.446,-28.157,-31.043,-33.725,-41.475,-42.280,-34.410,-30.531,-28.119,-25.672,-23.065,-31.393,-32.742,-27.338,-42.229,-26.389,-28.569,-34.086,-30.945,-32.163,-44.801,-30.466,-25.039,-24.355,-28.273,-34.913,-54.190,-31.796,-26.143,-24.843,-26.269,-24.670,-23.385,-26.524,-35.694,-50.289,-34.404,-32.086,-35.789
210.609,-131.794,-24.686,-30.091,-26.213,-24.632,-28.799,-30.678,-23.078,-26.898,-35.507,-29.210,-33.858,-27.828,-28.903,-39.933,-34.323,-42.826,-27.715,-29.741,-38.151,-26.079,-29.369,-36.059,-27.730,-34.773,-39.083,-33.229,-36.725,-29.078,-23.715,-23.139,-28.783,-31.083,-35.071,-46.022,-30.699,-27.899,-34.493,-42.084,-53.201,-29.472,-34.702,-29.639,-23.592,-27.466,-36.381,-37.008,-35.200,-44.882,-32.250,-24.728,4.733,20.353,23.985,16.448,-5.215,-30.490,-44.890,-37.618,-43.946,-30.367,-28.033,-38.781,-54.295,-35.406,-30.367,-28.533,-38.559,-43.505,-31.452,-27.559,-33.206,-24.557,-22.352,-26.199,-29.243,-28.256,-27.709,-29.931,-31.008,-37.437,-30.958,-25.710,-28.488,-37.084,-46.073,-31.752,-23.927,-28.228,-36.106,-27.038,-26.188,-28.851,-26.678,-33.380,-46.763,-34.971,-29.352,-28.420,-32.058,-28.587,-33.700
212.642,-131.794,-29.588,-37.293,-33.555,-36.730,-27.120,-22.036,-24.331,-32.575,-40.065,-43.780,-36.790,-32.979,-42.483,-32.337,-26.760,-25.930,-27.004,-25.586,-29.146,-33.161,-31.365,-33.142,-37.026,-25.665,-23.267,-29.921,-30.272,-24.858,-25.942,-27.834,-27.343,-24.193,-26.996,-35.601,-29.229,-28.536,-34.037,-40.802,-33.013,-28.499,-36.130,-43.404,-35.516,-33.688,-35.605,-40.592,-40.298,-41.273,-30.813,-25.853,4.430,20.267,23.895,16.321,-5.614,-25.595,-25.251,-26.663,-29.674,-36.035,-36.314,-29.231,-32.935,-29.796,-25.615,-27.683,-29.734,-36.228,-29.638,-26.621,-27.970,-31.539,-25.502,-22.543,-26.065,-37.513,-25.424,-23.877,-29.409,-33.523,-26.932,-29.508,-29.061,-26.882,-27.225,-25.261,-29.635,-33.390,-35.309,-35.661,-29.857,-27.106,-30.591,-36.119,-33.122,-28.542,-27.260,-25.138,-27.345,-32.879,-32.811
214.675,-131.794,-30.862,-32.736,-27.619,-26.486,-26.105,-24.262,-25.069,-30.176,-41.189,-36.202,-41.679,-34.784,-32.235,-30.634,-28.467,-32.307,-27.588,-31.525,-33.190,-35.884,-26.878,-21.822,-27.741,-35.953,-33.750,-28.208,-29.364,-36.571,-32.008,-28.954,-30.433,-27.972,-38.167,-31.865,-38.322,-38.887,-32.207,-30.157,-28.428,-27.598,-27.032,-32.835,-31.451,-30.212,-33.629,-27.407,-24.948,-25.165,-24.724,-24.930,4.343,20.213,23.862,16.310,-7.053,-28.471,-23.922,-26.047,-33.117,-26.290,-23.817,-26.304,-43.445,-32.611,-33.272,-30.658,-23.065,-24.085,-30.090,-33.089,-28.854,-22.762,-23.994,-30.985,-29.154,-26.481,-21.617,-23.655,-39.282,-41.930,-34.466,-30.925,-34.471,-24.842,-29.280,-30.502,-23.163,-30.158,-31.437,-33.282,-45.378,-33.112,-29.637,-27.867,-30.167,-37.558,-28.204,-26.648,-33.296,-30.377,-25.998
216.708,-131.794,-25.046,-39.372,-32.793,-29.297,-37.286,-25.972,-28.338,-36.296,-30.077,-39.002,-26.386,-27.085,-26.821,-25.961,-31.927,-28.692,-27.512,-26.943,-23.320,-23.672,-25.150,-30.818,-30.609,-33.618,-35.703,-29.936,-24.392,-23.435,-22.107,-26.000,-33.489,-37.702,-39.926,-31.844,-34.807,-30.899,-33.909,-34.118,-28.970,-25.570,-43.896,-30.737,-24.748,-25.863,-31.881,-31.572,-30.622,-26.414,-27.986,-25.616,4.013,20.130,23.785,16.241,-5.516,-33.724,-26.740,-36.120,-31.331,-37.231,-39.221,-29.039,-30.241,-36.234,-27.563,-30.387,-37.640,-27.698,-23.927,-26.089,-32.328,-33.025,-37.114,-34.423,-33.809,-25.226,-27.227,-36.049,-29.981,-29.730,-31.787,-34.168,-30.146,-30.864,-27.094,-24.913,-22.194,-23.178,-29.649,-30.313,-23.530,-26.291,-31.805,-26.752,-24.594,-23.515,-24.554,-27.748,-31.345,-31.384,-38.228
218.741,-131.794,-34.999,-34.019,-36.045,-26.845,-25.416,-27.477,-23.130,-25.898,-26.528,-22.582,-23.361,-27.345,-24.685,-25.598,-36.801,-28.458,-37.084,-34.833,-31.651,-27.841,-25.157,-27.208,-34.177,-29.516,-25.162,-28.569,-25.659,-23.830,-30.593,-35.404,-32.957,-33.333,-27.554,-40.238,-35.357,-40.464,-28.115,-29.012,-28.989,-34.855,-35.805,-28.964,-28.580,-34.161,-30.295,-26.070,-26.613,-27.153,-31.589,-42.428,4.178,20.019,23.660,16.101,-6.370,-34.069,-41.281,-31.748,-23.498,-22.052,-29.158,-30.220,-34.832,-40.403,-31.805,-26.046,-29.559,-38.912,-33.758,-40.673,-25.882,-26.926,-30.348,-39.377,-34.735,-26.340,-21.726,-22.519,-28.282,-38.722,-27.425,-22.146,-22.853,-27.141,-29.241,-37.235,-24.858,-28.631,-50.681,-32.059,-26.309,-30.700,-29.773,-28.161,-33.274,-29.070,-24.405,-23.051,-27.242,-26.341,-27.480
220.774,-131.794,-26.280,-35.572,-36.837,-32.962,-31.442,-35.173,-32.278,-40.794,-34.423,-33.276,-35.003,-31.172,-29.306,-29.765,-24.942,-23.854,-32.913,-37.246,-29.555,-32.185,-31.296,-29.077,-25.771,-27.637,-36.531,-30.185,-34.007,-36.326,-32.348,-29.757,-23.093,-24.747,-31.015,-32.353,-37.873,-29.533,-26.104,-28.081,-37.177,-31.597,-23.759,-24.920,-31.386,-32.105,-28.561,-34.219,-29.951,-28.601,-35.916,-29.528,4.269,19.966,23.609,16.089,-6.744,-37.285,-28.502,-26.821,-27.003,-22.897,-24.499,-26.383,-26.936,-25.092,-28.145,-34.080,-31.440,-28.042,-29.046,-40.124,-36.022,-37.952,-42.369,-27.287,-29.054,-33.699,-36.146,-26.588,-24.343,-23.923,-26.315,-32.743,-37.763,-31.395,-29.490,-36.663,-24.507,-27.582,-33.192,-29.128,-53.073,-33.649,-28.494,-27.523,-26.529,-27.095,-32.863,-37.900,-48.786,-28.407,-25.069
222.807,-131.794,-30.396,-27.873,-29.743,-33.427,-39.065,-30.329,-28.570,-25.912,-30.134,-36.723,-33.842,-30.870,-29.812,-38.495,-43.911,-39.422,-48.810,-31.956,-24.743,-25.668,-40.693,-34.084,-26.949,-22.488,-23.062,-22.682,-23.625,-26.019,-23.276,-21.967,-24.733,-29.130,-28.851,-30.274,-31.578,-32.990,-31.018,-32.343,-30.293,-28.685,-26.692,-33.392,-24.189,-25.710,-34.792,-35.858,-32.368,-29.047,-30.757,-31.578,4.206,19.912,23.535,16.001,-5.776,-32.935,-31.719,-34.938,-33.314,-30.254,-29.336,-46.514,-32.419,-31.489,-32.232,-31.971,-26.928,-28.104,-37.181,-25.431,-21.794,-24.659,-33.211,-41.668,-50.819,-37.974,-30.337,-26.989,-33.011,-29.738,-39.018,-25.229,-21.804,-25.926,-27.750,-32.581,-29.932,-26.651,-24.540,-27.335,-31.807,-30.404,-29.200,-25.424,-27.921,-33.271,-34.734,-27.310,-31.133,-40.994,-36.206
