PhysicalX(mm),PhysicalY(mm),1574999500Hz,1574999510Hz,1574999520Hz,1574999530Hz,1574999540Hz,1574999550Hz,1574999560Hz,1574999570Hz,1574999580Hz,1574999590Hz,1574999600Hz,1574999610Hz,1574999620Hz,1574999630Hz,1574999640Hz,1574999650Hz,1574999660Hz,1574999670Hz,1574999680Hz,1574999690Hz,1574999700Hz,1574999710Hz,1574999720Hz,1574999730Hz,1574999740Hz,1574999750Hz,1574999760Hz,1574999770Hz,1574999780Hz,1574999790Hz,1574999800Hz,1574999810Hz,1574999820Hz,1574999830Hz,1574999840Hz,1574999850Hz,1574999860Hz,1574999870Hz,1574999880Hz,1574999890Hz,1574999900Hz,1574999910Hz,1574999920Hz,1574999930Hz,1574999940Hz,1574999950Hz,1574999960Hz,1574999970Hz,1574999980Hz,1574999990Hz,1575000000Hz,1575000010Hz,1575000020Hz,1575000030Hz,1575000040Hz,1575000050Hz,1575000060Hz,1575000070Hz,1575000080Hz,1575000090Hz,1575000100Hz,1575000110Hz,1575000120Hz,1575000130Hz,1575000140Hz,1575000150Hz,1575000160Hz,1575000170Hz,1575000180Hz,1575000190Hz,1575000200Hz,1575000210Hz,1575000220Hz,1575000230Hz,1575000240Hz,1575000250Hz,1575000260Hz,1575000270Hz,1575000280Hz,1575000290Hz,1575000300Hz,1575000310Hz,1575000320Hz,1575000330Hz,1575000340Hz,1575000350Hz,1575000360Hz,1575000370Hz,1575000380Hz,1575000390Hz,1575000400Hz,1575000410Hz,1575000420Hz,1575000430Hz,1575000440Hz,1575000450Hz,1575000460Hz,1575000470Hz,1575000480Hz,1575000490Hz,1575000500Hz
208.576,-156.097,-29.250,-32.909,-35.528,-27.146,-23.909,-31.855,-27.486,-33.853,-32.263,-29.654,-33.699,-31.546,-39.545,-27.867,-24.856,-29.164,-37.502,-34.928,-27.330,-33.642,-39.621,-33.941,-30.624,-32.386,-41.147,-29.853,-45.881,-33.890,-33.723,-28.442,-29.667,-35.075,-48.118,-34.558,-33.528,-35.293,-29.931,-27.637,-29.508,-28.038,-23.471,-28.505,-30.324,-23.919,-25.597,-33.559,-29.925,-31.686,-39.753,-28.860,3.286,18.662,22.110,14.211,-11.555,-29.415,-42.409,-32.761,-34.620,-33.380,-28.355,-23.675,-27.794,-33.960,-31.490,-28.851,-26.208,-25.120,-27.796,-33.426,-36.514,-24.585,-23.132,-28.132,-31.789,-29.997,-28.189,-29.760,-31.751,-26.722,-23.227,-26.953,-40.268,-36.139,-45.248,-33.859,-28.661,-32.638,-37.610,-29.593,-24.878,-28.916,-35.082,-27.682,-24.756,-26.756,-26.398,-24.888,-34.029,-33.280,-41.948
210.609,-156.097,-24.456,-28.725,-27.552,-31.535,-37.610,-29.447,-28.118,-27.099,-24.584,-31.533,-34.487,-36.294,-44.040,-40.562,-34.426,-27.459,-25.030,-30.178,-31.029,-27.142,-31.653,-30.687,-38.051,-28.949,-34.525,-28.447,-26.768,-41.318,-33.709,-28.244,-25.003,-30.821,-35.922,-30.379,-29.947,-30.080,-32.990,-30.667,-34.196,-42.582,-33.909,-28.370,-34.219,-42.702,-28.417,-29.591,-32.373,-22.963,-21.432,-26.939,3.210,18.736,22.202,14.424,-8.324,-25.922,-23.160,-25.047,-32.557,-29.254,-30.370,-31.344,-26.092,-24.587,-33.520,-28.298,-24.658,-25.731,-31.690,-43.911,-30.364,-31.654,-41.343,-36.690,-34.074,-29.826,-31.466,-34.599,-40.569,-35.493,-31.263,-30.446,-32.497,-31.017,-28.231,-30.589,-40.531,-30.326,-38.208,-31.700,-33.104,-28.531,-30.359,-40.030,-31.481,-26.880,-31.752,-32.178,-27.759,-29.261,-30.717
212.642,-156.097,-32.099,-39.948,-31.771,-28.018,-29.829,-27.858,-29.256,-30.110,-27.363,-27.299,-23.370,-21.995,-24.406,-27.283,-27.632,-26.541,-28.111,-36.866,-38.150,-31.937,-35.133,-31.082,-33.533,-36.973,-39.834,-30.988,-29.217,-26.982,-30.729,-39.996,-32.389,-22.670,-20.163,-24.671,-30.663,-26.478,-27.055,-26.250,-35.164,-39.529,-40.141,-31.606,-29.746,-37.263,-27.927,-26.089,-24.581,-26.608,-33.172,-30.069,3.484,18.926,22.367,14.555,-7.527,-27.941,-29.792,-30.744,-26.134,-29.759,-34.612,-26.483,-27.468,-29.703,-35.386,-39.301,-35.098,-27.200,-30.126,-35.196,-26.560,-31.944,-28.868,-25.714,-36.069,-35.988,-25.009,-23.304,-22.583,-23.797,-34.163,-29.262,-26.966,-25.392,-26.212,-27.361,-24.606,-30.664,-27.608,-23.731,-25.175,-34.146,-31.950,-29.748,-36.790,-44.434,-28.221,-24.462,-25.473,-26.840,-31.979
214.675,-156.097,-34.571,-29.355,-27.636,-32.930,-40.657,-36.564,-28.715,-33.071,-30.437,-24.429,-27.284,-29.689,-32.037,-33.719,-51.552,-40.923,-31.239,-36.421,-33.283,-32.621,-37.398,-31.637,-32.823,-33.824,-27.953,-26.260,-24.810,-21.409,-23.723,-32.479,-33.478,-33.700,-34.355,-46.569,-41.663,-31.726,-25.984,-28.537,-26.615,-23.355,-24.783,-29.323,-33.352,-31.270,-33.267,-32.925,-35.041,-44.898,-35.868,-35.178,3.245,18.965,22.448,14.664,-6.744,-23.585,-22.502,-25.286,-33.247,-31.187,-35.608,-31.231,-26.127,-27.862,-34.199,-28.761,-28.077,-23.744,-22.134,-22.878,-25.794,-28.838,-29.489,-31.371,-28.520,-27.739,-28.908,-32.982,-42.243,-39.041,-35.070,-32.776,-31.789,-28.377,-30.302,-32.066,-33.227,-33.846,-33.099,-33.503,-38.320,-32.750,-29.139,-34.965,-36.946,-36.438,-27.310,-22.742,-23.493,-26.925,-39.465
216.708,-156.097,-28.195,-25.930,-31.536,-42.745,-38.565,-46.512,-34.588,-31.063,-26.477,-28.076,-33.064,-38.910,-41.640,-29.258,-22.059,-21.236,-22.625,-25.749,-24.881,-26.948,-34.281,-26.924,-32.536,-35.062,-35.816,-30.321,-25.420,-26.772,-32.080,-27.609,-30.000,-31.256,-36.168,-29.784,-26.798,-28.070,-31.258,-31.431,-27.877,-30.187,-33.712,-32.815,-30.886,-27.103,-28.815,-24.220,-27.832,-33.464,-34.885,-30.344,3.457,19.033,22.520,14.721,-9.194,-30.015,-31.335,-30.481,-31.134,-32.361,-34.094,-30.198,-31.055,-29.297,-28.561,-27.213,-31.517,-35.194,-31.316,-41.391,-33.392,-26.882,-26.052,-33.311,-37.887,-27.388,-28.894,-38.549,-31.924,-34.572,-34.951,-36.956,-40.479,-32.949,-37.777,-28.005,-25.939,-26.255,-27.550,-28.744,-27.005,-42.742,-24.177,-25.899,-35.379,-28.265,-26.455,-27.450,-28.516,-25.933,-28.290
218.741,-156.097,-31.167,-32.948,-30.032,-32.680,-25.116,-23.216,-26.265,-30.525,-33.481,-38.509,-29.751,-22.636,-25.080,-33.703,-51.963,-34.462,-30.308,-31.507,-25.036,-29.470,-30.568,-34.007,-41.937,-41.290,-37.164,-29.873,-23.472,-24.510,-28.988,-40.779,-41.552,-33.266,-39.859,-30.061,-26.225,-25.032,-27.940,-34.604,-29.560,-26.876,-25.370,-32.571,-31.746,-28.100,-40.575,-26.407,-31.795,-49.945,-37.093,-37.658,3.649,19.192,22.646,14.764,-10.815,-26.023,-28.592,-27.704,-26.593,-28.047,-25.808,-31.366,-29.668,-25.820,-31.914,-25.786,-28.066,-38.657,-28.765,-31.466,-31.527,-29.655,-29.090,-27.984,-36.290,-25.171,-24.582,-24.601,-27.710,-42.039,-34.589,-35.650,-33.280,-27.780,-34.914,-37.165,-31.233,-27.557,-26.190,-33.295,-29.424,-26.045,-27.089,-27.587,-26.796,-26.440,-27.354,-31.166,-28.070,-38.038,-32.380
220.774,-156.097,-34.382,-29.171,-29.980,-28.493,-38.004,-36.050,-43.802,-38.745,-33.628,-31.776,-27.984,-27.627,-28.933,-27.600,-30.944,-40.023,-30.449,-30.155,-24.022,-26.061,-30.180,-28.828,-31.008,-31.371,-29.011,-35.836,-38.606,-32.216,-33.613,-40.174,-33.462,-31.281,-28.653,-35.728,-32.286,-26.251,-33.421,-28.048,-24.730,-23.689,-25.711,-33.501,-32.246,-24.510,-28.989,-35.560,-36.146,-26.296,-23.602,-25.569,3.638,19.290,22.762,14.966,-7.689,-25.638,-27.322,-34.030,-25.465,-22.778,-25.156,-26.347,-25.049,-27.967,-34.792,-31.581,-30.352,-40.322,-31.763,-40.326,-31.302,-40.621,-26.642,-25.144,-30.241,-32.599,-31.612,-30.870,-33.179,-26.761,-26.076,-31.925,-28.566,-27.430,-32.167,-35.328,-32.449,-27.985,-27.013,-30.931,-31.761,-40.629,-33.568,-27.415,-29.081,-27.515,-26.414,-29.182,-39.771,-44.701,-31.434
222.807,-156.097,-22.595,-40.130,-52.620,-34.842,-32.608,-28.102,-28.853,-28.035,-23.554,-24.483,-35.975,-30.698,-35.040,-35.905,-42.265,-40.490,-33.335,-30.835,-29.350,-32.278,-31.082,-25.424,-26.985,-35.551,-29.178,-24.441,-29.632,-31.710,-29.825,-30.845,-28.090,-27.321,-27.895,-33.258,-29.546,-25.690,-28.629,-39.236,-33.986,-34.261,-27.491,-22.801,-24.989,-24.838,-21.944,-22.952,-25.097,-31.870,-38.576,-28.814,3.710,19.333,22.824,15.034,-7.929,-27.640,-22.354,-25.885,-32.400,-32.823,-27.113,-38.312,-26.531,-27.869,-37.332,-46.373,-40.078,-32.056,-33.439,-42.591,-28.639,-32.105,-30.785,-32.928,-34.893,-35.076,-34.858,-48.985,-28.142,-23.854,-25.672,-27.736,-33.511,-43.435,-38.629,-27.767,-31.952,-31.461,-35.744,-28.435,-24.081,-29.136,-27.881,-26.339,-32.347,-26.947,-38.809,-29.097,-25.538,-27.328,-44.757
224.841,-156.097,-25.052,-36.005,-29.688,-44.149,-30.522,-34.302,-29.108,-28.130,-25.796,-29.462,-27.669,-31.190,-41.523,-28.224,-24.934,-26.035,-24.467,-27.345,-37.110,-23.332,-24.768,-37.257,-33.886,-24.377,-23.195,-29.975,-29.926,-28.996,-35.699,-30.718,-25.599,-26.034,-23.782,-23.123,-25.712,-27.380,-31.939,-41.462,-29.684,-30.343,-31.376,-24.172,-22.357,-25.891,-27.395,-23.642,-28.313,-28.808,-28.254,-25.162,3.946,19.470,22.913,15.044,-7.674,-28.738,-27.543,-25.022,-24.600,-30.261,-34.388,-30.832,-35.434,-31.439,-26.245,-30.062,-33.218,-27.065,-26.387,-31.803,-30.371,-27.165,-33.475,-36.280,-27.602,-26.232,-28.121,-29.786,-39.442,-30.044,-38.826,-40.537,-33.219,-34.983,-39.666,-41.452,-25.932,-24.534,-31.567,-25.994,-31.245,-37.017,-28.435,-26.032,-23.283,-25.993,-27.790,-28.000,-29.519,-28.861,-26.194
226.874,-156.097,-25.740,-28.519,-31.970,-32.192,-29.249,-28.268,-29.537,-32.901,-35.094,-33.233,-38.802,-32.934,-24.213,-23.424,-25.726,-29.182,-25.995,-24.015,-23.377,-25.899,-37.865,-40.105,-31.530,-27.212,-28.188,-30.561,-30.549,-47.160,-32.634,-34.577,-34.210,-28.109,-31.242,-48.631,-33.129,-28.842,-24.139,-28.733,-29.114,-31.631,-30.011,-25.656,-32.837,-46.655,-38.052,-31.314,-43.171,-32.737,-33.004,-24.556,3.676,19.493,22.955,15.103,-6.927,-33.829,-24.452,-27.431,-37.894,-32.784,-24.688,-27.103,-32.664,-25.799,-23.588,-23.624,-24.019,-31.231,-32.153,-27.234,-26.061,-33.726,-38.299,-45.966,-38.399,-37.009,-30.791,-28.239,-24.689,-26.966,-27.714,-31.760,-26.122,-24.749,-28.960,-29.306,-29.542,-27.768,-25.211,-28.122,-41.084,-27.473,-31.784,-39.491,-36.838,-41.182,-38.001,-35.112,-27.885,-25.150,-30.759
228.907,-156.097,-26.831,-27.737,-33.350,-33.167,-35.051,-35.327,-29.963,-31.331,-42.625,-37.335,-33.252,-30.906,-34.108,-38.237,-34.515,-30.171,-32.384,-29.488,-28.093,-41.087,-30.875,-35.320,-29.298,-40.167,-27.790,-26.145,-29.221,-28.256,-30.148,-34.324,-32.141,-30.502,-25.281,-28.539,-34.692,-33.278,-32.853,-41.887,-26.232,-23.340,-25.613,-25.782,-25.514,-29.549,-26.170,-26.932,-32.067,-35.943,-34.268,-38.716,4.024,19.562,23.044,15.286,-6.476,-27.158,-27.812,-29.404,-35.777,-23.653,-25.028,-36.771,-27.858,-26.441,-25.319,-26.136,-26.508,-35.957,-32.493,-40.974,-38.786,-32.946,-27.472,-25.362,-29.659,-46.509,-34.270,-30.918,-31.061,-46.139,-33.679,-28.052,-25.529,-26.039,-29.089,-27.073,-30.662,-31.964,-24.476,-30.315,-32.223,-29.929,-32.259,-43.462,-38.409,-42.314,-36.939,-31.363,-25.880,-28.590,-43.103
230.940,-156.097,-31.026,-30.173,-27.537,-29.938,-29.212,-33.735,-31.695,-28.436,-29.425,-35.467,-34.236,-31.144,-32.434,-32.995,-26.479,-28.873,-31.196,-28.888,-39.023,-35.814,-42.441,-47.843,-32.246,-25.024,-26.149,-28.533,-30.035,-34.262,-32.552,-27.535,-35.639,-29.401,-31.757,-35.191,-31.954,-33.048,-31.431,-26.925,-26.277,-29.371,-30.066,-26.951,-27.039,-30.236,-33.232,-32.812,-33.852,-30.022,-26.551,-28.489,3.991,19.625,23.091,15.205,-9.756,-28.949,-34.928,-40.027,-34.221,-29.861,-39.713,-32.928,-29.835,-31.376,-27.014,-40.782,-34.376,-31.325,-27.256,-28.539,-36.283,-37.696,-29.659,-27.070,-27.737,-25.589,-28.358,-36.605,-31.413,-26.163,-27.404,-29.801,-28.671,-26.619,-28.534,-42.240,-36.129,-32.234,-25.562,-26.709,-28.084,-30.811,-27.963,-25.864,-23.148,-22.431,-28.949,-32.573,-31.059,-30.677,-29.724
232.973,-156.097,-23.294,-32.612,-34.868,-33.147,-34.897,-24.028,-24.751,-26.929,-27.038,-26.423,-27.457,-38.201,-24.214,-26.254,-30.093,-23.905,-25.263,-24.899,-24.031,-27.144,-29.612,-23.939,-22.060,-25.591,-31.968,-36.462,-27.541,-24.611,-27.175,-35.422,-22.080,-22.871,-27.809,-38.110,-28.472,-26.292,-27.154,-27.224,-24.893,-26.418,-27.331,-27.670,-29.403,-47.027,-34.703,-28.935,-27.612,-28.561,-33.673,-33.287,4.166,19.709,23.185,15.390,-7.031,-31.624,-36.255,-34.040,-29.453,-35.207,-31.516,-26.257,-46.199,-27.783,-29.254,-28.268,-32.158,-47.851,-43.715,-28.744,-34.325,-34.454,-25.225,-24.033,-30.871,-33.571,-41.680,-26.316,-23.753,-26.848,-27.008,-32.277,-39.258,-30.852,-28.865,-31.274,-49.775,-35.363,-35.874,-34.321,-27.671,-25.712,-27.040,-39.191,-32.965,-37.752,-30.959,-25.614,-30.289,-49.800,-36.487
235.006,-156.097,-30.352,-28.397,-27.700,-24.747,-30.955,-35.668,-37.014,-30.335,-31.271,-27.423,-29.110,-35.772,-31.456,-28.337,-44.592,-32.005,-33.999,-31.319,-28.816,-31.580,-38.927,-37.860,-32.116,-27.911,-23.333,-20.884,-22.923,-37.829,-32.980,-38.054,-28.571,-25.606,-23.695,-27.113,-39.755,-29.769,-31.297,-27.876,-24.407,-29.352,-35.042,-30.078,-31.386,-29.057,-29.079,-23.420,-24.279,-29.127,-70.046,-37.123,4.224,19.748,23.215,15.366,-9.427,-29.367,-30.168,-32.030,-33.703,-25.397,-26.300,-29.390,-35.562,-36.567,-35.515,-27.527,-30.748,-31.904,-30.967,-24.810,-27.555,-39.883,-31.102,-27.083,-24.361,-23.933,-25.939,-34.306,-27.566,-30.154,-39.125,-30.281,-28.912,-39.494,-56.739,-33.749,-27.069,-31.120,-36.988,-28.411,-25.646,-30.607,-27.904,-26.136,-31.316,-25.486,-22.999,-30.766,-24.927,-20.649,-24.002
237.039,-156.097,-35.828,-26.580,-23.957,-27.594,-27.263,-24.017,-26.781,-31.848,-30.399,-34.406,-44.308,-31.144,-25.349,-25.468,-26.164,-34.545,-33.434,-29.561,-35.599,-27.784,-23.468,-23.134,-24.739,-33.994,-28.668,-21.663,-19.855,-24.424,-46.850,-29.533,-31.570,-27.683,-29.783,-35.696,-30.391,-36.560,-46.682,-27.363,-23.148,-23.588,-29.739,-33.936,-27.209,-28.461,-33.764,-30.790,-31.463,-26.253,-24.770,-29.904,4.391,19.978,23.440,15.592,-9.766,-24.735,-33.146,-30.751,-32.895,-35.843,-42.494,-38.460,-35.719,-32.191,-33.750,-35.973,-32.727,-25.513,-27.304,-29.365,-36.943,-30.401,-25.507,-39.940,-29.989,-32.796,-29.495,-31.314,-36.572,-33.069,-33.877,-26.711,-25.571,-32.081,-32.709,-26.081,-21.094,-21.900,-29.002,-35.431,-29.259,-30.510,-41.297,-29.549,-37.676,-26.704,-23.541,-31.137,-44.535,-33.284,-27.509
239.072,-156.097,-29.573,-33.088,-29.309,-32.131,-36.434,-34.095,-30.159,-27.878,-24.553,-28.627,-49.277,-35.272,-33.048,-29.975,-31.009,-40.634,-30.345,-32.774,-31.052,-34.470,-30.563,-28.368,-26.864,-28.491,-44.371,-37.618,-31.364,-28.941,-25.516,-27.349,-36.664,-29.302,-26.290,-31.980,-25.608,-24.026,-26.608,-30.957,-36.417,-35.204,-34.022,-31.275,-28.483,-37.438,-23.787,-22.006,-25.973,-36.847,-37.984,-31.942,4.522,19.999,23.457,15.632,-6.886,-36.996,-35.044,-26.845,-33.708,-36.660,-40.026,-34.252,-30.322,-33.832,-24.743,-28.065,-39.129,-33.731,-38.898,-28.581,-33.260,-35.420,-29.152,-30.012,-27.146,-28.685,-28.947,-31.960,-29.411,-26.063,-24.190,-28.216,-37.440,-28.283,-25.412,-26.797,-29.684,-25.118,-23.501,-26.869,-31.551,-25.412,-21.644,-31.151,-33.132,-27.618,-25.412,-22.582,-28.283,-43.183,-44.765
241.105,-156.097,-32.667,-29.336,-29.959,-26.518,-28.769,-31.818,-27.729,-28.960,-35.226,-30.021,-29.712,-28.934,-28.525,-26.321,-28.673,-32.411,-26.058,-37.280,-31.464,-26.675,-25.373,-38.293,-27.358,-25.004,-22.859,-23.249,-25.956,-38.403,-35.998,-47.876,-32.147,-35.154,-39.364,-27.843,-29.400,-31.811,-35.706,-31.489,-29.307,-26.799,-25.335,-28.337,-32.828,-32.217,-30.146,-31.018,-27.264,-33.887,-25.416,-24.558,4.480,20.017,23.493,15.670,-7.472,-25.186,-21.085,-25.095,-26.544,-25.269,-27.077,-29.183,-32.952,-30.600,-34.498,-48.241,-28.080,-21.229,-22.063,-25.553,-25.329,-28.198,-28.575,-24.284,-36.191,-42.941,-39.939,-29.112,-26.366,-27.553,-41.263,-31.811,-29.552,-39.500,-38.285,-40.638,-39.312,-31.128,-27.752,-28.919,-26.694,-22.298,-21.330,-26.170,-31.206,-34.742,-29.729,-30.634,-31.043,-30.424,-28.937
243.138,-156.097,-31.747,-34.792,-30.096,-33.148,-49.331,-35.613,-31.507,-36.032,-29.366,-32.941,-31.825,-33.374,-26.909,-23.304,-25.663,-34.652,-41.339,-28.631,-34.614,-27.919,-38.424,-31.000,-24.855,-25.921,-31.064,-30.029,-27.822,-28.536,-34.932,-27.964,-22.374,-24.104,-28.719,-27.862,-28.614,-33.455,-30.394,-27.423,-29.358,-26.574,-29.517,-42.655,-31.183,-30.191,-33.464,-32.003,-36.058,-34.693,-41.071,-28.852,4.208,19.982,23.476,15.639,-7.990,-30.736,-31.606,-46.808,-38.258,-35.901,-29.122,-33.938,-34.591,-33.432,-32.073,-40.125,-32.278,-28.824,-26.058,-24.528,-29.477,-46.432,-49.404,-42.206,-42.061,-31.154,-37.325,-50.700,-32.003,-26.011,-28.588,-29.104,-26.775,-28.330,-27.228,-23.929,-25.887,-34.121,-39.336,-39.143,-30.951,-25.869,-28.351,-25.690,-28.275,-35.737,-32.780,-33.737,-35.699,-34.242,-37.349
245.171,-156.097,-26.311,-35.119,-33.866,-29.096,-25.874,-25.007,-24.233,-24.094,-22.575,-22.768,-23.503,-25.855,-32.709,-34.410,-27.320,-29.123,-30.267,-27.720,-38.043,-38.053,-39.255,-30.227,-28.574,-28.743,-27.711,-27.302,-28.250,-32.177,-27.754,-25.461,-27.344,-28.523,-29.768,-23.809,-22.740,-27.001,-26.556,-31.087,-37.271,-26.409,-25.396,-25.481,-23.446,-26.674,-25.516,-20.833,-24.943,-45.034,-32.777,-21.462,4.893,20.082,23.535,15.737,-5.584,-42.977,-28.022,-29.324,-28.785,-26.876,-28.592,-30.135,-30.068,-24.129,-26.791,-35.008,-29.562,-28.867,-32.769,-43.060,-29.693,-26.063,-26.650,-29.051,-28.089,-27.073,-30.113,-56.350,-29.595,-29.523,-26.536,-27.112,-33.102,-32.089,-29.252,-31.762,-28.005,-29.649,-26.037,-24.502,-28.955,-44.842,-42.096,-22.856,-20.245,-29.232,-35.718,-32.912,-51.971,-36.158,-30.103
247.204,-156.097,-30.869,-34.226,-32.955,-31.091,-31.150,-29.774,-39.015,-30.845,-26.460,-26.967,-22.391,-20.917,-33.189,-31.261,-25.226,-22.153,-26.909,-32.413,-30.686,-47.895,-41.286,-30.618,-25.507,-28.685,-45.850,-33.252,-38.352,-28.487,-25.439,-27.293,-27.075,-22.512,-21.762,-23.098,-26.498,-29.812,-35.381,-32.723,-33.281,-25.130,-27.669,-33.890,-38.334,-38.174,-31.317,-28.714,-27.397,-24.672,-20.916,-26.131,4.583,20.078,23.537,15.701,-6.225,-42.190,-29.558,-27.050,-31.811,-30.811,-25.489,-24.077,-24.776,-26.590,-28.681,-24.094,-21.709,-33.159,-29.889,-29.158,-27.450,-30.362,-28.987,-33.273,-51.420,-25.855,-27.875,-28.205,-32.519,-34.097,-27.504,-26.068,-35.904,-35.139,-45.319,-40.923,-30.286,-27.616,-31.410,-23.853,-19.721,-23.783,-25.320,-24.143,-25.738,-31.136,-32.948,-33.021,-29.001,-26.265,-27.259
249.237,-156.097,-33.159,-31.812,-27.890,-29.752,-26.321,-30.381,-25.304,-26.696,-32.228,-28.591,-31.731,-34.273,-27.640,-31.031,-30.656,-42.521,-31.771,-27.912,-27.401,-30.665,-36.405,-27.655,-25.529,-23.633,-24.686,-27.958,-40.924,-36.361,-34.225,-43.018,-36.122,-29.424,-31.077,-43.302,-27.149,-26.121,-24.575,-28.844,-26.519,-23.773,-28.079,-40.378,-31.765,-29.362,-36.480,-31.916,-28.482,-36.634,-29.306,-27.729,4.476,20.096,23.557,15.712,-6.529,-38.135,-29.788,-28.659,-33.275,-40.020,-28.385,-24.780,-27.104,-35.013,-48.492,-31.004,-34.832,-36.258,-42.020,-36.457,-37.338,-31.795,-26.603,-29.133,-33.961,-24.121,-24.617,-26.741,-29.225,-25.661,-25.537,-25.141,-23.239,-25.752,-31.652,-31.267,-23.538,-26.839,-36.873,-33.517,-37.866,-34.771,-37.627,-28.159,-33.184,-32.766,-27.695,-24.054,-22.619,-27.730,-35.665
251.271,-156.097,-32.515,-29.866,-31.048,-29.936,-29.713,-33.398,-38.496,-34.425,-33.366,-28.464,-33.769,-35.178,-27.862,-24.676,-24.043,-29.478,-36.055,-29.037,-23.945,-28.850,-36.778,-29.294,-39.432,-22.791,-24.721,-30.638,-34.681,-37.805,-31.266,-34.265,-34.759,-28.776,-34.168,-28.024,-31.041,-27.986,-24.387,-26.354,-38.017,-25.445,-27.836,-35.458,-33.356,-28.028,-26.071,-28.363,-36.660,-34.326,-30.601,-25.411,4.471,20.140,23.600,15.749,-6.317,-50.100,-36.975,-30.579,-35.679,-29.524,-26.944,-26.525,-29.859,-35.925,-28.989,-25.831,-30.989,-36.534,-44.500,-29.615,-23.895,-22.443,-24.884,-32.698,-37.757,-31.243,-27.077,-24.079,-24.936,-31.205,-28.429,-24.920,-24.006,-29.732,-31.111,-25.996,-32.402,-37.755,-31.494,-44.622,-30.717,-44.122,-33.579,-34.529,-28.136,-26.804,-28.482,-33.441,-39.730,-40.293,-35.962
253.304,-156.097,-31.624,-26.118,-27.736,-36.009,-40.662,-33.576,-31.644,-27.130,-26.470,-31.213,-28.205,-26.280,-29.701,-34.814,-39.292,-28.611,-26.098,-30.412,-30.768,-27.740,-29.935,-30.044,-26.868,-26.261,-27.522,-28.596,-26.631,-22.789,-24.366,-32.030,-37.082,-33.047,-27.589,-24.238,-23.453,-29.128,-31.030,-32.033,-37.654,-32.977,-38.393,-31.516,-27.252,-24.822,-26.075,-34.223,-31.350,-26.867,-36.260,-29.045,4.681,20.179,23.633,15.788,-7.086,-24.841,-28.570,-44.357,-35.524,-32.258,-31.364,-33.058,-30.569,-41.023,-34.056,-27.522,-33.625,-33.246,-30.883,-28.542,-32.069,-32.905,-30.598,-30.012,-30.584,-30.193,-29.506,-30.375,-36.432,-27.584,-25.589,-23.525,-24.845,-36.055,-33.120,-29.115,-28.195,-30.983,-29.075,-25.346,-27.538,-28.077,-32.771,-29.159,-26.654,-33.277,-34.405,-35.859,-37.771,-30.943,-27.904
255.337,-156.097,-27.050,-27.778,-28.997,-41.383,-29.306,-26.816,-29.833,-37.534,-39.922,-34.158,-30.693,-36.969,-24.776,-22.924,-27.180,-31.489,-36.119,-33.285,-25.494,-26.875,-27.959,-28.967,-31.326,-41.000,-29.840,-26.881,-38.366,-30.622,-24.400,-29.659,-29.696,-23.475,-30.546,-25.856,-29.285,-40.975,-31.332,-29.373,-35.819,-32.656,-34.104,-28.099,-25.955,-26.222,-22.419,-23.842,-25.739,-30.734,-23.484,-25.483,4.602,20.167,23.600,15.692,-7.178,-33.530,-25.028,-27.779,-33.721,-28.838,-39.313,-31.981,-27.549,-30.975,-32.578,-27.738,-26.949,-26.647,-29.448,-44.787,-36.800,-29.083,-25.656,-25.240,-28.181,-28.483,-29.898,-29.983,-23.873,-25.249,-35.559,-27.721,-29.542,-30.277,-36.402,-28.555,-22.772,-25.578,-30.534,-27.580,-26.110,-31.975,-40.077,-40.747,-31.174,-26.783,-29.129,-27.361,-28.927,-31.994,-33.377
257.370,-156.097,-35.624,-27.135,-25.145,-27.452,-30.513,-33.144,-35.472,-28.610,-24.166,-26.436,-27.932,-23.979,-22.489,-27.336,-32.654,-31.409,-28.411,-22.833,-25.117,-28.904,-23.537,-27.925,-31.364,-32.646,-34.822,-36.658,-32.491,-34.887,-33.729,-31.092,-37.279,-32.678,-34.453,-43.717,-35.934,-31.537,-26.324,-24.216,-29.562,-28.668,-25.610,-29.158,-27.081,-27.856,-30.290,-23.542,-21.718,-22.916,-23.642,-23.864,4.499,20.140,23.602,15.758,-6.956,-34.661,-40.687,-27.787,-28.467,-29.293,-36.476,-35.011,-31.351,-24.508,-23.257,-25.115,-28.857,-31.888,-31.360,-40.011,-35.300,-41.048,-32.815,-31.857,-31.145,-26.942,-33.078,-33.720,-26.610,-56.553,-25.795,-27.776,-32.452,-38.392,-34.260,-38.874,-27.915,-24.852,-22.135,-24.318,-33.355,-33.438,-27.739,-26.837,-26.380,-34.812,-29.061,-25.316,-37.527,-28.212,-31.320
