PhysicalX(mm),PhysicalY(mm),MaxAmplitude(dBuV/m)
208.576,-156.097,22.110
210.609,-156.097,22.202
212.642,-156.097,22.367
214.675,-156.097,22.448
216.708,-156.097,22.520
218.741,-156.097,22.646
220.774,-156.097,22.762
222.807,-156.097,22.824
224.841,-156.097,22.913
226.874,-156.097,22.955
228.907,-156.097,23.044
230.940,-156.097,23.091
232.973,-156.097,23.185
235.006,-156.097,23.215
237.039,-156.097,23.440
239.072,-156.097,23.457
241.105,-156.097,23.493
243.138,-156.097,23.476
245.171,-156.097,23.535
247.204,-156.097,23.537
249.237,-156.097,23.557
251.271,-156.097,23.600
253.304,-156.097,23.633
255.337,-156.097,23.600
257.370,-156.097,23.602
259.403,-156.097,23.605
261.436,-156.097,23.576
263.469,-156.097,23.566
265.502,-156.097,23.566
267.535,-156.097,23.542
269.568,-156.097,23.550
271.601,-156.097,23.532
273.634,-156.097,23.519
275.667,-156.097,23.524
277.700,-156.097,23.497
279.734,-156.097,23.514
281.767,-156.097,23.491
283.800,-156.097,23.509
285.833,-156.097,23.498
287.866,-156.097,23.491
289.899,-156.097,23.472
291.932,-156.097,23.434
293.965,-156.097,23.414
295.998,-156.097,23.395
298.031,-156.097,23.345
300.064,-156.097,23.273
302.097,-156.097,23.248
304.130,-156.097,23.228
306.164,-156.097,23.119
308.197,-156.097,23.075
310.230,-156.097,22.979
312.263,-156.097,22.860
314.296,-156.097,22.803
316.329,-156.097,22.700
318.362,-156.097,22.538
208.576,-154.071,22.574
210.609,-154.071,22.671
212.642,-154.071,22.814
214.675,-154.071,22.911
216.708,-154.071,23.015
218.741,-154.071,23.107
220.774,-154.071,23.231
222.807,-154.071,23.299
224.841,-154.071,23.380
226.874,-154.071,23.441
228.907,-154.071,23.524
230.940,-154.071,23.594
232.973,-154.071,23.643
235.006,-154.071,23.686
237.039,-154.071,23.717
239.072,-154.071,23.783
241.105,-154.071,23.815
243.138,-154.071,23.840
245.171,-154.071,23.816
247.204,-154.071,23.505
249.237,-154.071,23.496
