PhysicalX(mm),PhysicalY(mm),MaxAmplitude(dBuV/m)
128.977,-187.819,12.506
131.013,-187.819,13.167
133.049,-187.819,12.776
135.084,-187.819,13.473
137.120,-187.819,13.756
139.156,-187.819,14.075
141.192,-187.819,14.699
143.228,-187.819,14.414
145.264,-187.819,15.136
147.300,-187.819,15.060
149.336,-187.819,15.360
151.372,-187.819,15.727
153.408,-187.819,15.907
155.444,-187.819,16.340
157.480,-187.819,16.488
159.516,-187.819,16.595
161.552,-187.819,16.959
163.588,-187.819,17.021
165.624,-187.819,17.424
167.660,-187.819,17.852
169.696,-187.819,18.167
171.732,-187.819,18.417
173.768,-187.819,18.825
175.804,-187.819,19.064
177.840,-187.819,19.491
179.876,-187.819,19.735
181.912,-187.819,20.046
183.948,-187.819,20.341
185.984,-187.819,20.716
188.020,-187.819,20.800
190.056,-187.819,20.945
192.092,-187.819,21.287
194.128,-187.819,21.349
196.164,-187.819,21.716
198.200,-187.819,21.753
200.236,-187.819,22.058
202.272,-187.819,22.350
204.308,-187.819,22.400
206.344,-187.819,22.602
208.380,-187.819,22.743
210.416,-187.819,22.829
212.452,-187.819,22.907
214.488,-187.819,23.025
216.524,-187.819,23.148
218.560,-187.819,23.165
220.596,-187.819,23.238
222.632,-187.819,23.375
224.668,-187.819,23.447
226.704,-187.819,23.344
228.740,-187.819,23.385
230.776,-187.819,23.410
232.812,-187.819,23.314
234.848,-187.819,23.339
236.884,-187.819,23.314
238.920,-187.819,23.291
128.977,-185.772,12.992
131.013,-185.772,13.297
133.049,-185.772,13.498
135.084,-185.772,13.817
137.120,-185.772,13.978
139.156,-185.772,14.191
141.192,-185.772,14.141
143.228,-185.772,14.585
145.264,-185.772,14.947
147.300,-185.772,15.180
149.336,-185.772,15.308
151.372,-185.772,15.354
153.408,-185.772,15.572
155.444,-185.772,15.836
157.480,-185.772,16.019
159.516,-185.772,16.437
161.552,-185.772,16.539
163.588,-185.772,16.833
165.624,-185.772,16.868
167.660,-185.772,17.261
169.696,-185.772,17.668
171.732,-185.772,17.810
173.768,-185.772,18.146
175.804,-185.772,18.151
177.840,-185.772,18.831
179.876,-185.772,19.147
181.912,-185.772,19.189
183.948,-185.772,19.654
185.984,-185.772,20.061
188.020,-185.772,20.334
190.056,-185.772,20.606
192.092,-185.772,20.856
194.128,-185.772,21.387
196.164,-185.772,21.727
198.200,-185.772,21.973
200.236,-185.772,22.124
202.272,-185.772,22.430
204.308,-185.772,22.564
206.344,-185.772,22.614
208.380,-185.772,22.709
210.416,-185.772,22.950
212.452,-185.772,23.094
214.488,-185.772,23.324
216.524,-185.772,23.345
218.560,-185.772,23.405
220.596,-185.772,23.421
222.632,-185.772,23.469
224.668,-185.772,23.509
226.704,-185.772,23.555
228.740,-185.772,23.418
230.776,-185.772,23.523
232.812,-185.772,23.479
234.848,-185.772,23.433
236.884,-185.772,23.352
238.920,-185.772,23.259
128.977,-183.725,12.910
131.013,-183.725,12.963
133.049,-183.725,13.447
135.084,-183.725,13.800
137.120,-183.725,13.840
139.156,-183.725,14.019
141.192,-183.725,14.183
143.228,-183.725,14.480
145.264,-183.725,14.528
147.300,-183.725,14.679
149.336,-183.725,15.080
151.372,-183.725,15.265
153.408,-183.725,15.275
155.444,-183.725,15.594
157.480,-183.725,15.690
159.516,-183.725,15.848
161.552,-183.725,16.373
163.588,-183.725,16.391
165.624,-183.725,16.848
167.660,-183.725,16.963
169.696,-183.725,17.111
171.732,-183.725,17.617
173.768,-183.725,17.780
175.804,-183.725,17.961
177.840,-183.725,18.412
179.876,-183.725,18.868
181.912,-183.725,19.084
183.948,-183.725,19.395
185.984,-183.725,19.943
188.020,-183.725,20.099
190.056,-183.725,20.499
192.092,-183.725,20.951
194.128,-183.725,21.208
196.164,-183.725,21.444
198.200,-183.725,21.891
200.236,-183.725,22.182
202.272,-183.725,22.431
204.308,-183.725,22.566
206.344,-183.725,22.729
208.380,-183.725,22.889
210.416,-183.725,23.011
212.452,-183.725,23.261
214.488,-183.725,23.331
216.524,-183.725,23.299
218.560,-183.725,23.530
220.596,-183.725,23.501
222.632,-183.725,23.536
224.668,-183.725,23.610
226.704,-183.725,23.657
228.740,-183.725,23.602
230.776,-183.725,23.584
232.812,-183.725,23.598
234.848,-183.725,23.568
236.884,-183.725,23.536
238.920,-183.725,23.465
128.977,-181.679,12.411
131.013,-181.679,13.012
133.049,-181.679,13.141
135.084,-181.679,12.944
137.120,-181.679,13.521
139.156,-181.679,13.685
141.192,-181.679,14.024
143.228,-181.679,14.047
145.264,-181.679,14.540
147.300,-181.679,14.089
149.336,-181.679,14.522
151.372,-181.679,14.829
153.408,-181.679,15.107
155.444,-181.679,15.419
157.480,-181.679,15.346
159.516,-181.679,15.137
161.552,-181.679,15.638
163.588,-181.679,16.085
165.624,-181.679,16.124
167.660,-181.679,16.451
169.696,-181.679,16.718
171.732,-181.679,17.066
173.768,-181.679,17.490
175.804,-181.679,17.523
177.840,-181.679,17.953
179.876,-181.679,18.297
181.912,-181.679,18.790
183.948,-181.679,19.223
185.984,-181.679,19.475
188.020,-181.679,19.959
190.056,-181.679,20.340
192.092,-181.679,20.693
194.128,-181.679,21.080
196.164,-181.679,21.396
198.200,-181.679,21.961
200.236,-181.679,22.234
202.272,-181.679,22.481
204.308,-181.679,22.570
206.344,-181.679,22.766
208.380,-181.679,22.952
210.416,-181.679,23.061
212.452,-181.679,23.260
214.488,-181.679,23.322
216.524,-181.679,23.497
218.560,-181.679,23.596
220.596,-181.679,23.696
222.632,-181.679,23.618
224.668,-181.679,23.708
226.704,-181.679,23.702
228.740,-181.679,23.807
230.776,-181.679,23.812
232.812,-181.679,23.809
234.848,-181.679,23.844
236.884,-181.679,23.706
238.920,-181.679,23.655
128.977,-179.632,12.577
131.013,-179.632,12.546
133.049,-179.632,12.964
135.084,-179.632,13.174
137.120,-179.632,13.277
139.156,-179.632,13.177
141.192,-179.632,13.558
143.228,-179.632,13.622
145.264,-179.632,14.119
147.300,-179.632,14.466
149.336,-179.632,14.438
151.372,-179.632,14.676
153.408,-179.632,14.400
155.444,-179.632,14.927
157.480,-179.632,14.944
159.516,-179.632,15.205
161.552,-179.632,15.128
163.588,-179.632,15.845
165.624,-179.632,15.905
167.660,-179.632,16.263
169.696,-179.632,16.293
171.732,-179.632,16.610
173.768,-179.632,17.105
175.804,-179.632,17.280
177.840,-179.632,17.463
179.876,-179.632,17.965
181.912,-179.632,18.347
183.948,-179.632,19.083
185.984,-179.632,19.451
188.020,-179.632,19.731
190.056,-179.632,20.106
192.092,-179.632,20.647
194.128,-179.632,21.061
196.164,-179.632,21.542
198.200,-179.632,21.814
200.236,-179.632,22.082
202.272,-179.632,22.436
204.308,-179.632,22.640
206.344,-179.632,22.764
208.380,-179.632,23.066
210.416,-179.632,23.138
212.452,-179.632,23.256
214.488,-179.632,23.554
216.524,-179.632,23.514
218.560,-179.632,23.725
220.596,-179.632,23.920
222.632,-179.632,23.958
224.668,-179.632,23.894
226.704,-179.632,23.829
228.740,-179.632,23.938
230.776,-179.632,23.847
232.812,-179.632,23.945
234.848,-179.632,23.773
236.884,-179.632,23.752
238.920,-179.632,23.811
128.977,-177.585,11.961
131.013,-177.585,12.502
133.049,-177.585,12.600
135.084,-177.585,12.865
137.120,-177.585,12.892
139.156,-177.585,13.304
