PhysicalX(mm),PhysicalY(mm),MaxAmplitude(dBuV/m)
168.364,-212.730,13.108
170.476,-212.730,13.184
172.588,-212.730,12.928
174.699,-212.730,13.204
176.811,-212.730,13.113
178.923,-212.730,13.188
181.034,-212.730,12.751
183.146,-212.730,12.813
185.257,-212.730,13.035
187.369,-212.730,12.926
189.481,-212.730,12.875
191.592,-212.730,12.773
193.704,-212.730,12.946
195.816,-212.730,12.897
197.927,-212.730,12.900
200.039,-212.730,12.410
202.150,-212.730,12.572
204.262,-212.730,12.730
206.374,-212.730,12.332
208.485,-212.730,12.403
210.597,-212.730,12.414
212.709,-212.730,12.814
214.820,-212.730,12.502
216.932,-212.730,12.512
219.043,-212.730,13.024
221.155,-212.730,12.563
223.267,-212.730,12.469
225.378,-212.730,13.328
227.490,-212.730,13.122
229.602,-212.730,13.407
231.713,-212.730,13.670
233.825,-212.730,13.825
235.936,-212.730,13.981
238.048,-212.730,13.998
240.160,-212.730,14.243
242.271,-212.730,14.148
244.383,-212.730,14.418
246.495,-212.730,14.514
248.606,-212.730,14.326
250.718,-212.730,14.243
252.829,-212.730,14.667
254.941,-212.730,14.559
257.053,-212.730,14.876
259.164,-212.730,14.603
261.276,-212.730,14.429
263.388,-212.730,14.289
265.499,-212.730,14.050
267.611,-212.730,14.072
269.722,-212.730,14.261
271.834,-212.730,13.881
273.946,-212.730,13.721
276.057,-212.730,13.804
278.169,-212.730,13.944
280.281,-212.730,13.941
282.392,-212.730,14.184
168.364,-210.647,12.516
170.476,-210.647,12.843
172.588,-210.647,13.003
174.699,-210.647,13.083
176.811,-210.647,13.113
178.923,-210.647,13.133
181.034,-210.647,12.808
183.146,-210.647,13.304
185.257,-210.647,13.160
187.369,-210.647,12.827
189.481,-210.647,12.798
191.592,-210.647,12.941
193.704,-210.647,13.162
195.816,-210.647,12.848
197.927,-210.647,13.305
200.039,-210.647,12.795
202.150,-210.647,12.877
204.262,-210.647,12.799
206.374,-210.647,12.837
208.485,-210.647,12.873
210.597,-210.647,12.811
212.709,-210.647,13.178
214.820,-210.647,12.854
216.932,-210.647,13.153
219.043,-210.647,13.308
221.155,-210.647,13.385
223.267,-210.647,13.419
225.378,-210.647,13.636
227.490,-210.647,13.810
229.602,-210.647,13.847
231.713,-210.647,14.236
233.825,-210.647,14.158
235.936,-210.647,14.608
238.048,-210.647,14.612
240.160,-210.647,14.478
242.271,-210.647,14.844
244.383,-210.647,14.825
246.495,-210.647,14.727
248.606,-210.647,14.998
250.718,-210.647,14.637
252.829,-210.647,15.119
254.941,-210.647,15.132
257.053,-210.647,15.042
259.164,-210.647,14.723
261.276,-210.647,14.759
263.388,-210.647,14.829
265.499,-210.647,14.965
267.611,-210.647,14.589
269.722,-210.647,14.527
271.834,-210.647,14.403
273.946,-210.647,14.444
276.057,-210.647,14.240
278.169,-210.647,14.188
280.281,-210.647,14.269
282.392,-210.647,14.155
168.364,-208.564,12.757
170.476,-208.564,12.718
172.588,-208.564,13.096
174.699,-208.564,13.352
176.811,-208.564,13.390
178.923,-208.564,13.415
181.034,-208.564,13.441
183.146,-208.564,13.480
185.257,-208.564,13.110
187.369,-208.564,13.116
189.481,-208.564,13.273
191.592,-208.564,13.224
193.704,-208.564,13.261
195.816,-208.564,12.937
197.927,-208.564,13.216
200.039,-208.564,13.126
202.150,-208.564,13.409
204.262,-208.564,13.182
206.374,-208.564,13.207
208.485,-208.564,13.239
210.597,-208.564,13.289
212.709,-208.564,13.350
214.820,-208.564,13.180
216.932,-208.564,13.666
219.043,-208.564,13.909
221.155,-208.564,13.829
223.267,-208.564,13.851
225.378,-208.564,14.333
227.490,-208.564,14.158
229.602,-208.564,14.438
231.713,-208.564,14.568
233.825,-208.564,14.509
235.936,-208.564,15.153
238.048,-208.564,14.928
240.160,-208.564,15.171
242.271,-208.564,15.428
244.383,-208.564,15.205
246.495,-208.564,15.343
248.606,-208.564,15.247
250.718,-208.564,15.400
252.829,-208.564,15.357
254.941,-208.564,15.562
257.053,-208.564,15.509
259.164,-208.564,15.583
261.276,-208.564,15.404
263.388,-208.564,15.356
265.499,-208.564,15.567
267.611,-208.564,15.179
269.722,-208.564,15.493
271.834,-208.564,15.394
273.946,-208.564,15.254
276.057,-208.564,14.979
278.169,-208.564,14.745
280.281,-208.564,14.758
282.392,-208.564,14.642
168.364,-206.481,12.985
170.476,-206.481,13.397
172.588,-206.481,13.310
174.699,-206.481,13.467
176.811,-206.481,13.511
178.923,-206.481,13.368
181.034,-206.481,13.582
183.146,-206.481,13.461
185.257,-206.481,13.824
187.369,-206.481,13.855
189.481,-206.481,13.602
191.592,-206.481,13.740
193.704,-206.481,13.911
195.816,-206.481,13.448
197.927,-206.481,13.598
200.039,-206.481,13.336
202.150,-206.481,13.436
204.262,-206.481,13.625
206.374,-206.481,13.466
208.485,-206.481,13.516
210.597,-206.481,13.782
212.709,-206.481,13.698
214.820,-206.481,14.126
216.932,-206.481,13.653
219.043,-206.481,13.806
221.155,-206.481,14.286
223.267,-206.481,14.558
225.378,-206.481,14.766
227.490,-206.481,14.615
229.602,-206.481,14.864
231.713,-206.481,15.125
233.825,-206.481,15.129
235.936,-206.481,15.473
238.048,-206.481,15.586
240.160,-206.481,15.583
242.271,-206.481,15.658
244.383,-206.481,15.864
246.495,-206.481,15.871
248.606,-206.481,15.986
250.718,-206.481,15.965
252.829,-206.481,15.946
254.941,-206.481,16.106
257.053,-206.481,15.826
259.164,-206.481,16.064
261.276,-206.481,16.098
263.388,-206.481,16.168
265.499,-206.481,15.970
267.611,-206.481,15.956
269.722,-206.481,15.952
271.834,-206.481,15.760
273.946,-206.481,15.729
276.057,-206.481,15.411
278.169,-206.481,15.342
280.281,-206.481,15.226
282.392,-206.481,15.082
168.364,-204.398,13.000
170.476,-204.398,13.113
172.588,-204.398,13.497
174.699,-204.398,13.221
176.811,-204.398,13.654
178.923,-204.398,13.505
181.034,-204.398,13.894
183.146,-204.398,13.885
185.257,-204.398,13.941
187.369,-204.398,14.026
189.481,-204.398,13.540
191.592,-204.398,13.834
193.704,-204.398,13.854
195.816,-204.398,13.856
197.927,-204.398,13.528
200.039,-204.398,13.437
202.150,-204.398,13.998
204.262,-204.398,13.702
206.374,-204.398,13.707
208.485,-204.398,13.910
210.597,-204.398,14.025
212.709,-204.398,13.856
214.820,-204.398,14.070
216.932,-204.398,14.264
219.043,-204.398,14.434
221.155,-204.398,14.565
223.267,-204.398,15.009
225.378,-204.398,14.814
227.490,-204.398,15.156
229.602,-204.398,15.255
231.713,-204.398,15.329
233.825,-204.398,15.709
235.936,-204.398,15.753
238.048,-204.398,16.175
240.160,-204.398,15.852
242.271,-204.398,16.418
244.383,-204.398,16.111
246.495,-204.398,16.063
248.606,-204.398,16.387
250.718,-204.398,16.396
252.829,-204.398,16.541
254.941,-204.398,16.482
257.053,-204.398,16.346
259.164,-204.398,16.590
261.276,-204.398,16.455
263.388,-204.398,16.192
265.499,-204.398,16.467
267.611,-204.398,16.434
269.722,-204.398,16.105
271.834,-204.398,16.171
273.946,-204.398,15.956
276.057,-204.398,15.767
278.169,-204.398,15.537
280.281,-204.398,15.644
282.392,-204.398,15.908
168.364,-202.315,13.439
170.476,-202.315,13.175
172.588,-202.315,13.368
174.699,-202.315,13.646
176.811,-202.315,13.823
178.923,-202.315,13.153
181.034,-202.315,14.057
183.146,-202.315,13.870
185.257,-202.315,14.175
187.369,-202.315,14.118
189.481,-202.315,14.162
191.592,-202.315,14.003
193.704,-202.315,13.948
195.816,-202.315,13.860
197.927,-202.315,14.036
200.039,-202.315,13.852
202.150,-202.315,13.969
204.262,-202.315,13.936
206.374,-202.315,14.258
208.485,-202.315,14.405
210.597,-202.315,14.066
212.709,-202.315,14.152
214.820,-202.315,14.504
216.932,-202.315,14.664
219.043,-202.315,14.680
221.155,-202.315,14.750
223.267,-202.315,15.196
225.378,-202.315,15.473
227.490,-202.315,15.629
229.602,-202.315,15.320
231.713,-202.315,15.704
233.825,-202.315,16.054
235.936,-202.315,16.139
238.048,-202.315,16.194
240.160,-202.315,16.421
242.271,-202.315,16.621
244.383,-202.315,16.643
246.495,-202.315,16.674
248.606,-202.315,16.679
250.718,-202.315,16.612
252.829,-202.315,16.846
254.941,-202.315,16.981
257.053,-202.315,16.799
259.164,-202.315,17.074
261.276,-202.315,16.930
263.388,-202.315,16.781
265.499,-202.315,16.781
267.611,-202.315,16.907
269.722,-202.315,16.417
271.834,-202.315,16.399
273.946,-202.315,16.391
