PhysicalX(mm),PhysicalY(mm),MaxAmplitude(dBuV/m)
333.604,-119.777,2.880
335.657,-119.777,3.192
337.710,-119.777,3.270
339.762,-119.777,3.472
341.815,-119.777,3.569
343.868,-119.777,3.857
345.921,-119.777,4.009
347.973,-119.777,3.924
350.026,-119.777,4.036
352.079,-119.777,4.277
354.132,-119.777,3.878
356.184,-119.777,3.801
358.237,-119.777,3.617
247.388,-117.723,5.745
249.441,-117.723,6.975
251.494,-117.723,8.187
253.546,-117.723,9.054
255.599,-117.723,9.869
257.652,-117.723,10.427
259.705,-117.723,10.907
261.757,-117.723,11.181
263.810,-117.723,11.345
265.863,-117.723,11.514
267.916,-117.723,11.438
269.968,-117.723,11.491
272.021,-117.723,11.264
274.074,-117.723,10.856
276.127,-117.723,10.488
278.179,-117.723,9.996
280.232,-117.723,9.352
282.285,-117.723,8.709
284.338,-117.723,7.937
286.391,-117.723,7.073
288.443,-117.723,6.020
290.496,-117.723,5.053
292.549,-117.723,3.800
294.602,-117.723,2.388
296.654,-117.723,0.588
298.707,-117.723,-1.724
300.760,-117.723,-3.915
302.813,-117.723,-7.253
304.865,-117.723,-12.390
306.918,-117.723,-21.367
308.971,-117.723,-22.170
311.024,-117.723,-12.473
313.076,-117.723,-7.845
315.129,-117.723,-6.226
317.182,-117.723,-4.540
319.235,-117.723,-2.806
321.287,-117.723,-1.655
323.340,-117.723,-0.884
325.393,-117.723,0.405
327.446,-117.723,0.628
329.498,-117.723,1.536
331.551,-117.723,1.653
333.604,-117.723,1.834
335.657,-117.723,2.362
337.710,-117.723,2.887
339.762,-117.723,2.936
341.815,-117.723,3.361
343.868,-117.723,3.620
345.921,-117.723,3.716
347.973,-117.723,3.782
350.026,-117.723,3.778
352.079,-117.723,3.892
354.132,-117.723,4.060
356.184,-117.723,3.878
358.237,-117.723,3.707
247.388,-115.669,7.835
249.441,-115.669,9.182
251.494,-115.669,10.492
253.546,-115.669,11.630
255.599,-115.669,12.429
257.652,-115.669,13.064
259.705,-115.669,13.607
261.757,-115.669,13.906
263.810,-115.669,14.128
265.863,-115.669,14.224
267.916,-115.669,14.315
269.968,-115.669,14.211
272.021,-115.669,14.006
274.074,-115.669,13.778
276.127,-115.669,13.376
278.179,-115.669,12.905
280.232,-115.669,12.298
282.285,-115.669,11.542
284.338,-115.669,10.710
286.391,-115.669,9.938
288.443,-115.669,8.916
290.496,-115.669,8.021
292.549,-115.669,6.920
294.602,-115.669,5.523
296.654,-115.669,4.378
298.707,-115.669,2.701
300.760,-115.669,0.806
302.813,-115.669,-1.315
304.865,-115.669,-3.595
306.918,-115.669,-7.121
308.971,-115.669,-12.406
311.024,-115.669,-21.347
313.076,-115.669,-20.459
315.129,-115.669,-12.416
317.182,-115.669,-8.199
319.235,-115.669,-5.952
321.287,-115.669,-4.177
323.340,-115.669,-3.022
325.393,-115.669,-1.842
327.446,-115.669,-0.631
329.498,-115.669,-0.203
331.551,-115.669,0.616
333.604,-115.669,1.298
335.657,-115.669,1.922
337.710,-115.669,2.220
339.762,-115.669,2.516
341.815,-115.669,2.731
343.868,-115.669,3.081
345.921,-115.669,3.487
347.973,-115.669,3.528
