PhysicalX(mm),PhysicalY(mm),P0,P1,P2,P3,P4,P5,P6,P7,P8,P9,P10,P11,P12,P13,P14,P15,P16,P17,P18,P19,P20,P21,P22,P23,P24,P25,P26,P27,P28,P29,P30,P31,P32,P33,P34,P35,P36,P37,P38,P39,P40,P41,P42,P43,P44,P45,P46,P47,P48,P49,P50,P51,P52,P53,P54,P55,P56,P57,P58,P59,P60,P61,P62,P63,P64,P65,P66,P67,P68,P69,P70,P71,P72,P73,P74,P75,P76,P77,P78,P79,P80,P81,P82,P83,P84,P85,P86,P87,P88,P89,P90,P91,P92,P93,P94,P95,P96,P97,P98,P99,P100
317.147,101.857,-99.363,-99.879,-103.757,-101.303,-101.118,-99.323,-103.448,-100.096,-102.589,-100.668,-101.461,-101.681,-100.321,-99.025,-101.910,-100.296,-102.293,-101.608,-100.597,-100.070,-100.253,-101.002,-99.029,-101.224,-98.705,-100.332,-101.424,-101.408,-102.051,-103.836,-99.623,-101.134,-101.124,-102.420,-99.734,-100.296,-100.339,-100.064,-100.349,-103.041,-102.223,-101.324,-103.439,-102.101,-100.969,-100.689,-101.971,-101.204,-101.530,-102.602,-101.040,-101.405,-102.204,-101.936,-102.553,-100.856,-101.385,-100.296,-99.538,-101.425,-100.036,-102.020,-97.413,-101.912,-101.099,-103.794,-96.445,-101.398,-101.295,-99.180,-101.249,-102.399,-101.320,-101.645,-98.136,-102.225,-99.183,-100.087,-101.979,-100.536,-101.009,-101.479,-101.060,-101.793,-102.717,-98.845,-100.740,-100.249,-103.190,-100.816,-100.940,-102.394,-103.030,-99.170,-101.297,-100.557,-100.687,-101.561,-101.290,-98.608,-100.962
295.624,101.857,-101.776,-102.222,-100.299,-100.978,-101.139,-103.825,-101.350,-99.682,-101.750,-99.256,-101.965,-99.760,-100.541,-101.284,-102.032,-102.198,-100.377,-102.303,-100.012,-100.414,-100.449,-101.821,-101.760,-103.160,-102.891,-101.205,-100.740,-99.587,-99.518,-101.603,-100.490,-99.716,-100.536,-100.658,-97.581,-102.214,-100.956,-99.947,-100.720,-101.039,-99.579,-100.100,-101.277,-102.185,-101.975,-101.695,-97.532,-99.275,-100.422,-103.067,-101.659,-100.081,-102.417,-102.104,-100.787,-102.513,-100.727,-98.981,-100.432,-100.414,-99.097,-100.137,-102.509,-101.307,-101.103,-99.037,-100.432,-100.202,-103.130,-100.856,-101.663,-102.849,-100.630,-102.403,-101.285,-101.869,-101.582,-101.696,-103.147,-101.301,-101.272,-100.073,-98.726,-100.041,-103.175,-100.546,-100.871,-101.486,-101.167,-100.056,-101.095,-100.200,-102.553,-99.291,-101.803,-104.063,-101.816,-100.270,-101.637,-101.175,-99.407
274.100,101.857,-102.039,-105.726,-101.763,-100.373,-99.038,-102.815,-101.677,-103.401,-99.921,-102.341,-101.037,-100.582,-102.605,-101.753,-101.601,-102.068,-102.091,-100.952,-102.357,-100.188,-103.206,-101.523,-97.550,-102.966,-100.347,-98.163,-101.286,-100.039,-102.614,-99.143,-100.782,-99.561,-100.254,-100.416,-101.987,-102.224,-100.235,-100.245,-101.187,-100.138,-99.409,-102.489,-101.650,-101.089,-102.146,-103.090,-100.640,-102.826,-98.596,-100.492,-101.488,-98.370,-100.829,-101.489,-99.202,-98.898,-98.769,-100.612,-102.333,-102.879,-100.217,-100.569,-100.212,-103.914,-100.137,-101.075,-99.497,-102.283,-102.194,-101.100,-99.822,-98.762,-101.494,-99.680,-99.641,-100.598,-99.847,-98.562,-102.440,-100.137,-98.480,-100.748,-98.987,-103.001,-100.401,-98.554,-101.630,-99.865,-99.718,-102.759,-99.263,-99.709,-98.016,-103.435,-99.196,-100.183,-101.379,-101.376,-100.058,-101.870,-101.011
252.577,101.857,-101.132,-99.775,-99.456,-100.907,-99.735,-102.078,-99.099,-101.390,-99.294,-102.841,-99.599,-99.950,-101.662,-100.103,-100.209,-99.675,-102.877,-102.327,-98.477,-104.453,-101.345,-99.909,-101.687,-99.404,-100.942,-101.139,-100.373,-101.023,-99.922,-104.235,-99.967,-101.244,-99.256,-103.567,-103.446,-99.678,-99.723,-98.894,-101.493,-100.285,-100.817,-100.257,-101.188,-97.584,-101.468,-103.329,-102.090,-100.149,-101.433,-99.264,-99.986,-99.688,-97.621,-104.095,-99.741,-101.657,-100.813,-101.955,-100.247,-101.373,-102.927,-98.711,-99.754,-101.928,-102.101,-101.668,-100.161,-100.340,-102.010,-101.341,-101.175,-98.623,-98.572,-101.839,-102.324,-100.674,-100.004,-101.979,-102.534,-100.208,-100.041,-100.303,-99.547,-99.864,-98.454,-100.358,-101.893,-101.068,-101.070,-99.777,-104.433,-102.159,-100.716,-98.344,-103.429,-101.242,-99.377,-100.999,-98.471,-100.489,-100.631
231.054,101.857,-99.197,-102.234,-103.193,-101.250,-101.332,-100.423,-102.362,-101.396,-100.891,-99.308,-102.950,-100.466,-97.654,-101.984,-102.811,-100.470,-99.484,-101.366,-101.818,-99.930,-99.259,-99.406,-99.961,-100.451,-102.363,-100.937,-98.376,-100.687,-100.609,-103.058,-98.640,-102.749,-101.091,-101.761,-99.336,-99.507,-102.669,-99.000,-95.890,-102.631,-99.655,-101.221,-101.387,-101.957,-101.705,-100.569,-101.678,-102.020,-99.900,-104.056,-102.481,-101.178,-100.819,-102.868,-99.714,-101.387,-100.854,-99.547,-101.772,-100.777,-101.352,-100.397,-100.530,-102.665,-103.127,-103.436,-102.383,-101.359,-99.059,-101.212,-99.554,-103.251,-101.406,-100.277,-102.773,-102.451,-99.143,-100.676,-100.152,-99.195,-98.863,-100.512,-102.028,-100.184,-101.087,-100.927,-101.850,-101.374,-99.675,-99.056,-101.447,-101.563,-100.397,-101.704,-104.086,-98.797,-101.763,-101.765,-98.562,-105.064,-101.006
209.530,101.857,-102.322,-100.626,-101.951,-102.990,-101.190,-100.364,-101.417,-103.307,-101.582,-102.035,-103.223,-101.519,-102.839,-101.630,-100.197,-100.982,-100.431,-102.085,-101.300,-102.791,-99.125,-102.361,-99.138,-101.418,-100.283,-100.517,-100.336,-102.610,-100.323,-101.665,-100.771,-101.012,-102.096,-102.975,-100.969,-99.039,-102.616,-100.716,-100.377,-100.655,-101.526,-102.442,-99.177,-98.827,-99.825,-100.213,-96.406,-98.166,-100.127,-101.464,-102.187,-101.339,-101.729,-99.829,-98.873,-100.380,-102.301,-103.449,-103.403,-102.062,-102.369,-100.048,-101.101,-100.236,-99.674,-100.301,-101.853,-100.389,-101.228,-102.498,-102.311,-100.956,-102.178,-99.792,-100.665,-99.621,-101.872,-101.724,-102.228,-98.830,-101.222,-100.344,-99.630,-102.445,-101.109,-100.046,-99.461,-102.222,-99.419,-101.696,-100.015,-99.345,-99.201,-100.060,-101.295,-100.877,-101.448,-102.103,-101.656,-100.489,-101.245
188.007,101.857,-101.071,-100.767,-101.588,-98.242,-100.591,-96.896,-101.006,-101.419,-101.499,-99.308,-101.885,-101.875,-101.421,-98.621,-98.909,-101.242,-100.007,-99.402,-99.616,-102.823,-98.898,-102.018,-98.865,-99.608,-100.463,-102.126,-102.122,-98.295,-102.006,-99.485,-101.870,-99.157,-101.801,-101.846,-100.568,-102.787,-101.098,-101.414,-99.417,-100.298,-100.569,-102.885,-101.890,-100.903,-98.640,-101.688,-101.456,-102.658,-103.934,-101.536,-100.633,-101.828,-101.417,-102.475,-100.909,-101.192,-101.017,-99.743,-101.211,-101.196,-97.210,-102.804,-103.962,-100.117,-101.230,-100.264,-100.661,-99.333,-99.912,-99.621,-102.205,-102.374,-99.308,-99.591,-97.635,-100.542,-102.117,-100.329,-100.227,-102.784,-101.421,-101.503,-102.637,-101.024,-98.104,-98.172,-99.799,-101.750,-100.085,-100.956,-101.265,-100.532,-100.399,-105.234,-103.285,-100.500,-102.070,-101.480,-103.056,-101.089,-101.122
166.484,101.857,-101.611,-98.570,-100.711,-100.908,-99.913,-99.396,-101.921,-101.223,-102.052,-99.309,-103.992,-101.302,-100.260,-101.387,-99.282,-101.682,-101.431,-101.653,-101.223,-98.806,-103.590,-100.806,-100.080,-100.657,-102.551,-100.448,-99.076,-101.082,-100.201,-100.659,-102.056,-102.051,-101.476,-101.482,-99.756,-102.444,-102.929,-102.246,-99.119,-102.510,-102.438,-101.036,-100.164,-101.599,-101.299,-100.226,-99.861,-101.065,-101.727,-100.143,-100.283,-101.078,-97.501,-101.597,-102.420,-98.547,-100.714,-101.279,-101.764,-101.711,-99.763,-101.938,-98.102,-98.979,-100.445,-101.975,-100.461,-101.920,-103.745,-102.777,-98.878,-101.642,-100.478,-100.068,-99.714,-103.303,-101.492,-100.670,-99.381,-100.532,-97.711,-99.325,-101.598,-100.574,-98.467,-98.409,-101.111,-100.972,-100.782,-101.150,-102.232,-101.337,-101.576,-100.543,-100.809,-99.774,-99.959,-99.425,-98.670,-98.453,-98.968
144.960,101.857,-100.950,-99.982,-100.643,-102.456,-101.542,-100.370,-102.228,-101.013,-101.137,-102.145,-102.705,-102.838,-100.977,-101.122,-103.664,-100.942,-101.052,-100.794,-101.115,-102.912,-101.472,-99.259,-100.254,-100.390,-103.216,-100.811,-102.691,-102.308,-99.776,-100.073,-101.137,-101.612,-103.354,-101.011,-101.045,-100.371,-99.767,-101.460,-101.040,-103.381,-102.741,-101.115,-101.656,-100.531,-100.760,-100.706,-101.705,-98.602,-101.444,-101.702,-100.322,-99.942,-99.158,-100.764,-101.506,-98.037,-97.575,-102.192,-100.611,-101.881,-101.344,-101.360,-101.700,-101.609,-99.756,-101.654,-101.909,-102.365,-98.967,-100.902,-100.701,-101.746,-100.709,-99.421,-99.299,-97.675,-102.321,-100.390,-101.713,-101.808,-99.611,-101.640,-101.839,-102.876,-101.803,-101.019,-99.328,-99.460,-100.163,-100.996,-101.886,-102.134,-100.171,-99.336,-102.616,-99.610,-100.565,-98.867,-101.230,-100.047,-100.600
123.437,101.857,-100.266,-101.214,-101.139,-101.677,-102.643,-103.241,-99.996,-100.091,-101.761,-98.654,-99.754,-101.850,-101.576,-101.378,-98.948,-99.300,-102.346,-101.178,-101.211,-103.326,-99.250,-101.673,-97.952,-101.320,-100.001,-102.960,-102.007,-100.515,-100.905,-102.300,-100.714,-99.588,-98.654,-100.297,-100.641,-99.642,-101.421,-101.220,-101.058,-101.045,-101.278,-99.693,-102.540,-100.047,-102.561,-100.895,-101.009,-102.592,-101.298,-97.646,-102.370,-100.599,-101.182,-99.995,-100.511,-100.682,-98.992,-100.145,-100.456,-102.688,-102.426,-101.253,-100.344,-105.457,-97.861,-101.613,-101.429,-99.183,-103.065,-98.078,-100.774,-100.295,-101.818,-101.766,-102.717,-101.593,-102.722,-100.181,-101.494,-100.427,-101.527,-101.864,-101.409,-98.906,-100.604,-101.439,-103.019,-99.749,-103.350,-99.959,-100.424,-101.000,-100.388,-98.838,-102.799,-99.422,-102.334,-100.920,-101.223,-99.512,-100.407
317.147,107.237,-102.269,-99.911,-103.187,-99.704,-97.603,-102.397,-101.902,-100.552,-102.862,-103.106,-101.872,-103.238,-102.152,-101.128,-100.318,-100.024,-100.338,-101.313,-102.364,-99.857,-99.845,-100.460,-100.561,-100.343,-100.143,-100.119,-101.135,-99.903,-99.356,-100.267,-102.646,-98.350,-101.981,-99.849,-101.470,-99.809,-102.226,-100.187,-98.200,-101.422,-101.899,-100.760,-100.388,-104.158,-102.789,-102.412,-100.640,-102.330,-102.284,-101.376,-101.453,-99.050,-101.537,-100.755,-99.337,-99.866,-101.676,-100.779,-97.321,-100.593,-101.573,-98.863,-99.947,-101.107,-100.655,-102.024,-100.234,-101.822,-99.406,-102.999,-100.996,-101.060,-103.748,-101.613,-102.270,-98.939,-99.634,-101.245,-100.447,-100.130,-100.459,-102.300,-100.398,-99.536,-99.746,-100.084,-100.335,-101.030,-103.114,-99.582,-102.535,-98.650,-99.069,-101.574,-100.725,-102.465,-98.205,-103.248,-101.672,-100.368,-102.138
295.624,107.237,-101.886,-101.089,-101.239,-98.526,-100.883,-101.417,-101.047,-101.233,-100.015,-102.431,-102.456,-102.022,-99.569,-102.643,-100.620,-98.191,-98.228,-99.183,-101.732,-100.655,-102.045,-102.979,-97.440,-100.624,-99.305,-98.019,-101.667,-100.256,-101.307,-102.455,-101.175,-102.396,-101.333,-99.538,-100.736,-99.935,-100.578,-99.516,-100.009,-102.332,-102.057,-102.596,-100.691,-101.860,-100.600,-98.235,-101.151,-99.023,-103.175,-100.364,-101.500,-102.857,-98.679,-101.602,-99.108,-97.808,-101.693,-101.624,-99.675,-100.140,-99.798,-100.728,-101.730,-101.233,-99.464,-101.017,-100.663,-102.369,-100.032,-102.276,-100.236,-101.931,-99.227,-100.758,-101.643,-99.324,-99.843,-98.803,-98.872,-98.017,-103.834,-98.870,-102.833,-101.120,-101.320,-103.164,-100.660,-102.637,-99.662,-99.983,-102.969,-100.991,-99.733,-100.957,-102.024,-101.918,-100.081,-100.117,-100.794,-100.123,-101.071
274.100,107.237,-100.713,-100.949,-100.774,-101.792,-98.384,-100.907,-99.772,-100.959,-100.461,-102.616,-99.817,-100.489,-100.918,-100.138,-102.456,-99.246,-102.665,-99.777,-99.770,-98.750,-98.905,-98.314,-99.164,-101.664,-99.387,-100.234,-98.744,-101.361,-102.163,-97.808,-100.046,-103.105,-99.693,-99.282,-102.947,-99.459,-102.402,-100.015,-101.557,-103.022,-99.899,-97.990,-97.420,-100.598,-102.270,-102.339,-100.840,-102.282,-102.521,-101.779,-100.748,-100.481,-101.054,-100.640,-102.819,-97.992,-101.939,-101.790,-100.890,-100.114,-102.388,-98.652,-101.810,-99.520,-100.032,-102.635,-101.274,-102.855,-99.960,-100.215,-100.399,-102.205,-101.326,-101.580,-98.869,-99.138,-100.316,-99.936,-101.306,-102.907,-102.672,-103.118,-102.492,-101.148,-101.253,-102.591,-103.749,-99.370,-103.267,-100.555,-101.767,-100.079,-101.385,-100.287,-102.813,-101.661,-101.520,-99.126,-102.341,-102.398,-101.355
252.577,107.237,-100.155,-98.947,-105.296,-100.738,-100.773,-102.707,-99.567,-101.827,-101.558,-101.556,-100.578,-100.030,-101.666,-100.208,-98.987,-100.177,-100.912,-99.559,-101.163,-102.841,-101.831,-101.871,-101.162,-101.051,-100.866,-102.357,-101.827,-101.601,-99.733,-99.247,-101.241,-103.465,-101.566,-101.566,-101.694,-102.104,-99.966,-99.313,-98.224,-99.541,-101.862,-99.935,-100.447,-100.551,-100.936,-101.778,-99.989,-99.129,-102.588,-99.547,-102.903,-102.684,-101.370,-100.489,-100.656,-102.797,-99.115,-99.803,-99.011,-101.546,-100.353,-98.408,-100.974,-99.678,-101.560,-100.288,-100.742,-101.426,-99.965,-100.504,-102.477,-102.794,-101.838,-99.098,-100.861,-100.732,-101.274,-99.923,-98.922,-100.685,-100.415,-101.884,-101.478,-100.992,-101.254,-102.492,-102.086,-102.018,-100.795,-101.196,-101.797,-97.846,-100.537,-100.884,-100.806,-100.177,-100.753,-102.620,-100.059,-98.258,-101.571
231.054,107.237,-103.163,-99.087,-99.816,-99.476,-99.450,-101.102,-102.176,-99.545,-101.122,-100.384,-102.001,-102.185,-100.165,-100.682,-101.761,-101.852,-101.153,-100.295,-100.143,-99.911,-98.519,-103.427,-101.988,-101.615,-101.847,-100.773,-100.192,-103.611,-100.769,-101.108,-100.645,-100.541,-103.135,-101.540,-99.242,-100.209,-97.336,-100.292,-99.820,-101.462,-101.891,-101.507,-99.461,-101.222,-102.689,-102.358,-101.404,-102.157,-101.870,-101.282,-101.111,-102.017,-101.501,-102.864,-101.356,-101.691,-103.706,-102.480,-102.570,-102.034,-103.325,-104.913,-101.482,-98.941,-100.152,-99.959,-100.648,-99.608,-102.062,-100.520,-102.675,-101.830,-99.912,-101.163,-100.871,-99.432,-101.423,-102.012,-101.704,-100.847,-100.726,-102.588,-99.377,-99.434,-99.596,-100.655,-98.758,-99.320,-100.720,-101.215,-100.010,-101.776,-103.820,-102.113,-102.475,-102.320,-101.983,-99.364,-101.856,-100.276,-101.083
209.530,107.237,-99.461,-99.522,-101.403,-103.932,-101.349,-101.776,-100.770,-100.059,-100.253,-100.903,-102.991,-100.406,-101.654,-103.095,-100.505,-101.590,-99.880,-100.753,-100.439,-98.599,-99.947,-100.768,-102.258,-101.168,-100.615,-100.508,-101.726,-101.956,-101.747,-97.849,-101.415,-101.927,-102.834,-101.583,-100.983,-99.417,-100.239,-101.695,-101.396,-99.620,-101.965,-99.683,-99.780,-104.098,-102.435,-98.234,-99.887,-99.898,-101.000,-102.040,-100.123,-100.597,-99.503,-101.870,-102.963,-101.361,-99.962,-97.129,-100.759,-100.967,-99.539,-97.908,-101.354,-101.420,-100.737,-104.334,-103.800,-98.820,-98.447,-101.565,-101.248,-99.823,-101.403,-100.567,-100.133,-103.259,-99.958,-99.472,-103.062,-101.884,-102.355,-101.042,-102.591,-99.846,-102.348,-100.048,-100.177,-100.235,-100.330,-103.745,-99.384,-103.149,-101.732,-101.055,-99.987,-99.466,-100.324,-100.920,-100.359,-101.463,-101.098
188.007,107.237,-103.664,-99.952,-102.591,-101.359,-101.169,-98.284,-101.493,-101.712,-100.264,-101.254,-101.801,-103.179,-101.431,-102.830,-101.281,-99.793,-101.507,-99.993,-100.811,-98.091,-101.757,-99.487,-101.342,-98.757,-99.869,-100.613,-101.043,-99.308,-101.490,-99.572,-100.449,-100.518,-102.412,-100.774,-99.897,-101.786,-101.789,-102.314,-100.444,-99.973,-103.197,-101.517,-100.711,-100.619,-101.312,-100.643,-102.308,-100.401,-99.949,-100.471,-99.820,-101.889,-102.678,-100.101,-102.114,-101.013,-102.326,-101.063,-99.290,-99.194,-101.347,-100.622,-101.618,-102.618,-100.726,-99.349,-102.395,-100.731,-101.150,-99.445,-99.486,-98.535,-101.334,-102.290,-101.789,-104.448,-101.224,-99.210,-99.524,-102.098,-100.558,-101.722,-101.360,-103.615,-102.638,-100.440,-101.139,-101.705,-99.904,-100.257,-102.236,-99.586,-103.659,-102.243,-101.667,-101.785,-99.549,-102.976,-99.626,-100.076,-101.371
166.484,107.237,-102.346,-99.646,-100.447,-102.674,-101.582,-102.589,-102.052,-99.426,-103.429,-98.022,-102.334,-99.729,-96.984,-101.596,-103.785,-102.973,-101.777,-100.144,-99.339,-103.082,-100.760,-99.254,-101.862,-103.600,-103.722,-101.134,-102.564,-102.525,-100.158,-100.110,-97.650,-100.112,-101.620,-102.298,-100.880,-100.840,-101.648,-100.954,-103.137,-100.224,-101.925,-102.691,-102.436,-101.830,-101.102,-99.944,-98.529,-102.072,-100.238,-101.083,-102.470,-100.829,-99.709,-100.377,-100.811,-101.725,-101.113,-103.577,-99.068,-102.077,-101.986,-101.118,-99.844,-99.258,-101.770,-101.795,-101.581,-101.740,-102.199,-102.106,-100.310,-100.368,-99.902,-98.719,-102.297,-102.068,-100.679,-102.729,-102.492,-98.480,-103.069,-100.640,-100.355,-98.677,-102.150,-101.635,-100.458,-100.926,-99.291,-101.525,-101.695,-104.253,-101.042,-103.210,-101.785,-99.225,-100.817,-102.281,-100.745,-98.292,-100.734
144.960,107.237,-102.152,-100.560,-100.280,-103.530,-103.164,-98.736,-102.097,-99.592,-101.613,-102.607,-100.508,-98.444,-101.992,-101.549,-100.795,-100.257,-101.582,-101.429,-100.332,-101.907,-102.931,-102.774,-100.544,-96.551,-99.890,-101.026,-102.121,-101.730,-102.467,-100.522,-101.954,-98.910,-99.558,-98.462,-101.472,-100.110,-101.801,-102.112,-101.503,-99.808,-100.053,-102.242,-101.642,-101.982,-101.514,-101.289,-100.447,-101.222,-100.731,-100.688,-100.794,-99.696,-101.271,-100.496,-102.862,-102.420,-101.611,-102.134,-101.062,-103.768,-100.347,-102.742,-100.499,-99.215,-103.345,-100.597,-101.039,-101.070,-101.602,-102.376,-101.517,-100.717,-99.426,-100.069,-99.079,-99.075,-98.695,-102.860,-102.049,-102.012,-98.673,-102.090,-100.480,-98.775,-99.824,-99.786,-101.221,-103.600,-102.888,-101.299,-100.525,-98.199,-99.771,-103.285,-102.597,-101.096,-102.690,-98.802,-99.493,-99.227,-101.358
123.437,107.237,-101.461,-98.847,-97.839,-101.747,-100.762,-102.071,-100.298,-102.395,-100.827,-101.918,-102.086,-100.647,-102.840,-99.787,-100.500,-102.404,-101.672,-100.964,-102.074,-101.632,-98.931,-99.753,-99.311,-105.276,-101.173,-102.660,-100.137,-101.273,-101.944,-100.959,-103.448,-102.125,-102.464,-102.378,-102.298,-100.966,-100.441,-100.973,-101.753,-100.801,-100.137,-100.626,-100.889,-101.017,-101.441,-102.792,-100.288,-101.946,-100.385,-100.558,-100.627,-100.130,-99.086,-102.786,-100.233,-102.197,-100.459,-97.892,-100.460,-102.798,-103.253,-102.123,-98.736,-99.927,-100.129,-101.159,-102.166,-101.305,-100.037,-98.367,-99.895,-103.702,-102.907,-100.548,-101.187,-102.358,-99.960,-100.836,-101.253,-102.565,-100.978,-100.448,-98.893,-101.552,-101.781,-98.996,-102.597,-100.488,-100.595,-101.763,-99.353,-101.719,-100.685,-101.835,-101.239,-101.115,-100.876,-101.324,-101.021,-100.439,-99.582
317.147,112.617,-102.254,-101.153,-102.746,-100.031,-102.408,-103.228,-98.147,-100.426,-101.804,-101.620,-100.163,-99.359,-101.220,-99.599,-100.364,-99.193,-100.461,-99.329,-103.283,-101.371,-102.405,-101.519,-101.759,-102.352,-101.087,-100.221,-101.099,-100.478,-100.057,-100.212,-101.550,-100.526,-100.801,-100.248,-99.606,-100.859,-101.273,-101.074,-99.621,-100.411,-101.151,-100.279,-98.752,-98.545,-102.235,-102.071,-100.776,-101.787,-99.455,-100.564,-101.090,-98.766,-101.281,-102.309,-101.938,-100.210,-101.506,-100.507,-103.840,-100.037,-101.042,-100.879,-100.983,-101.722,-102.423,-100.516,-97.381,-100.920,-104.398,-101.844,-100.970,-102.633,-99.216,-102.063,-102.178,-100.007,-102.146,-98.958,-100.347,-99.603,-98.861,-103.020,-100.706,-100.439,-100.037,-97.094,-101.368,-100.682,-102.588,-102.998,-101.217,-103.051,-99.743,-100.027,-99.982,-100.003,-98.366,-101.650,-99.198,-100.529,-99.033
295.624,112.617,-102.851,-102.581,-101.162,-100.618,-101.022,-98.857,-100.450,-101.104,-101.668,-101.364,-102.324,-100.215,-102.345,-103.745,-98.878,-101.905,-101.202,-103.100,-102.008,-99.729,-101.392,-100.342,-99.704,-99.509,-101.110,-102.928,-97.783,-101.066,-100.491,-101.836,-101.399,-100.091,-101.956,-104.258,-100.663,-97.051,-100.109,-101.391,-103.540,-100.674,-101.771,-100.168,-102.795,-99.874,-102.627,-100.949,-102.766,-104.266,-100.186,-101.256,-100.589,-99.631,-99.884,-101.352,-102.883,-102.120,-101.986,-99.881,-100.462,-100.013,-102.932,-97.938,-100.376,-103.580,-103.257,-102.189,-100.269,-100.725,-102.869,-102.036,-98.873,-101.117,-101.871,-96.717,-98.343,-99.841,-102.254,-101.026,-101.161,-103.168,-100.690,-99.342,-99.991,-101.496,-100.080,-102.221,-101.395,-102.031,-101.725,-101.417,-102.740,-98.400,-103.114,-101.021,-101.172,-99.441,-98.846,-101.834,-104.345,-100.987,-99.599
274.100,112.617,-102.145,-99.231,-101.655,-101.214,-103.048,-101.654,-101.907,-100.625,-98.360,-100.629,-102.548,-100.359,-104.355,-104.717,-99.024,-102.963,-100.808,-103.842,-98.539,-102.228,-100.917,-101.826,-101.047,-101.158,-103.546,-101.996,-100.233,-102.206,-99.837,-98.177,-100.182,-98.102,-99.794,-100.976,-102.497,-100.114,-101.248,-101.375,-100.382,-100.975,-100.138,-100.395,-98.211,-102.584,-103.106,-100.897,-101.800,-98.474,-97.313,-102.194,-102.805,-100.664,-101.215,-100.711,-99.939,-102.300,-97.519,-100.303,-101.817,-101.965,-100.100,-100.977,-102.297,-99.197,-100.161,-102.090,-101.479,-102.301,-102.357,-99.938,-99.327,-99.695,-101.782,-102.480,-99.989,-102.031,-100.899,-102.272,-101.000,-101.638,-100.689,-100.514,-101.060,-98.978,-100.772,-99.886,-101.464,-103.569,-101.960,-101.722,-101.535,-99.724,-101.065,-99.886,-102.679,-101.687,-102.444,-100.859,-101.272,-101.090,-101.128
252.577,112.617,-99.430,-102.357,-99.166,-101.144,-103.134,-101.887,-102.282,-102.490,-99.016,-100.988,-98.925,-102.168,-101.346,-100.422,-100.371,-100.886,-100.762,-101.290,-101.562,-100.726,-101.951,-99.774,-101.892,-102.644,-100.381,-99.882,-102.538,-98.187,-99.649,-100.937,-101.768,-100.246,-97.279,-102.431,-102.699,-100.204,-100.869,-102.979,-100.629,-100.737,-102.234,-99.419,-103.356,-101.032,-100.679,-101.477,-102.879,-102.012,-98.734,-101.772,-101.535,-100.208,-102.852,-99.870,-100.460,-100.693,-100.383,-100.906,-100.750,-101.044,-99.832,-101.543,-103.214,-99.960,-103.094,-100.587,-100.706,-101.922,-101.644,-101.281,-99.057,-102.854,-100.909,-101.773,-100.053,-101.895,-101.464,-100.475,-100.564,-101.404,-99.289,-103.181,-99.816,-101.524,-101.110,-101.230,-100.490,-100.378,-100.082,-98.892,-100.748,-100.441,-97.516,-97.319,-102.022,-99.975,-99.524,-104.066,-102.938,-100.958,-98.451
231.054,112.617,-101.084,-102.800,-101.019,-99.897,-99.395,-100.482,-101.500,-100.805,-100.412,-100.337,-99.948,-103.144,-101.290,-100.089,-100.127,-99.955,-101.802,-102.790,-99.173,-100.269,-101.181,-99.955,-100.258,-101.730,-103.015,-100.694,-100.462,-101.322,-102.858,-100.793,-102.143,-104.064,-101.099,-99.947,-101.101,-103.091,-101.481,-101.421,-102.436,-102.046,-104.550,-98.626,-101.476,-103.278,-101.622,-99.114,-97.082,-100.254,-98.436,-102.609,-101.521,-101.019,-101.951,-102.169,-102.676,-98.733,-102.809,-103.040,-101.963,-98.075,-101.164,-100.520,-102.526,-99.984,-100.679,-100.251,-101.538,-102.184,-101.270,-99.899,-100.021,-100.684,-100.913,-102.623,-103.547,-102.811,-101.421,-99.561,-102.541,-102.388,-97.753,-100.319,-99.876,-102.813,-101.627,-101.798,-100.610,-103.142,-102.568,-98.993,-101.153,-102.280,-103.465,-101.192,-98.521,-97.694,-101.199,-102.065,-101.440,-100.260,-101.231
209.530,112.617,-101.466,-102.218,-101.314,-97.420,-98.627,-100.923,-100.868,-102.204,-102.553,-98.762,-99.690,-103.829,-98.890,-101.431,-101.496,-102.433,-100.685,-101.829,-101.629,-100.800,-100.340,-101.647,-103.781,-102.178,-98.735,-102.084,-101.682,-101.038,-99.267,-102.394,-100.870,-100.746,-99.763,-100.561,-100.961,-101.840,-99.147,-99.389,-101.963,-99.062,-99.708,-100.759,-100.998,-100.442,-101.753,-101.518,-101.395,-101.151,-101.212,-100.778,-100.222,-104.799,-99.237,-99.334,-99.126,-100.880,-99.747,-102.971,-98.261,-98.641,-98.660,-101.236,-102.064,-100.274,-100.810,-100.476,-100.347,-103.809,-99.892,-99.829,-102.143,-98.690,-99.681,-100.731,-100.301,-99.361,-101.779,-99.550,-100.895,-102.062,-102.169,-102.423,-99.405,-101.566,-99.170,-100.446,-99.214,-98.639,-99.779,-97.418,-100.575,-100.167,-99.791,-99.056,-102.355,-102.786,-100.650,-99.406,-98.582,-103.603,-100.775
