PhysicalX(mm),PhysicalY(mm),P0,P1,P2,P3,P4,P5,P6,P7,P8,P9,P10,P11,P12,P13,P14,P15,P16,P17,P18,P19,P20,P21,P22,P23,P24,P25,P26,P27,P28,P29,P30,P31,P32,P33,P34,P35,P36,P37,P38,P39,P40,P41,P42,P43,P44,P45,P46,P47,P48,P49,P50,P51,P52,P53,P54,P55,P56,P57,P58,P59,P60,P61,P62,P63,P64,P65,P66,P67,P68,P69,P70,P71,P72,P73,P74,P75,P76,P77,P78,P79,P80,P81,P82,P83,P84,P85,P86,P87,P88,P89,P90,P91,P92,P93,P94,P95,P96,P97,P98,P99,P100
234.129,118.766,-103.096,-102.903,-103.513,-100.633,-99.390,-102.239,-102.563,-98.013,-103.111,-101.641,-102.943,-102.220,-102.424,-102.780,-98.721,-100.452,-100.313,-99.633,-102.343,-100.883,-100.931,-103.482,-99.868,-100.119,-101.285,-103.230,-101.157,-102.109,-101.509,-102.620,-102.160,-100.804,-102.069,-99.850,-100.518,-100.363,-100.436,-102.561,-99.314,-102.364,-102.930,-101.608,-105.060,-102.026,-101.729,-98.984,-100.780,-99.633,-104.203,-99.698,-100.417,-103.153,-102.023,-101.337,-101.135,-99.136,-100.653,-103.211,-101.421,-100.441,-102.473,-100.998,-99.170,-101.343,-101.011,-102.127,-103.745,-100.973,-97.943,-102.034,-100.912,-102.300,-101.695,-100.426,-102.230,-102.482,-99.898,-99.730,-101.033,-100.909,-103.084,-101.109,-102.623,-101.767,-102.433,-101.901,-101.227,-101.048,-99.905,-102.604,-100.042,-100.366,-99.864,-102.967,-99.614,-101.397,-100.429,-99.994,-101.918,-101.686,-101.226
289.474,118.766,-102.952,-100.475,-101.460,-100.650,-100.974,-101.366,-104.007,-101.278,-100.769,-102.406,-99.103,-100.849,-102.371,-105.011,-103.086,-100.101,-103.132,-101.686,-99.738,-102.286,-103.196,-102.216,-102.238,-102.058,-98.740,-99.210,-102.492,-102.750,-100.795,-101.033,-103.287,-101.322,-102.091,-100.533,-101.701,-100.998,-100.389,-104.192,-103.878,-103.785,-102.214,-101.646,-101.149,-101.705,-98.832,-101.003,-102.388,-100.373,-100.257,-102.183,-102.038,-101.878,-101.610,-101.096,-100.703,-100.102,-100.106,-99.209,-99.110,-102.943,-102.485,-101.858,-100.930,-102.003,-101.057,-100.144,-101.697,-101.668,-100.978,-101.427,-102.879,-100.923,-100.732,-100.570,-104.009,-100.826,-102.081,-102.002,-101.288,-101.321,-101.789,-98.047,-99.631,-99.006,-101.887,-101.032,-99.389,-103.151,-101.962,-101.911,-102.019,-101.217,-101.780,-98.072,-97.250,-104.075,-101.134,-101.269,-101.947,-102.583,-102.702
123.437,132.600,-100.710,-101.915,-101.681,-99.882,-101.237,-100.371,-102.054,-100.634,-102.557,-101.704,-99.482,-103.784,-103.828,-99.501,-100.994,-100.061,-102.205,-101.524,-103.161,-101.839,-99.544,-102.842,-101.405,-101.392,-102.033,-101.855,-100.528,-100.338,-103.433,-99.516,-100.360,-99.395,-100.007,-102.474,-101.128,-99.410,-104.041,-103.765,-102.575,-101.932,-101.123,-99.098,-100.743,-101.693,-101.011,-99.855,-101.407,-103.114,-100.763,-101.038,-99.092,-100.664,-102.020,-101.196,-102.043,-103.679,-98.671,-100.053,-103.248,-100.872,-101.783,-102.361,-99.965,-102.953,-101.868,-103.456,-98.006,-99.047,-102.494,-101.665,-101.282,-102.098,-102.375,-102.293,-99.342,-99.535,-100.118,-101.974,-101.559,-101.626,-103.120,-100.435,-103.618,-100.762,-102.200,-98.839,-101.980,-100.595,-102.432,-101.750,-101.682,-101.010,-98.658,-98.630,-100.914,-101.102,-98.242,-102.968,-100.763,-100.948,-103.212
178.783,132.600,-102.775,-100.696,-101.250,-102.226,-103.082,-97.626,-102.035,-101.514,-101.404,-99.077,-102.100,-102.929,-101.899,-104.029,-102.639,-102.728,-101.333,-100.520,-102.516,-102.488,-106.417,-100.060,-102.087,-100.725,-103.307,-101.298,-101.440,-98.789,-99.226,-100.341,-101.155,-100.239,-101.629,-101.933,-102.906,-99.753,-100.257,-102.193,-101.263,-102.161,-99.909,-99.314,-100.586,-101.430,-100.515,-102.127,-100.320,-99.806,-102.323,-100.816,-100.624,-100.516,-103.568,-101.996,-100.292,-100.791,-101.545,-101.631,-101.205,-102.593,-100.691,-101.417,-100.699,-102.319,-101.447,-100.311,-102.207,-102.368,-103.499,-101.157,-99.344,-100.226,-99.145,-101.649,-102.150,-100.685,-103.979,-101.429,-103.059,-100.718,-98.547,-100.783,-100.794,-101.398,-102.763,-102.563,-102.559,-103.386,-99.191,-101.469,-102.611,-100.565,-99.622,-103.861,-100.852,-102.518,-98.361,-98.270,-101.735,-101.629,-100.986
234.129,132.600,-102.746,-102.807,-101.485,-102.429,-103.720,-101.719,-103.168,-101.482,-100.344,-104.553,-100.251,-101.130,-100.049,-101.327,-101.532,-99.984,-102.899,-102.682,-100.833,-105.934,-101.516,-101.571,-101.807,-101.572,-102.361,-101.497,-102.684,-99.680,-103.134,-102.622,-99.300,-103.393,-101.496,-101.358,-100.051,-103.508,-101.423,-100.173,-101.156,-102.745,-100.720,-100.868,-100.468,-100.993,-102.435,-101.330,-101.202,-101.037,-98.005,-100.306,-99.937,-102.203,-103.337,-101.091,-101.860,-102.967,-99.993,-99.805,-99.184,-100.563,-100.108,-101.686,-97.969,-101.126,-100.856,-102.757,-102.185,-102.539,-101.035,-102.948,-99.677,-99.611,-100.996,-102.125,-102.336,-102.465,-101.066,-104.203,-100.729,-100.073,-101.008,-99.692,-103.635,-102.947,-98.414,-100.684,-100.515,-101.833,-100.528,-102.291,-100.144,-102.305,-102.784,-101.286,-100.350,-102.665,-102.110,-101.534,-101.544,-102.389,-98.271
289.474,132.600,-101.853,-104.921,-100.418,-102.541,-101.831,-99.511,-102.719,-103.942,-100.045,-102.538,-100.986,-101.567,-102.784,-101.968,-102.582,-102.286,-101.517,-102.899,-101.385,-101.007,-101.827,-101.260,-101.547,-101.070,-103.829,-99.884,-103.712,-98.666,-104.011,-106.144,-102.474,-101.380,-102.246,-103.705,-99.289,-102.766,-100.730,-101.115,-100.383,-102.304,-101.097,-103.541,-102.981,-103.061,-103.992,-103.522,-101.285,-99.842,-103.048,-98.818,-100.743,-104.096,-102.102,-102.747,-101.002,-103.138,-100.935,-100.967,-98.189,-103.976,-101.275,-98.684,-101.237,-102.912,-101.530,-103.748,-100.927,-104.154,-102.459,-101.278,-100.921,-103.036,-101.367,-102.606,-101.263,-102.479,-105.734,-101.218,-103.753,-104.294,-98.877,-103.401,-99.511,-98.207,-100.161,-101.507,-104.130,-100.603,-103.697,-103.248,-101.220,-101.300,-103.918,-103.097,-102.786,-102.868,-100.096,-101.561,-103.945,-101.186,-103.619
317.150,91.100,-101.646,-103.611,-101.216,-102.252,-100.279,-100.317,-100.285,-102.385,-101.662,-100.671,-102.409,-99.613,-100.287,-99.168,-100.008,-103.459,-98.399,-100.619,-101.904,-101.800,-104.121,-99.522,-100.094,-102.683,-100.766,-101.231,-103.515,-101.512,-103.208,-102.462,-102.650,-100.118,-102.254,-101.584,-101.291,-101.721,-98.313,-101.294,-100.071,-102.691,-101.506,-102.520,-101.898,-103.553,-103.924,-102.751,-102.486,-103.191,-102.543,-103.000,-101.502,-99.637,-101.075,-100.096,-100.657,-103.465,-101.338,-102.083,-102.430,-102.687,-99.312,-102.902,-99.081,-101.773,-102.226,-100.616,-102.620,-102.227,-103.005,-102.709,-101.119,-103.208,-102.461,-103.090,-101.039,-102.117,-99.453,-102.404,-100.852,-99.537,-104.365,-99.346,-98.781,-101.269,-101.543,-100.714,-101.574,-101.176,-101.821,-99.830,-100.276,-99.972,-101.200,-102.415,-100.074,-100.105,-100.078,-101.367,-103.071,-100.856,-105.325
317.150,139.520,-100.719,-102.015,-103.170,-103.110,-102.574,-101.334,-101.404,-101.126,-102.489,-101.499,-100.900,-103.048,-103.674,-100.594,-100.567,-102.356,-99.878,-103.257,-103.368,-98.712,-101.611,-103.007,-99.461,-101.678,-101.251,-99.785,-100.782,-102.175,-101.850,-98.312,-101.739,-103.461,-103.171,-100.569,-102.660,-103.457,-102.554,-102.564,-102.022,-101.685,-102.949,-99.998,-101.138,-101.858,-102.501,-102.431,-100.713,-100.655,-101.971,-97.715,-102.664,-103.045,-100.894,-99.238,-102.007,-102.632,-104.440,-101.118,-99.580,-103.272,-100.807,-101.124,-103.514,-100.134,-99.813,-101.878,-99.378,-99.931,-102.715,-99.638,-100.679,-105.203,-103.464,-103.771,-100.125,-101.595,-99.943,-101.045,-101.050,-99.722,-100.844,-99.146,-101.892,-101.084,-100.550,-101.841,-102.080,-100.258,-99.747,-99.416,-102.946,-102.243,-102.731,-102.855,-103.442,-100.867,-104.234,-103.915,-101.243,-100.199,-100.379
151.110,136.060,-98.789,-102.379,-104.773,-101.916,-101.616,-100.864,-101.383,-102.247,-98.802,-103.238,-103.415,-99.792,-101.005,-98.041,-98.671,-100.929,-103.265,-103.771,-101.212,-101.881,-104.338,-101.283,-100.499,-100.774,-99.423,-99.021,-102.561,-100.715,-100.979,-102.625,-101.509,-101.644,-100.035,-102.556,-102.048,-101.651,-102.426,-102.845,-101.510,-100.740,-101.965,-100.530,-102.120,-102.762,-101.429,-101.474,-100.014,-101.258,-99.461,-102.433,-103.570,-100.970,-103.229,-100.508,-100.939,-98.732,-101.287,-98.937,-103.699,-100.995,-102.349,-102.669,-100.679,-100.982,-100.877,-103.196,-100.106,-99.964,-102.789,-101.110,-102.679,-100.241,-101.953,-101.923,-101.673,-102.291,-101.136,-102.230,-98.487,-103.935,-101.584,-101.083,-101.283,-103.239,-100.335,-102.136,-101.731,-99.978,-101.801,-98.611,-101.382,-101.813,-100.958,-100.963,-101.840,-103.976,-100.827,-101.582,-102.242,-102.181,-103.689
123.440,139.520,-99.550,-99.368,-102.828,-102.604,-102.818,-101.969,-103.352,-101.277,-101.826,-98.914,-101.880,-102.076,-101.851,-101.116,-101.086,-101.696,-103.419,-103.406,-101.816,-102.455,-100.595,-102.781,-102.764,-104.164,-100.388,-101.223,-100.204,-103.372,-101.571,-103.008,-100.224,-103.105,-100.237,-101.957,-102.073,-102.728,-102.220,-101.599,-101.979,-101.924,-101.671,-102.035,-102.702,-101.732,-99.882,-101.795,-102.998,-103.432,-101.696,-103.036,-101.836,-101.866,-100.710,-102.908,-100.754,-103.151,-100.090,-102.158,-102.626,-102.531,-101.702,-101.391,-98.960,-101.543,-101.141,-100.798,-101.113,-101.983,-99.559,-99.741,-100.348,-101.746,-101.111,-98.378,-103.710,-101.878,-100.232,-100.854,-100.315,-102.157,-100.582,-101.460,-104.427,-98.045,-99.730,-100.644,-100.193,-102.861,-102.521,-102.024,-101.638,-100.649,-99.517,-100.712,-100.452,-99.700,-102.014,-102.409,-101.941,-100.831,-104.022
317.150,129.140,-100.928,-101.959,-103.786,-102.370,-103.975,-102.283,-102.989,-101.745,-102.004,-96.938,-101.165,-99.033,-99.030,-103.023,-100.250,-100.792,-100.686,-99.492,-100.267,-100.333,-102.918,-101.225,-100.115,-101.675,-100.075,-99.593,-100.494,-103.513,-99.652,-100.330,-103.402,-104.671,-99.574,-102.197,-100.658,-101.083,-101.479,-102.126,-99.398,-100.187,-103.165,-103.403,-98.781,-102.297,-100.412,-101.937,-101.923,-100.026,-101.687,-100.652,-100.912,-103.191,-102.748,-101.378,-101.232,-104.118,-101.306,-98.720,-102.439,-102.670,-98.495,-102.935,-100.944,-98.738,-100.229,-101.245,-99.034,-103.490,-100.372,-98.654,-101.430,-102.542,-103.578,-106.005,-101.097,-103.555,-100.011,-100.627,-101.080,-101.068,-98.712,-102.297,-102.979,-102.154,-98.183,-99.881,-99.364,-103.734,-104.901,-103.233,-101.004,-101.024,-102.160,-103.015,-101.046,-102.641,-101.976,-101.334,-99.400,-100.146,-100.198
151.110,91.100,-101.530,-101.302,-100.984,-101.507,-101.366,-102.035,-101.334,-101.458,-101.391,-100.520,-101.503,-102.455,-101.721,-101.701,-101.953,-100.816,-103.394,-103.169,-99.887,-100.773,-102.839,-100.480,-104.219,-101.895,-100.653,-100.623,-100.918,-101.490,-103.702,-102.523,-104.885,-101.574,-101.273,-101.512,-102.388,-101.530,-103.086,-102.501,-100.744,-102.537,-101.835,-99.305,-104.783,-103.348,-101.639,-101.758,-104.770,-102.604,-100.310,-103.010,-101.355,-102.671,-100.412,-101.002,-100.359,-101.513,-101.381,-100.740,-103.146,-103.539,-100.324,-100.799,-100.372,-103.378,-103.280,-102.285,-101.084,-102.639,-104.223,-102.402,-102.222,-100.719,-102.184,-100.665,-101.251,-100.776,-101.203,-100.152,-101.988,-99.053,-101.593,-100.552,-101.691,-102.158,-99.662,-99.368,-99.365,-102.871,-100.295,-100.527,-100.044,-100.920,-102.162,-102.035,-103.087,-103.702,-102.488,-101.599,-100.756,-100.995,-102.330
247.960,139.520,-100.550,-100.332,-102.964,-101.795,-101.841,-101.540,-100.323,-103.311,-99.356,-100.022,-98.476,-101.294,-102.194,-100.697,-103.192,-103.554,-101.020,-102.588,-101.076,-101.166,-102.233,-100.613,-102.126,-103.230,-99.802,-101.456,-101.286,-99.903,-100.548,-102.283,-101.724,-95.759,-100.848,-102.589,-102.765,-101.111,-102.019,-101.353,-102.579,-100.206,-98.704,-102.737,-100.688,-101.541,-102.183,-100.467,-100.674,-101.336,-102.079,-103.309,-103.247,-102.788,-103.253,-102.489,-101.994,-101.261,-101.656,-103.797,-101.653,-102.671,-102.009,-100.749,-102.058,-100.523,-101.984,-99.122,-100.509,-100.810,-100.843,-100.447,-103.354,-100.627,-100.227,-102.083,-99.954,-103.682,-103.204,-102.727,-103.908,-104.057,-102.509,-100.720,-102.561,-101.994,-100.104,-103.685,-100.513,-100.935,-101.306,-102.883,-102.537,-100.981,-100.202,-100.800,-100.460,-100.378,-102.358,-100.567,-100.459,-102.105,-100.848
192.620,139.520,-102.329,-101.361,-102.024,-99.196,-99.998,-99.064,-100.526,-101.324,-103.437,-100.638,-101.571,-101.546,-102.697,-101.082,-100.635,-99.838,-100.166,-102.677,-100.632,-103.298,-100.792,-100.841,-104.248,-102.106,-100.132,-101.186,-101.477,-104.415,-100.723,-103.388,-100.706,-101.836,-103.406,-100.004,-100.787,-102.432,-104.956,-101.521,-99.688,-100.373,-100.669,-101.727,-104.521,-99.050,-102.338,-103.325,-101.830,-99.887,-101.427,-103.488,-101.614,-104.482,-101.253,-99.715,-101.213,-101.987,-100.951,-102.803,-102.759,-102.794,-103.651,-102.553,-102.894,-100.422,-102.466,-103.140,-100.906,-99.709,-99.245,-99.905,-99.192,-99.384,-99.846,-102.605,-105.613,-100.262,-101.207,-100.149,-100.313,-101.055,-100.037,-98.495,-101.058,-102.109,-101.631,-99.107,-98.262,-101.870,-100.733,-101.545,-102.013,-102.967,-100.619,-102.793,-100.563,-100.487,-102.918,-102.280,-101.900,-103.954,-99.851
317.150,108.390,-100.875,-101.017,-100.650,-99.551,-101.725,-103.630,-102.711,-100.003,-100.389,-101.227,-100.016,-100.645,-100.796,-100.132,-100.701,-102.002,-100.437,-100.937,-100.561,-99.910,-100.066,-101.426,-101.121,-101.524,-101.977,-103.184,-102.066,-102.766,-100.777,-99.966,-101.305,-102.094,-99.771,-101.140,-100.408,-102.299,-102.588,-100.847,-101.915,-100.948,-100.983,-103.256,-103.431,-102.442,-102.187,-102.116,-101.706,-103.268,-103.879,-101.305,-103.875,-101.826,-101.120,-101.348,-100.200,-99.550,-99.768,-103.421,-100.003,-101.492,-103.908,-103.043,-103.114,-101.798,-102.387,-99.150,-102.815,-99.853,-100.406,-100.588,-101.086,-101.540,-101.714,-101.377,-101.572,-103.740,-103.487,-102.587,-99.592,-100.267,-103.282,-100.936,-99.065,-99.877,-101.339,-98.937,-100.873,-102.448,-103.741,-101.308,-103.012,-99.731,-99.861,-101.829,-100.852,-101.942,-101.617,-102.676,-101.720,-102.351,-101.422
137.270,98.010,-101.623,-102.472,-99.500,-101.725,-100.372,-101.820,-100.721,-99.856,-102.130,-101.230,-102.937,-103.055,-102.577,-101.067,-101.596,-103.723,-103.462,-101.623,-100.455,-100.030,-102.719,-100.086,-101.290,-104.460,-100.687,-98.857,-101.295,-102.858,-101.643,-103.589,-103.397,-102.950,-100.902,-102.946,-100.282,-100.530,-102.423,-101.922,-100.618,-102.530,-98.827,-102.627,-101.653,-102.902,-104.037,-104.225,-99.592,-98.158,-102.146,-100.359,-100.369,-103.224,-100.800,-101.754,-104.471,-101.303,-103.701,-100.330,-101.609,-101.976,-103.092,-100.904,-102.157,-99.598,-102.970,-102.516,-99.956,-101.024,-102.682,-102.890,-100.969,-100.537,-100.740,-102.666,-99.506,-103.491,-102.959,-102.509,-100.907,-104.366,-103.048,-101.173,-103.499,-101.169,-100.348,-100.503,-102.311,-98.669,-101.265,-98.256,-102.022,-103.342,-101.750,-101.275,-102.782,-101.229,-102.806,-102.937,-99.681,-102.094,-101.552
