PhysicalX(mm),PhysicalY(mm),P0,P1,P2,P3,P4,P5,P6,P7,P8,P9,P10,P11,P12,P13,P14,P15,P16,P17,P18,P19,P20,P21,P22,P23,P24,P25,P26,P27,P28,P29,P30,P31,P32,P33,P34,P35,P36,P37,P38,P39,P40,P41,P42,P43,P44,P45,P46,P47,P48,P49,P50,P51,P52,P53,P54,P55,P56,P57,P58,P59,P60,P61,P62,P63,P64,P65,P66,P67,P68,P69,P70,P71,P72,P73,P74,P75,P76,P77,P78,P79,P80,P81,P82,P83,P84,P85,P86,P87,P88,P89,P90,P91,P92,P93,P94,P95,P96,P97,P98,P99,P100
317.147,96.477,-100.154,-100.821,-100.776,-99.819,-101.682,-99.057,-102.137,-100.433,-100.879,-102.815,-100.184,-99.225,-100.437,-100.483,-101.906,-102.393,-98.314,-99.406,-98.624,-101.384,-98.300,-100.221,-101.860,-99.659,-100.978,-102.708,-100.276,-98.726,-100.272,-102.868,-101.118,-100.057,-101.195,-98.682,-99.626,-101.067,-100.919,-102.094,-100.351,-101.694,-102.596,-102.526,-99.560,-100.698,-99.946,-100.498,-100.324,-99.760,-102.740,-101.044,-99.149,-102.522,-101.697,-103.468,-100.894,-101.328,-100.575,-101.951,-100.855,-100.698,-102.320,-99.482,-100.820,-96.780,-101.070,-97.120,-100.276,-101.762,-99.583,-101.846,-100.861,-98.520,-101.199,-100.697,-100.624,-102.453,-99.010,-100.186,-99.884,-104.447,-101.521,-101.211,-102.215,-101.109,-99.028,-100.039,-101.748,-101.483,-103.062,-100.967,-99.809,-100.687,-102.240,-104.042,-100.991,-99.859,-100.102,-102.596,-99.940,-100.036,-100.774
295.624,96.477,-101.138,-102.414,-102.119,-101.123,-101.645,-100.990,-103.589,-102.216,-97.696,-97.667,-102.575,-99.394,-101.640,-99.694,-101.229,-100.322,-99.233,-102.149,-102.336,-100.652,-97.304,-102.165,-101.615,-101.296,-98.082,-99.774,-102.819,-100.410,-103.615,-101.603,-100.006,-100.770,-103.613,-102.296,-99.993,-99.759,-101.894,-104.044,-101.583,-100.158,-97.112,-98.956,-98.216,-96.929,-101.149,-100.106,-99.946,-101.308,-101.134,-101.910,-101.393,-101.609,-98.772,-101.488,-100.337,-99.976,-101.284,-100.447,-99.955,-100.318,-100.999,-101.962,-100.262,-100.147,-99.005,-99.408,-101.461,-100.007,-100.047,-101.162,-100.801,-100.806,-98.860,-101.913,-102.816,-101.425,-99.709,-100.257,-101.078,-99.313,-102.068,-101.113,-100.007,-101.645,-103.725,-102.751,-100.335,-98.420,-101.062,-101.892,-100.889,-99.093,-98.190,-102.832,-103.429,-100.436,-101.369,-99.818,-100.941,-100.695,-100.710
274.100,96.477,-101.046,-99.859,-102.213,-102.138,-99.846,-101.813,-99.239,-101.153,-102.562,-102.235,-101.617,-101.452,-98.909,-100.930,-98.019,-99.128,-101.827,-100.385,-100.670,-98.712,-101.237,-99.277,-100.184,-101.582,-100.766,-97.955,-100.771,-100.745,-100.246,-100.008,-100.234,-101.057,-101.542,-100.794,-100.669,-99.964,-98.391,-101.608,-102.697,-100.688,-99.618,-101.446,-100.321,-102.633,-99.484,-98.859,-101.804,-101.405,-99.375,-100.799,-100.824,-98.039,-99.969,-101.858,-100.496,-102.725,-98.302,-98.983,-102.521,-101.182,-100.521,-99.513,-104.178,-100.334,-100.188,-99.019,-99.534,-99.971,-102.153,-101.815,-100.193,-100.364,-100.524,-101.977,-104.058,-99.611,-101.373,-100.304,-100.756,-98.659,-101.282,-100.925,-102.902,-98.998,-101.150,-102.545,-99.493,-100.583,-102.016,-101.066,-100.244,-99.802,-101.246,-101.688,-101.440,-101.855,-97.234,-99.449,-100.501,-100.081,-101.179
252.577,96.477,-101.226,-100.349,-102.022,-103.286,-98.024,-98.838,-102.782,-100.946,-102.108,-102.071,-101.168,-101.736,-101.443,-99.687,-99.752,-99.842,-103.260,-99.815,-100.697,-98.620,-99.755,-98.959,-104.473,-100.847,-102.017,-101.887,-100.563,-102.231,-101.048,-101.010,-102.089,-100.796,-102.246,-100.522,-101.268,-98.542,-102.593,-99.139,-101.754,-101.591,-101.012,-101.736,-102.270,-99.726,-102.385,-98.505,-102.212,-100.198,-100.957,-99.016,-96.691,-100.961,-100.064,-97.772,-99.658,-101.366,-101.981,-101.969,-101.880,-100.971,-98.992,-102.410,-101.939,-99.014,-101.380,-100.424,-100.800,-101.551,-102.257,-103.842,-100.471,-98.538,-98.866,-100.686,-101.505,-98.338,-101.048,-99.957,-103.729,-101.121,-99.679,-101.177,-101.310,-97.949,-100.158,-104.136,-99.774,-101.020,-99.224,-100.556,-100.647,-98.447,-100.367,-101.936,-101.558,-100.322,-101.302,-99.290,-100.152,-102.062,-103.098
231.054,96.477,-101.136,-99.726,-99.991,-100.192,-100.256,-101.760,-101.512,-98.700,-101.226,-101.065,-101.840,-100.018,-101.887,-100.907,-101.942,-102.228,-99.965,-99.043,-100.985,-101.426,-103.228,-102.536,-101.948,-100.486,-100.256,-103.384,-103.120,-99.083,-100.907,-101.511,-99.724,-100.744,-98.872,-99.653,-99.529,-101.052,-100.951,-100.531,-101.559,-100.550,-99.360,-101.122,-103.286,-97.341,-101.804,-101.119,-98.713,-98.158,-97.890,-101.877,-101.698,-99.935,-99.382,-100.410,-99.073,-99.821,-103.354,-98.116,-101.697,-100.002,-100.755,-101.079,-99.874,-100.598,-101.296,-98.692,-101.325,-100.823,-99.270,-102.692,-100.645,-100.470,-97.611,-100.187,-102.039,-98.255,-101.097,-100.935,-100.143,-100.781,-101.888,-101.169,-101.242,-100.997,-98.853,-100.977,-101.066,-99.511,-102.887,-101.915,-100.474,-97.157,-100.117,-98.677,-102.097,-101.744,-101.425,-102.982,-100.519,-100.258,-100.465
209.530,96.477,-101.118,-99.856,-100.282,-102.569,-99.078,-99.369,-101.173,-99.799,-101.210,-101.222,-98.769,-100.269,-99.353,-99.293,-100.463,-100.858,-101.541,-101.238,-97.176,-103.696,-101.303,-99.531,-101.673,-101.923,-101.306,-101.098,-103.771,-100.545,-97.870,-100.868,-102.362,-100.189,-101.568,-99.317,-99.618,-100.195,-101.794,-98.099,-101.498,-103.052,-100.806,-101.166,-98.398,-100.986,-101.550,-101.695,-102.854,-99.271,-100.935,-103.123,-100.721,-101.982,-102.134,-102.571,-98.672,-100.711,-98.865,-101.884,-101.804,-102.195,-99.501,-100.582,-99.444,-100.168,-101.318,-101.203,-100.748,-101.112,-101.695,-100.879,-100.137,-99.772,-98.966,-101.618,-100.925,-102.013,-101.608,-99.176,-100.215,-100.780,-100.862,-100.644,-99.702,-101.889,-100.562,-99.278,-99.670,-98.876,-100.728,-100.580,-101.401,-102.096,-101.713,-101.870,-101.882,-100.143,-100.855,-101.056,-100.835,-99.140,-100.273
188.007,96.477,-98.873,-100.066,-104.302,-100.321,-102.001,-100.596,-96.550,-99.335,-101.392,-100.251,-101.011,-103.178,-101.308,-97.999,-102.712,-98.525,-99.522,-101.208,-101.778,-102.264,-99.423,-100.223,-103.682,-100.740,-100.300,-100.897,-99.898,-101.888,-101.710,-101.600,-100.411,-98.957,-99.556,-101.685,-99.900,-99.947,-100.403,-101.655,-103.506,-102.511,-101.398,-103.073,-98.672,-102.684,-101.003,-103.102,-98.395,-99.680,-101.820,-99.878,-101.291,-101.641,-99.506,-102.446,-99.626,-99.621,-99.675,-102.433,-101.339,-99.986,-99.613,-100.113,-99.464,-101.697,-101.787,-99.746,-100.990,-99.658,-100.185,-99.058,-102.560,-100.415,-102.538,-101.243,-99.979,-98.830,-103.257,-100.387,-100.172,-101.263,-100.415,-98.689,-102.044,-104.084,-97.734,-102.540,-99.018,-101.456,-100.338,-102.549,-100.629,-102.817,-99.620,-98.396,-99.027,-99.214,-99.260,-103.745,-99.972,-100.050,-100.881
166.484,96.477,-98.824,-100.022,-102.182,-101.472,-102.186,-101.152,-100.377,-102.443,-99.578,-101.232,-98.696,-99.294,-100.274,-96.867,-102.116,-99.072,-101.718,-100.168,-99.461,-100.781,-100.243,-100.170,-98.309,-101.960,-101.182,-102.318,-99.492,-101.830,-101.278,-100.270,-101.710,-101.072,-97.763,-98.497,-98.869,-101.963,-101.353,-100.520,-99.937,-99.431,-102.642,-100.324,-102.279,-101.788,-98.993,-101.660,-100.529,-103.519,-98.636,-100.269,-102.084,-101.734,-99.456,-97.511,-101.160,-101.246,-101.682,-98.656,-100.581,-101.531,-100.162,-101.955,-101.062,-100.049,-101.824,-98.726,-99.715,-100.193,-103.450,-101.925,-100.187,-100.027,-102.592,-102.074,-98.541,-99.511,-100.022,-102.340,-100.367,-100.678,-101.056,-101.521,-100.897,-100.827,-100.369,-99.225,-103.589,-100.964,-101.269,-101.770,-99.638,-98.659,-101.397,-101.590,-101.722,-98.784,-101.759,-100.185,-102.803,-102.041,-99.676
144.960,96.477,-100.148,-99.346,-100.967,-99.372,-101.054,-102.026,-101.880,-100.879,-100.215,-100.594,-102.409,-101.699,-100.995,-103.318,-100.129,-102.809,-100.867,-99.786,-100.169,-103.379,-101.871,-100.152,-101.791,-100.856,-101.430,-104.861,-99.642,-102.993,-101.974,-98.821,-100.691,-99.978,-99.869,-102.935,-102.863,-98.451,-101.769,-102.481,-102.730,-99.873,-102.442,-99.359,-100.482,-102.121,-100.365,-98.611,-102.953,-99.311,-97.073,-99.746,-99.881,-98.855,-101.260,-101.551,-100.895,-100.552,-103.246,-99.284,-100.496,-99.059,-102.968,-102.036,-102.196,-102.149,-99.100,-102.368,-100.902,-98.041,-100.953,-98.092,-102.593,-100.230,-99.229,-100.664,-101.019,-101.762,-101.764,-101.013,-101.030,-104.151,-100.911,-99.725,-100.164,-101.099,-100.971,-99.660,-100.402,-101.751,-101.344,-101.305,-99.812,-101.044,-99.241,-100.317,-100.823,-100.697,-101.305,-102.299,-98.637,-99.627,-100.254
123.437,96.477,-102.665,-102.099,-101.101,-99.951,-102.143,-101.249,-99.284,-103.331,-101.475,-101.231,-99.992,-102.944,-101.639,-102.536,-97.941,-98.429,-104.128,-103.100,-101.741,-102.114,-99.079,-99.470,-101.129,-102.662,-100.164,-101.603,-98.966,-100.031,-99.094,-98.379,-99.616,-101.248,-100.674,-101.577,-97.881,-98.993,-102.192,-100.794,-102.082,-101.557,-100.040,-103.298,-100.653,-101.279,-99.956,-100.255,-102.778,-100.294,-100.186,-99.149,-100.510,-100.338,-99.938,-101.212,-99.960,-101.834,-101.674,-100.923,-100.640,-102.545,-102.804,-101.502,-100.852,-100.819,-99.334,-99.544,-99.454,-100.470,-101.837,-99.719,-100.033,-98.646,-104.088,-102.742,-99.203,-102.580,-99.573,-99.783,-100.104,-101.160,-102.175,-99.290,-99.712,-102.636,-97.838,-102.307,-100.975,-100.158,-100.076,-102.653,-101.442,-102.525,-101.909,-100.133,-100.226,-99.176,-102.663,-99.946,-99.387,-99.395,-102.628
317.147,101.857,-100.639,-98.312,-99.634,-102.146,-104.034,-105.190,-101.286,-98.782,-100.759,-100.834,-99.491,-101.548,-101.955,-99.945,-100.623,-98.393,-98.606,-100.868,-100.539,-101.700,-102.440,-98.788,-101.469,-99.334,-99.027,-101.345,-103.729,-101.681,-103.102,-100.734,-101.418,-103.354,-99.949,-100.022,-102.494,-101.272,-101.104,-102.024,-103.887,-100.924,-101.799,-100.572,-100.804,-102.043,-103.980,-98.881,-100.540,-102.879,-100.059,-101.611,-100.903,-103.325,-100.935,-104.048,-99.845,-103.317,-99.304,-102.295,-100.170,-102.754,-102.342,-101.749,-101.685,-100.714,-102.862,-101.945,-101.497,-102.039,-99.906,-98.371,-101.156,-100.342,-100.973,-103.113,-102.634,-102.422,-101.372,-100.900,-100.895,-99.076,-98.513,-102.407,-99.765,-100.917,-103.829,-102.166,-100.257,-98.795,-99.827,-101.097,-101.174,-99.582,-100.583,-102.926,-101.013,-99.084,-100.850,-99.048,-103.395,-98.190,-101.668
295.624,101.857,-102.480,-101.012,-103.286,-101.185,-102.106,-100.459,-100.686,-100.518,-102.689,-99.585,-101.083,-100.913,-102.999,-100.001,-100.730,-101.653,-99.155,-99.162,-98.641,-102.913,-100.190,-100.856,-101.600,-98.171,-103.400,-99.480,-100.284,-101.288,-100.777,-99.039,-102.182,-103.947,-99.208,-100.412,-99.774,-101.006,-100.901,-101.512,-103.033,-102.112,-101.333,-100.706,-101.582,-99.479,-101.164,-100.306,-99.192,-102.233,-102.085,-100.657,-100.129,-98.646,-100.634,-100.068,-99.306,-101.320,-101.154,-100.514,-99.860,-98.255,-100.100,-102.128,-99.787,-98.204,-100.367,-102.522,-101.551,-101.340,-100.689,-101.965,-99.762,-100.636,-101.585,-100.726,-100.831,-101.046,-99.752,-99.817,-103.039,-102.307,-99.843,-98.897,-100.988,-101.139,-105.216,-102.190,-100.326,-101.772,-102.681,-99.434,-101.000,-102.189,-100.836,-100.142,-101.530,-101.949,-101.247,-101.638,-101.079,-102.474,-101.178
274.100,101.857,-100.576,-99.638,-102.633,-102.099,-100.643,-100.834,-98.535,-98.545,-100.055,-101.913,-102.290,-99.974,-100.847,-100.487,-100.869,-99.710,-99.569,-101.631,-101.496,-103.457,-102.479,-100.805,-102.802,-100.431,-101.459,-101.489,-102.381,-103.670,-102.576,-102.283,-101.295,-101.339,-101.408,-98.238,-103.584,-100.635,-101.824,-101.869,-101.615,-100.021,-101.700,-101.057,-101.906,-101.166,-97.880,-102.121,-100.329,-101.625,-98.033,-101.220,-102.830,-100.436,-98.765,-101.203,-98.543,-101.640,-101.239,-100.959,-102.188,-99.947,-101.284,-100.211,-103.145,-103.293,-98.835,-101.545,-98.939,-101.200,-100.669,-101.426,-99.923,-98.702,-100.100,-100.961,-98.821,-100.588,-98.809,-102.623,-102.149,-102.070,-100.504,-98.749,-101.540,-101.298,-102.238,-100.541,-102.074,-99.213,-101.119,-98.571,-100.464,-102.840,-101.879,-100.976,-100.427,-99.314,-99.535,-100.598,-102.641,-99.142,-103.918
252.577,101.857,-101.057,-101.456,-101.309,-102.682,-101.499,-99.212,-99.512,-102.009,-100.200,-102.345,-100.839,-102.716,-100.651,-98.376,-101.138,-100.574,-100.989,-100.781,-98.611,-98.188,-103.054,-98.898,-98.480,-99.278,-102.169,-101.623,-102.286,-102.090,-96.396,-102.454,-100.427,-101.385,-102.908,-101.053,-99.576,-99.343,-98.866,-101.323,-101.369,-100.668,-101.757,-100.364,-100.388,-99.589,-100.279,-99.930,-102.349,-101.286,-102.279,-103.162,-102.819,-102.686,-100.921,-99.866,-100.985,-101.652,-102.178,-100.584,-99.175,-103.257,-100.660,-101.123,-102.281,-103.175,-102.189,-100.472,-99.061,-99.506,-100.917,-103.154,-98.946,-101.765,-99.838,-101.943,-102.447,-102.668,-99.348,-103.067,-102.679,-99.991,-99.225,-101.255,-100.340,-101.093,-101.835,-100.205,-104.650,-100.129,-101.411,-100.938,-101.642,-103.665,-102.525,-102.294,-101.750,-99.606,-100.490,-99.222,-98.850,-99.555,-100.681
231.054,101.857,-101.452,-101.849,-101.644,-101.290,-99.147,-100.461,-100.579,-103.170,-100.295,-100.064,-100.241,-99.914,-101.803,-99.992,-98.231,-102.178,-101.302,-101.349,-100.676,-103.241,-101.361,-102.238,-101.775,-101.880,-98.741,-101.084,-100.145,-100.170,-99.845,-101.528,-101.968,-103.160,-100.596,-100.895,-101.853,-100.685,-101.220,-101.910,-101.625,-101.655,-103.798,-102.277,-98.933,-99.883,-99.995,-101.061,-100.350,-98.632,-98.253,-100.221,-102.080,-100.979,-99.803,-100.513,-102.346,-98.983,-101.889,-100.847,-99.998,-99.262,-103.014,-100.759,-102.500,-100.862,-100.107,-99.090,-103.506,-100.185,-100.865,-101.214,-102.949,-101.322,-99.861,-101.012,-102.967,-101.743,-98.690,-100.461,-103.306,-102.346,-101.173,-101.724,-102.001,-102.299,-101.457,-100.408,-101.112,-99.374,-100.912,-100.021,-100.850,-99.814,-102.554,-102.505,-99.696,-101.268,-101.298,-99.721,-102.254,-99.637,-100.910
209.530,101.857,-98.056,-100.817,-101.058,-99.747,-99.576,-102.825,-100.418,-102.813,-96.650,-102.250,-99.944,-101.357,-102.640,-98.667,-103.008,-99.297,-100.254,-99.579,-100.114,-101.469,-99.739,-100.090,-102.372,-102.246,-99.433,-100.133,-101.523,-100.219,-102.125,-99.600,-101.147,-100.842,-101.520,-101.453,-102.920,-99.519,-101.790,-100.861,-100.379,-101.763,-102.630,-100.445,-100.494,-100.330,-101.994,-103.546,-100.397,-102.539,-101.309,-100.048,-99.647,-99.128,-99.319,-99.360,-100.479,-101.264,-103.905,-99.117,-101.200,-102.584,-102.911,-102.210,-100.822,-101.142,-100.547,-100.770,-102.530,-101.134,-100.179,-101.472,-101.563,-100.117,-101.197,-99.856,-101.414,-101.902,-102.616,-102.497,-99.647,-99.134,-100.125,-101.686,-102.930,-100.539,-100.156,-101.136,-101.698,-102.666,-98.778,-99.780,-99.865,-100.522,-101.499,-102.185,-100.785,-102.453,-101.086,-101.277,-101.872,-102.296,-102.247
