PhysicalX(mm),PhysicalY(mm),P0,P1,P2,P3,P4,P5,P6,P7,P8,P9,P10,P11,P12,P13,P14,P15,P16,P17,P18,P19,P20,P21,P22,P23,P24,P25,P26,P27,P28,P29,P30,P31,P32,P33,P34,P35,P36,P37,P38,P39,P40,P41,P42,P43,P44,P45,P46,P47,P48,P49,P50,P51,P52,P53,P54,P55,P56,P57,P58,P59,P60,P61,P62,P63,P64,P65,P66,P67,P68,P69,P70,P71,P72,P73,P74,P75,P76,P77,P78,P79,P80,P81,P82,P83,P84,P85,P86,P87,P88,P89,P90,P91,P92,P93,P94,P95,P96,P97,P98,P99,P100
123.437,103.202,-99.802,-102.052,-101.463,-102.013,-102.866,-98.588,-101.312,-101.072,-102.106,-102.515,-100.687,-100.389,-102.101,-103.132,-101.470,-101.903,-102.016,-100.498,-101.178,-101.106,-99.922,-101.621,-99.943,-102.099,-102.613,-102.436,-100.972,-103.407,-102.633,-100.375,-100.558,-101.934,-97.993,-103.604,-98.866,-102.419,-101.153,-100.479,-101.124,-102.878,-101.719,-98.804,-104.613,-101.449,-101.564,-103.376,-100.515,-101.252,-101.763,-101.565,-103.913,-104.375,-101.113,-102.189,-101.099,-100.265,-101.285,-100.428,-100.875,-101.381,-101.609,-102.438,-103.004,-102.995,-101.618,-100.000,-101.793,-99.984,-100.296,-102.125,-102.567,-101.579,-100.956,-102.831,-102.110,-101.548,-101.521,-101.758,-100.540,-100.574,-101.539,-101.682,-102.414,-101.349,-102.977,-100.616,-100.920,-102.456,-102.572,-102.289,-106.029,-104.800,-98.465,-99.038,-100.557,-100.381,-102.536,-101.338,-100.931,-102.160,-100.559
144.960,103.202,-104.014,-102.393,-101.655,-103.583,-100.956,-101.224,-101.286,-101.715,-102.100,-101.659,-102.875,-103.237,-101.025,-100.876,-102.346,-102.295,-101.485,-101.641,-102.059,-101.975,-103.043,-103.557,-100.730,-99.969,-99.795,-101.010,-101.620,-99.382,-100.625,-103.616,-102.312,-100.518,-100.371,-100.549,-103.453,-103.849,-100.329,-100.993,-102.388,-101.036,-100.567,-101.746,-99.761,-100.475,-102.617,-100.529,-100.094,-102.220,-100.779,-99.204,-100.384,-101.748,-100.703,-103.346,-101.574,-99.481,-101.914,-103.208,-102.633,-102.025,-101.880,-100.440,-103.866,-102.282,-103.685,-100.904,-100.448,-102.788,-103.141,-99.906,-102.099,-102.634,-99.434,-104.304,-99.677,-98.558,-102.371,-101.343,-101.983,-101.622,-100.988,-101.043,-99.842,-99.550,-100.919,-101.268,-101.849,-100.283,-103.365,-98.961,-103.014,-97.710,-102.132,-104.627,-100.456,-100.876,-103.760,-103.086,-102.259,-99.110,-100.684
166.484,103.202,-102.778,-101.208,-100.047,-102.874,-102.089,-101.767,-101.875,-100.727,-100.564,-101.527,-100.957,-99.873,-101.120,-99.545,-100.287,-103.023,-102.172,-99.820,-101.099,-100.063,-101.156,-100.035,-102.851,-102.012,-102.433,-104.077,-97.510,-101.739,-100.132,-101.228,-103.882,-100.884,-101.264,-103.062,-102.376,-100.114,-100.436,-101.147,-101.400,-102.640,-103.615,-101.825,-102.134,-101.468,-99.865,-104.116,-100.562,-105.104,-102.939,-98.178,-102.101,-101.431,-100.295,-100.494,-101.961,-101.111,-102.334,-102.884,-104.139,-102.467,-99.884,-99.740,-101.556,-102.120,-101.516,-100.150,-101.967,-99.800,-100.243,-98.988,-104.214,-103.362,-101.489,-101.378,-100.431,-101.288,-102.252,-103.163,-102.684,-101.819,-100.438,-101.067,-100.332,-102.456,-101.222,-100.804,-99.650,-101.009,-100.461,-103.243,-101.154,-102.643,-99.463,-103.219,-103.796,-101.303,-101.035,-102.317,-98.112,-103.320,-99.257
188.007,103.202,-103.459,-102.472,-100.124,-103.849,-102.329,-100.747,-100.531,-101.145,-100.871,-104.789,-100.251,-101.545,-101.234,-101.535,-102.843,-99.004,-101.133,-100.729,-100.853,-99.616,-101.062,-101.629,-99.110,-102.667,-100.106,-101.728,-101.380,-100.517,-100.757,-102.679,-102.514,-101.471,-104.534,-102.383,-101.040,-101.774,-100.146,-102.704,-100.639,-102.550,-99.694,-103.015,-103.915,-101.185,-102.601,-100.448,-102.745,-101.328,-102.886,-103.005,-101.992,-102.865,-102.463,-101.861,-102.296,-97.452,-100.534,-101.876,-102.778,-100.776,-102.242,-100.301,-99.648,-103.404,-100.386,-102.536,-100.806,-100.549,-100.275,-102.085,-102.922,-101.151,-100.680,-101.564,-101.538,-102.866,-102.787,-100.061,-98.111,-101.021,-102.005,-101.709,-102.916,-103.134,-101.590,-101.709,-101.849,-101.957,-100.639,-101.260,-102.157,-102.699,-101.669,-100.521,-100.662,-102.120,-99.601,-100.952,-102.187,-102.573,-101.674
209.530,103.202,-101.236,-103.397,-100.692,-103.267,-102.843,-103.212,-101.770,-101.689,-104.241,-100.264,-103.164,-101.899,-101.780,-100.773,-101.596,-100.043,-99.018,-103.856,-102.174,-99.632,-103.617,-100.704,-101.057,-102.740,-102.839,-100.137,-102.201,-103.027,-101.488,-102.049,-101.904,-99.286,-102.521,-100.082,-101.417,-101.444,-103.577,-101.818,-99.788,-101.512,-100.114,-100.156,-103.780,-101.016,-101.900,-102.409,-101.776,-102.807,-101.687,-102.620,-99.510,-101.964,-98.715,-103.073,-100.935,-102.997,-99.898,-101.568,-101.353,-100.520,-102.908,-103.384,-100.195,-98.391,-100.963,-103.330,-100.535,-100.314,-100.568,-100.549,-102.730,-100.697,-104.679,-101.227,-101.739,-101.518,-100.932,-102.050,-104.663,-101.868,-100.778,-100.501,-101.870,-101.644,-102.025,-102.088,-102.166,-99.755,-101.852,-102.413,-99.369,-100.508,-101.498,-101.561,-102.963,-101.122,-100.959,-102.039,-101.203,-101.601,-102.566
231.054,103.202,-101.041,-101.514,-101.112,-101.897,-100.125,-103.353,-102.397,-101.297,-103.120,-101.637,-98.523,-103.698,-100.662,-102.867,-99.733,-98.540,-101.781,-101.041,-100.850,-100.743,-104.929,-99.932,-99.382,-102.582,-99.695,-102.864,-100.489,-101.515,-102.814,-101.292,-102.566,-102.740,-102.454,-102.004,-103.616,-103.074,-102.708,-100.478,-100.403,-101.795,-101.085,-100.589,-99.695,-100.396,-101.497,-100.095,-99.434,-100.573,-100.819,-101.907,-101.867,-101.687,-103.331,-99.608,-102.977,-101.105,-102.683,-100.841,-99.323,-102.718,-102.503,-99.831,-103.979,-103.744,-101.761,-101.213,-102.451,-103.705,-103.709,-102.169,-102.025,-102.560,-103.921,-98.899,-99.189,-101.461,-102.073,-102.379,-104.645,-101.113,-100.972,-101.793,-101.652,-101.808,-101.304,-104.589,-100.323,-101.537,-101.931,-103.295,-99.755,-103.913,-101.066,-103.458,-103.695,-102.342,-103.355,-100.763,-101.418,-98.895,-101.244
252.577,103.202,-101.608,-100.924,-99.784,-100.868,-99.210,-99.719,-101.522,-100.131,-103.624,-99.144,-103.940,-101.171,-102.217,-98.504,-102.821,-100.051,-99.481,-103.884,-100.041,-99.177,-98.250,-101.754,-102.221,-101.603,-103.145,-102.796,-104.018,-100.633,-102.447,-100.263,-100.248,-101.938,-99.829,-100.337,-101.635,-102.460,-99.733,-100.261,-98.801,-99.149,-102.444,-103.775,-104.625,-101.616,-100.733,-101.638,-101.892,-103.711,-102.711,-100.062,-102.646,-102.806,-101.503,-100.508,-103.157,-105.709,-99.437,-101.457,-100.643,-102.232,-102.989,-102.708,-101.859,-100.625,-103.164,-103.009,-101.933,-100.526,-101.304,-101.970,-99.803,-98.955,-100.092,-103.146,-102.758,-101.803,-101.823,-103.585,-99.018,-102.495,-101.551,-102.876,-101.510,-101.681,-100.656,-98.321,-101.516,-99.832,-101.033,-100.967,-101.447,-102.521,-103.015,-102.683,-100.816,-100.339,-104.017,-101.033,-102.849,-103.283,-101.329
274.100,103.202,-101.496,-103.816,-101.872,-100.793,-99.241,-102.790,-100.785,-100.479,-100.696,-102.032,-102.654,-101.825,-102.705,-100.610,-99.385,-100.847,-101.155,-101.186,-103.250,-101.501,-102.008,-104.159,-101.644,-101.272,-102.846,-102.953,-100.705,-101.310,-101.698,-100.574,-102.205,-102.094,-99.876,-101.370,-102.605,-103.021,-100.659,-99.528,-102.688,-101.473,-100.460,-100.068,-100.052,-101.527,-99.711,-100.470,-102.554,-102.471,-102.278,-103.470,-105.420,-101.878,-102.158,-101.194,-101.425,-99.700,-100.721,-102.302,-101.631,-102.473,-102.068,-101.486,-100.159,-101.966,-101.627,-102.081,-99.523,-101.803,-102.195,-101.382,-100.509,-104.008,-100.933,-102.541,-102.177,-100.744,-101.953,-101.669,-102.434,-102.503,-102.010,-99.871,-100.224,-104.270,-101.801,-101.581,-101.327,-102.972,-101.322,-101.419,-104.042,-102.671,-101.841,-100.601,-102.487,-99.794,-101.931,-101.759,-102.752,-104.019,-101.029
295.624,103.202,-101.732,-101.031,-97.408,-102.573,-102.401,-101.870,-101.830,-103.461,-100.514,-102.701,-102.225,-99.577,-100.761,-103.530,-101.166,-103.011,-102.352,-100.213,-99.347,-101.037,-101.080,-103.023,-103.198,-102.666,-101.418,-102.301,-100.218,-100.408,-102.094,-103.760,-100.511,-101.006,-100.519,-99.067,-103.095,-101.197,-102.325,-102.331,-102.645,-101.661,-99.502,-102.362,-102.616,-101.255,-104.662,-101.408,-99.104,-101.694,-100.801,-101.619,-101.014,-100.979,-99.467,-101.254,-101.671,-101.214,-101.657,-103.060,-100.944,-103.032,-101.164,-102.992,-103.013,-101.718,-102.643,-101.088,-99.928,-101.604,-101.386,-100.568,-102.297,-101.986,-99.784,-101.780,-102.556,-101.605,-104.496,-99.595,-99.373,-102.475,-101.187,-102.155,-101.205,-99.778,-100.636,-102.587,-100.057,-103.041,-103.627,-100.811,-100.103,-100.806,-100.745,-102.963,-101.851,-102.041,-99.065,-100.084,-103.048,-101.472,-101.635
317.147,103.202,-102.677,-101.628,-100.992,-100.012,-103.316,-98.722,-100.236,-99.892,-103.542,-101.423,-102.941,-99.852,-103.318,-101.356,-102.462,-104.312,-97.395,-103.014,-101.036,-101.966,-102.817,-100.504,-101.004,-101.133,-100.933,-101.825,-103.427,-101.382,-101.925,-99.373,-102.858,-103.683,-100.918,-101.876,-99.139,-99.792,-102.119,-102.490,-102.136,-100.135,-100.363,-101.796,-101.095,-103.788,-103.250,-101.449,-102.482,-103.288,-102.456,-100.702,-101.487,-102.983,-99.712,-103.798,-100.962,-101.864,-101.309,-101.697,-103.483,-103.884,-103.682,-101.636,-102.818,-101.410,-103.479,-101.080,-101.561,-99.827,-102.399,-105.316,-102.967,-100.456,-100.624,-101.911,-100.697,-103.626,-102.914,-99.817,-102.733,-100.702,-104.044,-98.176,-102.059,-101.850,-103.684,-101.279,-99.265,-99.846,-101.703,-102.833,-102.069,-102.881,-99.370,-100.711,-102.390,-100.202,-101.810,-101.231,-101.135,-101.606,-103.205
123.437,115.307,-100.914,-99.559,-103.188,-100.803,-100.341,-101.719,-99.696,-100.970,-99.113,-99.010,-100.818,-102.463,-101.699,-98.941,-103.231,-103.438,-100.785,-98.840,-101.876,-99.363,-101.217,-101.725,-102.728,-102.622,-100.033,-100.003,-104.386,-100.956,-99.561,-99.931,-98.690,-102.849,-103.372,-104.383,-102.478,-100.265,-99.804,-102.211,-102.281,-100.426,-102.647,-101.413,-100.831,-100.888,-102.959,-103.320,-101.112,-101.789,-100.737,-102.535,-104.359,-100.866,-102.194,-102.097,-104.056,-101.857,-104.438,-100.883,-101.022,-101.118,-102.278,-101.967,-98.643,-102.102,-101.095,-102.438,-101.946,-104.331,-102.464,-99.660,-100.994,-101.208,-101.988,-103.403,-101.030,-101.752,-102.155,-102.755,-101.286,-102.724,-101.775,-101.351,-103.229,-101.485,-103.877,-102.153,-101.248,-101.081,-101.271,-101.886,-103.246,-101.043,-104.159,-101.798,-99.932,-103.348,-103.525,-100.203,-101.914,-102.896,-100.923
144.960,115.307,-101.637,-101.793,-100.558,-99.924,-99.308,-101.379,-103.907,-101.578,-101.898,-103.175,-99.982,-102.573,-102.779,-102.414,-100.692,-102.800,-100.181,-100.646,-100.876,-100.954,-105.322,-104.025,-101.787,-103.398,-101.892,-100.975,-99.094,-102.238,-102.494,-101.489,-98.631,-105.201,-98.763,-100.313,-99.723,-103.698,-102.526,-99.654,-100.826,-100.636,-101.735,-101.657,-101.406,-101.601,-103.691,-100.612,-100.286,-100.262,-101.913,-101.161,-100.527,-100.828,-103.066,-103.388,-100.998,-99.643,-104.088,-101.402,-102.206,-102.778,-102.741,-100.241,-102.544,-102.314,-104.066,-103.661,-101.626,-100.115,-102.285,-100.630,-102.363,-100.213,-102.672,-101.949,-101.456,-102.142,-102.222,-100.657,-102.499,-102.578,-100.913,-101.328,-102.659,-102.071,-104.460,-102.463,-102.762,-103.263,-101.561,-100.827,-103.605,-101.373,-102.738,-101.894,-101.559,-100.342,-99.782,-102.482,-101.759,-100.670,-98.807
166.484,115.307,-101.856,-100.857,-100.814,-100.788,-103.220,-102.019,-99.273,-102.169,-99.216,-102.372,-99.540,-101.419,-102.053,-102.320,-102.401,-99.553,-101.154,-100.615,-104.421,-102.059,-100.470,-99.796,-104.064,-101.466,-101.328,-101.400,-101.555,-98.852,-100.930,-103.086,-102.587,-100.397,-102.609,-105.267,-104.698,-101.523,-100.306,-104.284,-101.425,-101.387,-101.603,-101.721,-101.926,-102.404,-101.850,-100.251,-102.191,-102.569,-102.741,-101.846,-102.401,-99.651,-103.895,-101.569,-96.421,-102.914,-103.230,-102.600,-100.640,-99.205,-102.907,-103.729,-101.572,-103.785,-100.824,-101.962,-102.253,-101.084,-100.993,-101.015,-101.260,-101.847,-101.393,-101.566,-102.064,-101.773,-99.738,-99.737,-99.565,-100.741,-101.058,-100.206,-101.598,-100.010,-103.651,-101.616,-101.695,-99.450,-99.148,-104.233,-100.114,-101.798,-102.935,-102.392,-103.426,-100.756,-103.225,-100.816,-103.807,-100.593,-98.572
188.007,115.307,-102.673,-102.212,-104.400,-103.973,-99.138,-98.623,-102.245,-100.029,-103.470,-103.066,-103.244,-101.594,-102.544,-101.583,-101.404,-102.191,-100.498,-102.023,-101.132,-100.907,-101.194,-104.519,-100.997,-102.791,-102.891,-101.038,-100.826,-99.940,-104.019,-102.132,-99.361,-98.805,-102.386,-104.650,-102.494,-102.526,-97.710,-101.520,-102.526,-102.637,-102.318,-99.143,-102.626,-101.118,-100.203,-102.313,-102.911,-101.287,-99.160,-101.556,-101.346,-100.873,-103.123,-102.356,-101.017,-100.373,-102.607,-100.589,-104.431,-102.215,-103.174,-101.370,-101.329,-99.040,-100.150,-101.142,-101.024,-101.975,-100.033,-99.864,-101.950,-99.338,-102.261,-103.764,-101.705,-101.535,-101.560,-101.127,-101.931,-102.148,-102.884,-102.991,-101.646,-100.503,-103.169,-102.154,-100.413,-100.413,-100.726,-102.098,-100.091,-103.536,-102.710,-99.954,-101.205,-101.316,-103.233,-102.936,-101.099,-100.450,-100.332
209.530,115.307,-99.444,-101.746,-102.056,-101.142,-104.876,-102.985,-101.432,-102.330,-100.331,-101.754,-100.586,-100.921,-100.573,-101.926,-101.602,-101.913,-103.439,-100.483,-100.257,-100.846,-104.171,-99.718,-99.985,-100.460,-100.874,-99.486,-102.195,-100.675,-101.516,-101.644,-102.461,-103.698,-101.920,-101.803,-101.635,-103.101,-101.618,-101.768,-99.535,-102.413,-101.427,-102.325,-101.193,-101.812,-103.536,-102.052,-100.424,-101.925,-100.203,-98.603,-104.313,-100.849,-102.670,-101.570,-102.955,-102.859,-101.476,-101.818,-99.455,-102.596,-100.937,-101.814,-102.367,-101.942,-100.698,-101.757,-101.289,-100.117,-101.067,-102.636,-102.381,-100.719,-102.207,-102.834,-104.295,-102.959,-100.800,-100.471,-104.827,-103.324,-101.499,-102.958,-97.429,-100.911,-103.864,-102.089,-100.117,-101.821,-102.536,-100.483,-100.480,-100.873,-99.626,-103.615,-101.007,-101.458,-103.183,-102.328,-101.311,-101.167,-100.473
231.054,115.307,-102.796,-101.161,-104.927,-102.401,-104.350,-101.763,-100.320,-101.020,-103.279,-104.351,-100.708,-102.938,-99.180,-103.242,-102.079,-100.848,-99.586,-101.589,-104.223,-100.393,-104.772,-103.521,-100.591,-99.881,-101.730,-100.325,-100.371,-102.955,-101.707,-101.469,-103.512,-103.091,-100.474,-102.511,-100.130,-101.424,-103.066,-100.292,-101.691,-100.420,-100.978,-98.603,-101.280,-102.345,-100.185,-100.746,-100.870,-100.065,-99.340,-100.569,-103.065,-102.163,-100.713,-102.037,-101.395,-103.650,-101.773,-99.931,-100.508,-102.772,-103.330,-102.844,-103.283,-101.554,-102.714,-104.023,-102.585,-100.987,-101.182,-100.318,-100.007,-101.242,-99.682,-99.940,-99.044,-104.016,-102.741,-99.614,-101.419,-100.482,-102.490,-102.365,-101.216,-101.366,-100.032,-104.617,-100.901,-100.929,-101.752,-103.328,-103.299,-103.277,-104.447,-100.869,-100.779,-103.507,-104.560,-101.268,-100.432,-101.347,-102.190
