PhysicalX(mm),PhysicalY(mm),P0,P1,P2,P3,P4,P5,P6,P7,P8,P9,P10,P11,P12,P13,P14,P15,P16,P17,P18,P19,P20,P21,P22,P23,P24,P25,P26,P27,P28,P29,P30,P31,P32,P33,P34,P35,P36,P37,P38,P39,P40,P41,P42,P43,P44,P45,P46,P47,P48,P49,P50,P51,P52,P53,P54,P55,P56,P57,P58,P59,P60,P61,P62,P63,P64,P65,P66,P67,P68,P69,P70,P71,P72,P73,P74,P75,P76,P77,P78,P79,P80,P81,P82,P83,P84,P85,P86,P87,P88,P89,P90,P91,P92,P93,P94,P95,P96,P97,P98,P99,P100
123.437,96.477,-102.051,-100.535,-103.374,-102.372,-100.586,-103.548,-102.439,-101.856,-102.642,-102.540,-103.829,-102.748,-103.066,-104.037,-101.227,-100.319,-99.819,-100.539,-99.307,-99.364,-102.459,-101.666,-101.176,-101.286,-100.814,-100.146,-103.106,-99.217,-99.495,-100.553,-100.883,-101.447,-102.064,-102.361,-101.842,-101.302,-100.845,-98.755,-100.897,-101.722,-102.960,-101.585,-101.429,-100.910,-99.521,-101.816,-101.590,-100.452,-103.750,-103.362,-101.671,-101.233,-100.258,-102.923,-102.299,-99.163,-100.594,-98.494,-100.846,-100.766,-102.863,-100.429,-102.236,-101.077,-100.002,-99.843,-99.946,-100.192,-103.879,-102.621,-101.413,-102.983,-102.207,-101.793,-101.200,-102.212,-103.229,-103.708,-102.094,-99.652,-102.469,-102.374,-102.231,-102.024,-99.805,-101.041,-102.176,-101.832,-100.783,-102.610,-100.443,-98.487,-104.280,-100.926,-99.464,-102.508,-101.743,-102.413,-102.014,-101.350,-104.146
144.960,96.477,-101.075,-102.349,-100.609,-99.425,-102.636,-100.803,-100.468,-100.698,-101.602,-101.878,-103.050,-99.720,-99.467,-101.994,-101.271,-99.876,-101.349,-101.843,-104.118,-100.639,-103.760,-99.543,-100.232,-100.058,-101.972,-101.810,-103.096,-100.236,-101.554,-101.058,-102.389,-101.476,-101.354,-101.818,-101.086,-101.868,-104.697,-100.949,-104.005,-103.595,-101.711,-99.908,-101.609,-102.062,-102.611,-102.594,-103.717,-100.566,-100.810,-102.080,-102.287,-102.693,-100.187,-101.170,-101.413,-100.897,-103.086,-102.447,-103.628,-100.908,-102.645,-101.145,-100.991,-98.160,-98.827,-99.951,-102.045,-102.584,-102.062,-101.505,-101.173,-103.461,-100.568,-101.427,-104.058,-101.936,-101.927,-102.979,-101.346,-103.003,-100.898,-103.141,-99.283,-102.307,-102.157,-101.299,-100.405,-100.894,-99.879,-104.138,-100.062,-100.521,-102.363,-102.210,-102.877,-102.082,-102.227,-102.076,-103.679,-103.514,-100.983
166.484,96.477,-103.621,-99.669,-102.849,-102.256,-102.673,-102.665,-101.162,-99.885,-97.984,-100.063,-100.376,-100.041,-100.758,-102.085,-96.902,-101.239,-104.005,-102.970,-99.217,-101.252,-102.230,-103.473,-104.087,-101.851,-99.925,-101.384,-101.845,-101.262,-99.721,-102.096,-100.858,-100.643,-100.294,-103.148,-101.734,-99.766,-103.092,-102.505,-101.912,-104.051,-99.145,-101.465,-103.924,-100.456,-101.220,-101.656,-101.699,-101.335,-102.088,-101.210,-103.713,-101.194,-101.460,-102.696,-100.867,-101.249,-101.530,-100.012,-101.368,-101.586,-102.013,-102.511,-98.528,-100.223,-101.724,-99.269,-101.334,-100.599,-101.256,-104.597,-99.220,-100.279,-99.610,-102.360,-99.696,-101.650,-102.185,-100.110,-104.840,-100.859,-104.026,-103.645,-104.572,-103.531,-101.789,-100.716,-102.092,-102.455,-104.230,-104.318,-101.924,-101.242,-99.558,-101.021,-99.580,-101.846,-102.913,-101.132,-102.705,-103.525,-103.791
188.007,96.477,-99.637,-101.444,-100.344,-98.990,-100.031,-103.606,-100.563,-100.286,-102.765,-104.240,-99.691,-101.418,-99.558,-101.918,-102.040,-103.190,-101.879,-99.319,-101.969,-102.768,-100.588,-99.578,-102.465,-100.586,-103.574,-101.896,-101.936,-101.406,-103.206,-101.650,-102.954,-99.947,-102.892,-100.290,-102.048,-99.329,-99.134,-99.386,-100.509,-102.025,-100.778,-100.556,-101.416,-102.278,-101.640,-101.932,-98.631,-101.405,-101.044,-102.548,-102.279,-101.459,-99.003,-99.553,-100.533,-101.485,-100.563,-100.935,-102.927,-104.334,-103.748,-100.955,-103.112,-98.578,-101.257,-101.767,-101.423,-101.425,-102.653,-101.529,-102.576,-102.858,-102.737,-100.447,-103.444,-101.924,-102.788,-103.453,-100.183,-103.333,-104.468,-99.684,-101.735,-103.379,-104.041,-102.551,-103.798,-102.203,-102.395,-102.522,-99.603,-101.988,-102.368,-101.468,-100.686,-99.869,-99.818,-102.216,-99.413,-100.194,-100.766
209.530,96.477,-102.034,-102.055,-101.323,-102.198,-100.854,-100.711,-102.628,-102.344,-99.512,-102.197,-102.638,-103.124,-101.653,-103.874,-102.455,-99.840,-101.397,-100.763,-100.907,-98.845,-102.680,-99.743,-102.684,-101.062,-101.048,-103.873,-99.923,-102.525,-102.655,-101.137,-100.603,-99.403,-102.796,-102.437,-103.228,-102.846,-100.149,-102.137,-103.446,-101.753,-101.341,-100.784,-101.810,-102.105,-101.750,-100.215,-100.750,-104.145,-101.695,-103.385,-100.267,-100.842,-103.492,-100.019,-102.603,-98.948,-100.504,-102.937,-102.268,-98.190,-100.910,-99.970,-100.836,-102.113,-101.366,-101.788,-101.440,-101.059,-101.744,-100.471,-103.913,-103.298,-102.360,-103.480,-101.464,-101.263,-102.083,-103.259,-103.958,-99.731,-103.890,-102.129,-102.682,-102.414,-105.236,-102.017,-103.442,-103.448,-98.629,-100.473,-102.448,-100.775,-103.041,-102.628,-102.570,-101.440,-101.611,-101.259,-101.785,-100.773,-103.260
231.054,96.477,-101.319,-101.569,-98.949,-101.473,-100.579,-99.210,-102.596,-103.355,-102.142,-101.934,-101.274,-102.865,-101.370,-102.645,-100.796,-101.168,-100.577,-101.689,-102.099,-104.879,-101.757,-101.739,-103.371,-100.427,-100.179,-102.089,-101.323,-102.501,-101.992,-101.334,-102.844,-102.616,-99.583,-101.312,-101.017,-100.920,-100.847,-102.679,-102.611,-101.425,-99.561,-102.883,-103.186,-102.745,-101.803,-100.380,-100.654,-101.296,-101.151,-101.148,-100.466,-100.159,-102.402,-101.047,-102.753,-100.686,-100.477,-100.362,-103.134,-101.061,-100.164,-103.640,-101.268,-100.576,-101.837,-100.543,-100.679,-101.569,-101.961,-100.967,-101.322,-101.062,-100.166,-101.290,-100.003,-103.880,-101.702,-103.733,-101.017,-99.942,-103.635,-100.258,-101.948,-101.994,-100.895,-100.680,-104.014,-102.839,-102.318,-101.489,-101.167,-102.315,-100.433,-103.408,-100.540,-100.645,-101.840,-102.937,-101.693,-101.658,-101.374
252.577,96.477,-103.098,-98.645,-101.457,-102.360,-100.088,-103.278,-101.241,-101.695,-101.589,-101.628,-100.838,-104.229,-102.385,-102.353,-101.153,-101.709,-102.824,-100.819,-101.177,-101.336,-99.580,-103.099,-101.101,-100.775,-101.044,-100.358,-100.944,-100.841,-101.685,-101.881,-98.338,-101.676,-102.274,-103.801,-102.424,-100.971,-101.987,-100.041,-102.306,-98.763,-100.361,-99.662,-99.662,-100.741,-100.389,-102.724,-102.891,-99.974,-102.947,-101.826,-100.285,-100.454,-100.864,-101.522,-102.543,-102.834,-99.399,-102.608,-99.109,-101.652,-102.152,-101.074,-100.705,-103.632,-101.142,-100.403,-98.795,-102.892,-102.213,-104.369,-100.574,-99.809,-102.219,-103.948,-101.851,-103.448,-102.203,-102.255,-100.457,-101.229,-102.372,-102.022,-101.740,-101.537,-100.093,-103.664,-103.637,-102.257,-104.978,-99.258,-100.941,-102.192,-103.028,-100.084,-101.875,-102.820,-101.887,-104.546,-103.129,-100.626,-102.590
274.100,96.477,-101.723,-100.913,-99.906,-100.926,-100.116,-100.283,-102.546,-101.906,-98.617,-100.966,-103.919,-100.039,-100.821,-103.812,-99.879,-103.194,-103.410,-104.322,-102.358,-99.076,-101.741,-97.246,-100.968,-102.161,-101.001,-101.581,-100.743,-102.595,-99.009,-102.654,-101.479,-99.160,-102.358,-101.857,-100.774,-102.279,-103.142,-103.285,-102.668,-99.070,-103.523,-102.675,-101.914,-99.301,-102.092,-103.366,-99.772,-102.756,-102.131,-103.106,-102.270,-100.768,-101.579,-104.649,-102.260,-100.612,-101.398,-101.223,-102.628,-100.037,-103.294,-101.464,-101.337,-103.963,-102.346,-101.756,-99.873,-104.845,-101.414,-103.087,-103.586,-102.316,-101.833,-100.267,-101.838,-102.405,-100.317,-100.591,-103.139,-99.066,-100.187,-99.019,-102.362,-99.929,-102.635,-100.645,-100.670,-101.422,-102.052,-101.238,-98.986,-99.785,-100.006,-102.318,-99.600,-100.507,-98.956,-100.028,-102.735,-100.468,-103.207
295.624,96.477,-103.755,-103.310,-103.356,-103.145,-101.822,-100.557,-101.007,-102.919,-99.921,-102.340,-104.075,-100.377,-102.272,-103.171,-99.861,-100.222,-100.606,-102.774,-99.322,-102.085,-101.199,-103.060,-102.306,-104.049,-103.486,-104.810,-100.414,-98.574,-100.764,-100.832,-101.972,-100.448,-102.631,-102.456,-100.778,-101.989,-103.472,-102.211,-100.161,-103.417,-99.296,-102.480,-99.740,-102.124,-101.303,-101.113,-101.069,-101.673,-100.428,-102.003,-100.100,-100.282,-103.267,-102.898,-103.817,-102.249,-100.308,-99.832,-102.252,-100.550,-105.553,-101.839,-101.316,-102.374,-100.246,-101.718,-101.886,-101.642,-100.573,-102.069,-102.153,-100.309,-101.660,-100.812,-101.721,-104.354,-101.446,-100.406,-100.845,-99.829,-103.910,-101.622,-99.370,-100.006,-102.144,-100.245,-101.826,-101.480,-103.260,-99.659,-101.619,-103.044,-100.840,-103.517,-101.747,-101.323,-102.353,-101.530,-103.206,-102.731,-101.722
317.147,96.477,-102.898,-102.137,-103.208,-99.759,-100.971,-103.465,-101.668,-102.440,-98.923,-101.344,-101.802,-101.556,-101.914,-100.668,-100.834,-101.209,-101.791,-101.165,-105.328,-100.068,-103.600,-100.279,-99.253,-100.815,-99.756,-101.621,-100.396,-100.191,-103.583,-101.919,-102.262,-101.785,-100.255,-103.028,-99.664,-103.239,-100.552,-103.848,-99.625,-100.175,-101.172,-102.141,-102.097,-102.118,-98.868,-104.143,-98.944,-102.464,-103.011,-102.097,-101.916,-101.963,-102.281,-102.930,-98.844,-99.426,-103.415,-101.602,-103.114,-103.825,-101.183,-102.861,-100.614,-101.230,-101.571,-99.720,-101.233,-105.007,-100.386,-101.917,-103.289,-102.567,-100.618,-103.060,-100.083,-102.849,-101.163,-100.073,-100.216,-99.680,-102.838,-101.104,-100.334,-103.075,-101.539,-99.831,-102.339,-102.086,-103.229,-101.779,-101.234,-101.258,-100.908,-99.642,-99.166,-102.463,-102.315,-99.245,-102.477,-100.222,-100.700
123.437,101.857,-101.894,-100.724,-98.999,-101.638,-100.076,-101.705,-101.587,-101.415,-100.634,-101.608,-100.964,-101.557,-102.117,-103.738,-100.658,-100.589,-102.173,-102.084,-102.717,-103.232,-103.275,-100.559,-99.118,-103.274,-100.106,-100.266,-105.907,-99.296,-102.034,-101.725,-100.664,-101.042,-102.521,-102.140,-101.044,-100.456,-100.372,-103.441,-101.345,-100.697,-100.526,-103.542,-101.390,-102.462,-101.624,-103.501,-102.219,-98.975,-100.064,-102.957,-100.989,-101.962,-101.468,-101.614,-102.261,-101.270,-102.644,-102.235,-102.123,-102.817,-101.394,-103.625,-102.199,-101.215,-102.954,-100.937,-101.546,-101.733,-101.325,-101.778,-100.832,-99.223,-103.420,-101.890,-98.617,-101.814,-101.214,-102.624,-100.834,-101.741,-103.391,-102.918,-104.416,-100.277,-100.385,-98.858,-103.265,-102.160,-99.804,-103.822,-102.208,-103.944,-99.820,-100.810,-100.851,-101.286,-102.809,-102.772,-102.409,-99.664,-100.811
144.960,101.857,-101.873,-100.044,-102.822,-99.259,-103.080,-100.496,-102.465,-104.814,-98.525,-101.274,-102.613,-99.567,-99.972,-100.944,-101.686,-102.303,-101.771,-103.070,-101.011,-103.114,-102.969,-101.615,-100.458,-101.753,-101.012,-99.813,-98.886,-102.665,-100.647,-101.512,-100.034,-100.910,-101.775,-103.109,-100.795,-102.735,-103.392,-101.862,-102.674,-102.292,-103.000,-101.767,-100.521,-98.935,-101.382,-102.026,-101.788,-105.047,-103.280,-102.248,-99.708,-101.576,-104.681,-101.303,-104.000,-101.011,-100.547,-102.100,-100.511,-100.536,-100.540,-101.586,-100.852,-101.005,-103.950,-101.244,-100.931,-101.411,-102.333,-101.864,-101.286,-100.118,-100.286,-103.145,-103.568,-99.307,-101.403,-99.771,-100.205,-101.371,-101.981,-99.215,-100.201,-101.347,-101.568,-99.372,-102.318,-97.582,-98.544,-103.668,-101.352,-100.866,-103.295,-100.320,-99.470,-99.806,-101.930,-102.027,-100.573,-100.203,-100.438
166.484,101.857,-100.806,-99.367,-102.487,-100.186,-101.068,-100.595,-100.871,-98.056,-101.749,-100.156,-101.420,-102.143,-100.411,-102.370,-102.251,-100.630,-97.668,-101.348,-100.645,-100.914,-99.782,-102.081,-102.028,-101.262,-102.767,-101.074,-102.735,-99.634,-102.475,-104.237,-102.776,-101.316,-101.757,-102.244,-103.697,-100.952,-104.765,-100.727,-97.664,-99.223,-98.885,-99.847,-103.105,-101.134,-98.527,-103.460,-100.886,-99.972,-99.186,-102.600,-100.895,-101.830,-101.979,-98.816,-102.397,-102.402,-99.843,-101.192,-100.712,-100.081,-100.292,-100.385,-101.586,-103.022,-102.237,-99.977,-102.195,-100.330,-99.735,-101.181,-103.028,-101.604,-100.414,-102.813,-102.205,-103.589,-101.495,-102.101,-101.954,-102.103,-100.998,-101.226,-101.055,-102.155,-102.007,-102.087,-101.750,-101.046,-102.291,-103.223,-101.685,-100.043,-101.981,-103.182,-104.176,-101.411,-102.959,-104.775,-101.872,-100.427,-102.515
188.007,101.857,-102.376,-102.352,-101.372,-104.065,-102.767,-101.778,-104.449,-99.864,-103.071,-102.555,-98.784,-100.398,-103.383,-102.475,-100.444,-102.957,-102.449,-101.463,-99.738,-103.789,-103.702,-101.786,-100.160,-100.948,-100.366,-101.969,-101.570,-103.931,-102.560,-102.626,-101.503,-100.259,-101.639,-102.448,-103.665,-100.863,-100.927,-102.541,-101.836,-98.209,-102.324,-102.535,-99.250,-101.697,-99.753,-101.914,-100.118,-102.991,-99.323,-100.662,-100.267,-101.920,-99.343,-101.663,-100.009,-101.232,-104.495,-101.711,-100.333,-100.828,-102.161,-101.653,-100.491,-101.903,-101.398,-100.778,-101.129,-100.635,-102.440,-101.958,-102.037,-102.170,-98.812,-100.294,-103.003,-103.191,-101.548,-101.671,-102.498,-101.812,-100.461,-100.635,-99.765,-100.760,-100.659,-101.554,-102.113,-104.751,-101.818,-100.709,-101.113,-99.711,-99.737,-99.709,-100.033,-101.338,-101.414,-104.132,-100.473,-99.785,-101.202
209.530,101.857,-99.936,-101.005,-101.324,-103.257,-101.893,-102.853,-101.439,-100.248,-101.095,-100.986,-100.533,-99.697,-100.763,-98.983,-102.892,-100.017,-104.103,-100.779,-102.033,-99.252,-102.000,-101.768,-101.353,-101.329,-100.301,-101.735,-99.903,-101.449,-101.435,-101.502,-102.465,-102.352,-101.895,-102.217,-101.096,-100.012,-102.380,-102.931,-101.457,-102.108,-101.552,-101.487,-101.831,-101.674,-102.274,-100.672,-103.775,-103.722,-101.666,-99.290,-100.660,-102.271,-101.613,-101.412,-100.450,-102.828,-103.866,-100.875,-101.152,-100.667,-100.368,-103.797,-102.245,-102.794,-102.414,-102.962,-99.346,-102.576,-102.832,-100.891,-101.788,-101.043,-101.309,-102.441,-101.621,-101.171,-102.980,-103.266,-102.318,-103.514,-101.081,-102.262,-103.510,-101.147,-98.997,-100.157,-102.458,-100.222,-100.349,-101.902,-100.963,-99.459,-101.719,-99.203,-103.600,-102.596,-101.117,-102.974,-101.410,-100.889,-100.480
231.054,101.857,-102.624,-98.128,-99.217,-98.824,-100.599,-101.118,-100.613,-103.734,-101.214,-101.059,-103.626,-101.286,-103.398,-100.505,-101.224,-101.587,-103.392,-103.346,-101.768,-101.864,-101.878,-100.157,-103.445,-102.770,-101.741,-102.034,-99.802,-103.406,-100.809,-101.469,-101.669,-101.966,-103.093,-101.503,-102.212,-101.130,-104.128,-103.029,-98.560,-103.627,-99.014,-101.258,-102.641,-100.913,-100.659,-102.588,-100.557,-103.147,-102.232,-101.574,-100.741,-100.888,-100.554,-101.356,-102.540,-100.701,-103.956,-101.979,-101.857,-104.810,-101.064,-103.751,-102.651,-101.823,-99.546,-100.860,-98.847,-100.634,-102.539,-100.393,-101.568,-101.525,-102.078,-101.270,-101.803,-102.186,-103.554,-101.065,-100.424,-101.650,-100.185,-101.823,-101.198,-101.929,-101.039,-100.805,-99.896,-101.847,-101.080,-101.864,-101.024,-101.593,-101.962,-102.072,-103.347,-101.367,-102.979,-98.304,-99.857,-100.120,-100.590
