PhysicalX(mm),PhysicalY(mm),MaxAmplitude(dBuV/m)
174.473,-167.603,18.258
176.579,-167.603,18.119
178.685,-167.603,17.871
180.791,-167.603,17.879
182.897,-167.603,17.540
185.003,-167.603,17.407
187.109,-167.603,17.258
189.215,-167.603,17.291
191.321,-167.603,16.296
193.427,-167.603,16.466
195.533,-167.603,16.120
197.639,-167.603,16.057
199.745,-167.603,15.889
201.851,-167.603,15.255
203.957,-167.603,14.877
206.063,-167.603,14.358
208.169,-167.603,13.891
210.275,-167.603,13.326
212.381,-167.603,12.967
214.487,-167.603,12.328
216.593,-167.603,11.901
218.699,-167.603,11.333
220.805,-167.603,10.538
222.911,-167.603,10.131
225.017,-167.603,9.626
227.123,-167.603,8.966
229.229,-167.603,8.474
231.335,-167.603,7.203
233.441,-167.603,5.947
235.547,-167.603,4.529
237.653,-167.603,3.108
239.759,-167.603,2.456
241.865,-167.603,1.251
243.971,-167.603,-0.421
246.077,-167.603,-1.752
248.183,-167.603,-0.011
250.289,-167.603,-1.241
252.395,-167.603,0.537
254.501,-167.603,0.909
256.607,-167.603,3.100
258.713,-167.603,3.330
260.819,-167.603,4.352
262.925,-167.603,5.704
265.031,-167.603,6.266
267.137,-167.603,7.107
269.243,-167.603,7.561
271.349,-167.603,7.659
273.455,-167.603,8.130
275.561,-167.603,8.553
277.667,-167.603,9.569
279.773,-167.603,8.581
281.879,-167.603,9.387
283.985,-167.603,9.906
286.091,-167.603,9.957
288.197,-167.603,11.061
174.473,-165.291,17.431
176.579,-165.291,17.403
178.685,-165.291,17.376
180.791,-165.291,17.098
182.897,-165.291,16.604
185.003,-165.291,16.501
187.109,-165.291,16.520
189.215,-165.291,15.828
191.321,-165.291,15.951
193.427,-165.291,15.028
195.533,-165.291,15.060
197.639,-165.291,14.666
199.745,-165.291,14.159
201.851,-165.291,13.728
203.957,-165.291,13.235
206.063,-165.291,12.591
208.169,-165.291,12.018
210.275,-165.291,11.438
212.381,-165.291,10.912
214.487,-165.291,9.873
216.593,-165.291,9.201
218.699,-165.291,8.497
220.805,-165.291,7.473
222.911,-165.291,5.220
225.017,-165.291,5.287
227.123,-165.291,3.877
229.229,-165.291,3.519
231.335,-165.291,0.785
233.441,-165.291,0.098
235.547,-165.291,-0.727
237.653,-165.291,-1.988
239.759,-165.291,-3.275
241.865,-165.291,-2.683
243.971,-165.291,-1.213
246.077,-165.291,0.794
248.183,-165.291,0.525
250.289,-165.291,4.039
252.395,-165.291,4.123
254.501,-165.291,5.383
256.607,-165.291,5.358
258.713,-165.291,5.866
260.819,-165.291,6.671
262.925,-165.291,7.177
265.031,-165.291,8.163
267.137,-165.291,8.255
269.243,-165.291,8.263
271.349,-165.291,8.764
273.455,-165.291,9.987
275.561,-165.291,10.472
277.667,-165.291,10.970
279.773,-165.291,9.887
281.879,-165.291,11.086
283.985,-165.291,11.536
286.091,-165.291,11.339
288.197,-165.291,10.821
174.473,-162.979,16.686
176.579,-162.979,16.796
178.685,-162.979,16.385
180.791,-162.979,16.218
182.897,-162.979,15.930
185.003,-162.979,15.665
187.109,-162.979,15.228
189.215,-162.979,14.861
191.321,-162.979,14.781
193.427,-162.979,14.614
195.533,-162.979,13.590
197.639,-162.979,13.328
199.745,-162.979,13.008
201.851,-162.979,12.462
203.957,-162.979,11.947
206.063,-162.979,10.872
208.169,-162.979,10.647
210.275,-162.979,9.904
212.381,-162.979,8.938
214.487,-162.979,8.559
216.593,-162.979,8.105
218.699,-162.979,6.793
220.805,-162.979,5.779
222.911,-162.979,4.412
225.017,-162.979,3.561
227.123,-162.979,1.177
229.229,-162.979,-1.040
231.335,-162.979,-3.976
233.441,-162.979,-4.027
235.547,-162.979,-6.419
237.653,-162.979,-2.931
239.759,-162.979,-5.166
241.865,-162.979,-0.886
243.971,-162.979,-1.009
246.077,-162.979,0.087
248.183,-162.979,0.591
250.289,-162.979,3.330
252.395,-162.979,4.103
254.501,-162.979,5.502
256.607,-162.979,5.864
258.713,-162.979,6.896
260.819,-162.979,6.618
262.925,-162.979,6.836
265.031,-162.979,7.697
267.137,-162.979,8.223
269.243,-162.979,7.865
271.349,-162.979,8.520
273.455,-162.979,9.242
275.561,-162.979,9.582
277.667,-162.979,9.807
279.773,-162.979,9.173
281.879,-162.979,10.197
283.985,-162.979,10.434
286.091,-162.979,10.169
288.197,-162.979,10.674
174.473,-160.667,16.390
176.579,-160.667,16.191
178.685,-160.667,15.951
180.791,-160.667,15.648
182.897,-160.667,15.588
185.003,-160.667,15.196
187.109,-160.667,14.893
189.215,-160.667,14.524
191.321,-160.667,13.870
193.427,-160.667,13.801
195.533,-160.667,13.072
197.639,-160.667,13.140
199.745,-160.667,12.326
201.851,-160.667,11.993
203.957,-160.667,11.661
206.063,-160.667,10.759
208.169,-160.667,9.797
210.275,-160.667,9.138
212.381,-160.667,7.817
214.487,-160.667,7.435
216.593,-160.667,6.652
218.699,-160.667,6.040
220.805,-160.667,3.585
222.911,-160.667,2.615
225.017,-160.667,0.954
227.123,-160.667,-2.549
229.229,-160.667,-2.902
231.335,-160.667,-5.040
233.441,-160.667,-7.506
235.547,-160.667,-7.213
237.653,-160.667,-7.577
239.759,-160.667,-2.887
241.865,-160.667,-1.169
243.971,-160.667,-0.356
246.077,-160.667,0.078
248.183,-160.667,-0.105
250.289,-160.667,3.238
252.395,-160.667,3.721
254.501,-160.667,4.657
256.607,-160.667,5.458
258.713,-160.667,5.724
260.819,-160.667,6.531
262.925,-160.667,6.966
265.031,-160.667,7.251
267.137,-160.667,7.638
269.243,-160.667,7.516
271.349,-160.667,8.416
273.455,-160.667,8.293
275.561,-160.667,9.246
277.667,-160.667,9.426
279.773,-160.667,9.808
281.879,-160.667,10.249
283.985,-160.667,10.236
286.091,-160.667,10.280
288.197,-160.667,10.319
174.473,-158.356,15.783
176.579,-158.356,15.661
178.685,-158.356,15.276
180.791,-158.356,15.181
182.897,-158.356,14.923
185.003,-158.356,14.741
187.109,-158.356,14.256
189.215,-158.356,14.031
191.321,-158.356,13.526
193.427,-158.356,12.754
195.533,-158.356,12.885
197.639,-158.356,12.313
199.745,-158.356,11.752
201.851,-158.356,11.637
203.957,-158.356,10.485
206.063,-158.356,9.917
208.169,-158.356,9.255
210.275,-158.356,8.418
212.381,-158.356,7.902
214.487,-158.356,6.821
216.593,-158.356,5.105
218.699,-158.356,3.508
220.805,-158.356,2.569
222.911,-158.356,2.462
225.017,-158.356,0.434
227.123,-158.356,-2.330
229.229,-158.356,-5.164
231.335,-158.356,-5.196
233.441,-158.356,-7.962
235.547,-158.356,-7.050
237.653,-158.356,-7.147
239.759,-158.356,-4.166
241.865,-158.356,-1.894
243.971,-158.356,-0.499
246.077,-158.356,-0.579
248.183,-158.356,2.116
250.289,-158.356,4.105
252.395,-158.356,3.821
254.501,-158.356,5.898
256.607,-158.356,4.929
258.713,-158.356,5.403
260.819,-158.356,5.836
262.925,-158.356,6.111
265.031,-158.356,7.049
267.137,-158.356,7.740
269.243,-158.356,7.985
271.349,-158.356,8.226
273.455,-158.356,8.205
275.561,-158.356,8.639
277.667,-158.356,9.605
279.773,-158.356,9.858
281.879,-158.356,9.580
283.985,-158.356,10.111
286.091,-158.356,10.078
288.197,-158.356,9.917
174.473,-156.044,15.236
176.579,-156.044,15.295
178.685,-156.044,15.205
180.791,-156.044,14.670
182.897,-156.044,14.749
185.003,-156.044,14.271
187.109,-156.044,13.788
189.215,-156.044,13.271
191.321,-156.044,13.242
193.427,-156.044,13.148
195.533,-156.044,12.162
197.639,-156.044,12.177
199.745,-156.044,11.081
201.851,-156.044,11.144
203.957,-156.044,10.298
206.063,-156.044,9.434
208.169,-156.044,8.931
210.275,-156.044,8.138
212.381,-156.044,7.679
214.487,-156.044,6.288
216.593,-156.044,5.956
218.699,-156.044,4.492
220.805,-156.044,3.216
222.911,-156.044,2.427
225.017,-156.044,-0.516
227.123,-156.044,-2.758
229.229,-156.044,-0.872
231.335,-156.044,-5.482
233.441,-156.044,-6.055
235.547,-156.044,-7.346
237.653,-156.044,-6.670
239.759,-156.044,-7.389
241.865,-156.044,-3.247
243.971,-156.044,-0.086
246.077,-156.044,-0.528
248.183,-156.044,1.249
250.289,-156.044,1.819
252.395,-156.044,3.426
254.501,-156.044,3.681
256.607,-156.044,4.878
258.713,-156.044,4.966
260.819,-156.044,6.148
262.925,-156.044,6.700
265.031,-156.044,7.073
267.137,-156.044,7.652
269.243,-156.044,7.868
271.349,-156.044,7.438
273.455,-156.044,8.320
275.561,-156.044,9.569
277.667,-156.044,9.281
279.773,-156.044,9.536
281.879,-156.044,10.001
283.985,-156.044,9.644
286.091,-156.044,9.900
288.197,-156.044,10.037
174.473,-153.732,15.533
176.579,-153.732,15.217
178.685,-153.732,14.709
180.791,-153.732,14.436
182.897,-153.732,14.489
185.003,-153.732,14.034
187.109,-153.732,13.722
189.215,-153.732,13.728
191.321,-153.732,12.904
193.427,-153.732,12.659
195.533,-153.732,12.232
197.639,-153.732,11.891
199.745,-153.732,11.591
201.851,-153.732,10.671
203.957,-153.732,10.465
206.063,-153.732,9.426
208.169,-153.732,8.754
210.275,-153.732,8.622
212.381,-153.732,7.405
214.487,-153.732,7.061
216.593,-153.732,5.893
218.699,-153.732,4.956
220.805,-153.732,4.221
222.911,-153.732,2.087
225.017,-153.732,2.275
227.123,-153.732,0.741
229.229,-153.732,-0.272
231.335,-153.732,-1.568
233.441,-153.732,-3.823
235.547,-153.732,-3.417
237.653,-153.732,-7.639
239.759,-153.732,-4.066
241.865,-153.732,-4.471
243.971,-153.732,-3.076
246.077,-153.732,1.054
248.183,-153.732,1.062
250.289,-153.732,0.963
252.395,-153.732,2.307
254.501,-153.732,4.035
256.607,-153.732,3.272
258.713,-153.732,4.930
260.819,-153.732,5.904
262.925,-153.732,6.717
265.031,-153.732,6.427
267.137,-153.732,6.947
269.243,-153.732,7.544
271.349,-153.732,8.277
273.455,-153.732,8.992
275.561,-153.732,8.292
277.667,-153.732,9.569
279.773,-153.732,9.434
281.879,-153.732,9.986
283.985,-153.732,9.423
286.091,-153.732,9.514
288.197,-153.732,9.716
174.473,-151.420,15.190
176.579,-151.420,14.841
178.685,-151.420,15.064
180.791,-151.420,14.508
182.897,-151.420,14.461
185.003,-151.420,13.944
187.109,-151.420,13.450
189.215,-151.420,13.479
191.321,-151.420,13.095
193.427,-151.420,12.693
195.533,-151.420,12.148
197.639,-151.420,11.864
199.745,-151.420,11.203
201.851,-151.420,10.650
203.957,-151.420,10.412
206.063,-151.420,9.936
208.169,-151.420,9.359
210.275,-151.420,8.599
212.381,-151.420,7.610
214.487,-151.420,8.034
216.593,-151.420,7.099
218.699,-151.420,6.483
220.805,-151.420,6.147
222.911,-151.420,3.208
225.017,-151.420,4.232
227.123,-151.420,1.904
229.229,-151.420,1.515
231.335,-151.420,-0.409
233.441,-151.420,-0.089
235.547,-151.420,-1.500
237.653,-151.420,-1.269
239.759,-151.420,0.585
241.865,-151.420,-1.565
243.971,-151.420,-1.633
246.077,-151.420,-0.322
248.183,-151.420,-0.894
250.289,-151.420,2.082
252.395,-151.420,1.847
254.501,-151.420,2.988
256.607,-151.420,4.482
258.713,-151.420,5.559
260.819,-151.420,6.228
262.925,-151.420,6.520
265.031,-151.420,6.932
267.137,-151.420,7.243
269.243,-151.420,7.516
271.349,-151.420,8.527
273.455,-151.420,9.149
275.561,-151.420,9.534
277.667,-151.420,9.822
279.773,-151.420,9.442
281.879,-151.420,9.836
283.985,-151.420,10.179
286.091,-151.420,10.108
288.197,-151.420,9.927
174.473,-149.109,15.457
176.579,-149.109,15.105
178.685,-149.109,15.431
180.791,-149.109,14.747
182.897,-149.109,14.711
185.003,-149.109,14.458
187.109,-149.109,14.098
189.215,-149.109,13.595
191.321,-149.109,13.472
193.427,-149.109,13.029
195.533,-149.109,12.420
197.639,-149.109,12.601
199.745,-149.109,11.766
201.851,-149.109,12.172
203.957,-149.109,11.758
206.063,-149.109,10.505
208.169,-149.109,10.305
210.275,-149.109,9.465
212.381,-149.109,9.250
214.487,-149.109,8.151
216.593,-149.109,8.265
218.699,-149.109,7.328
220.805,-149.109,6.100
222.911,-149.109,5.335
225.017,-149.109,6.513
227.123,-149.109,4.759
229.229,-149.109,4.492
231.335,-149.109,4.193
233.441,-149.109,1.570
235.547,-149.109,2.069
237.653,-149.109,2.195
239.759,-149.109,1.361
241.865,-149.109,1.217
243.971,-149.109,1.459
246.077,-149.109,0.589
248.183,-149.109,1.344
250.289,-149.109,1.966
252.395,-149.109,2.789
254.501,-149.109,3.773
256.607,-149.109,4.283
258.713,-149.109,4.691
260.819,-149.109,5.256
262.925,-149.109,5.900
265.031,-149.109,7.414
267.137,-149.109,7.818
269.243,-149.109,7.736
271.349,-149.109,8.125
273.455,-149.109,8.887
275.561,-149.109,8.988
277.667,-149.109,8.977
279.773,-149.109,9.317
