PhysicalX(mm),PhysicalY(mm),MaxAmplitude(dBuV/m)
212.633,-206.841,2.724
215.054,-206.841,2.152
217.475,-206.841,2.344
219.896,-206.841,0.037
222.317,-206.841,1.930
224.738,-206.841,1.823
227.159,-206.841,1.532
229.580,-206.841,1.711
232.001,-206.841,1.703
234.422,-206.841,0.188
236.843,-206.841,1.068
239.264,-206.841,1.136
241.685,-206.841,0.519
244.106,-206.841,-0.675
246.527,-206.841,1.197
212.633,-204.768,2.018
215.054,-204.768,1.952
217.475,-204.768,1.742
219.896,-204.768,0.645
222.317,-204.768,0.696
224.738,-204.768,2.279
227.159,-204.768,0.631
229.580,-204.768,-1.155
232.001,-204.768,-0.156
234.422,-204.768,-1.715
236.843,-204.768,0.195
239.264,-204.768,1.306
241.685,-204.768,0.327
244.106,-204.768,0.619
246.527,-204.768,-0.245
212.633,-202.694,3.042
215.054,-202.694,3.348
217.475,-202.694,0.953
219.896,-202.694,0.660
222.317,-202.694,0.736
224.738,-202.694,0.772
227.159,-202.694,0.412
229.580,-202.694,-1.186
232.001,-202.694,-0.676
234.422,-202.694,-0.639
236.843,-202.694,-0.862
239.264,-202.694,-1.175
241.685,-202.694,-2.543
244.106,-202.694,-0.741
246.527,-202.694,-2.013
212.633,-200.621,2.871
215.054,-200.621,2.690
217.475,-200.621,2.409
219.896,-200.621,1.313
222.317,-200.621,-0.025
224.738,-200.621,0.599
227.159,-200.621,-0.483
229.580,-200.621,-0.240
232.001,-200.621,-0.307
234.422,-200.621,0.415
236.843,-200.621,-0.415
239.264,-200.621,-1.043
241.685,-200.621,-3.257
244.106,-200.621,-0.799
246.527,-200.621,-0.099
212.633,-198.548,1.033
215.054,-198.548,2.165
217.475,-198.548,1.227
219.896,-198.548,-0.376
222.317,-198.548,0.443
224.738,-198.548,-0.140
227.159,-198.548,-1.590
229.580,-198.548,-1.128
232.001,-198.548,-1.332
234.422,-198.548,-3.054
236.843,-198.548,-1.944
239.264,-198.548,-1.801
241.685,-198.548,-2.389
244.106,-198.548,-3.612
246.527,-198.548,-6.405
212.633,-196.474,2.223
215.054,-196.474,0.442
217.475,-196.474,-0.209
219.896,-196.474,0.144
222.317,-196.474,-0.979
224.738,-196.474,-0.805
227.159,-196.474,-0.729
229.580,-196.474,-2.928
232.001,-196.474,-3.396
234.422,-196.474,-4.089
236.843,-196.474,-3.178
239.264,-196.474,-6.015
241.685,-196.474,-4.133
244.106,-196.474,-7.510
246.527,-196.474,-4.659
212.633,-194.401,0.851
215.054,-194.401,0.580
217.475,-194.401,0.432
219.896,-194.401,1.066
222.317,-194.401,-0.594
224.738,-194.401,-2.068
227.159,-194.401,-3.492
229.580,-194.401,-3.776
232.001,-194.401,-4.206
234.422,-194.401,-3.989
236.843,-194.401,-3.213
239.264,-194.401,-4.400
241.685,-194.401,-5.607
244.106,-194.401,-4.068
246.527,-194.401,-6.463
212.633,-192.328,0.199
215.054,-192.328,0.064
217.475,-192.328,-1.175
219.896,-192.328,-1.199
222.317,-192.328,-0.709
224.738,-192.328,-3.363
227.159,-192.328,-4.938
229.580,-192.328,-4.833
232.001,-192.328,-6.638
234.422,-192.328,-7.146
236.843,-192.328,-7.199
239.264,-192.328,-6.276
241.685,-192.328,-8.076
244.106,-192.328,-7.848
246.527,-192.328,-7.518
212.633,-190.254,1.715
215.054,-190.254,-0.075
217.475,-190.254,-2.039
219.896,-190.254,-2.883
222.317,-190.254,-3.077
224.738,-190.254,-4.018
227.159,-190.254,-3.058
229.580,-190.254,-4.320
232.001,-190.254,-7.486
234.422,-190.254,-5.237
236.843,-190.254,-5.592
239.264,-190.254,-6.933
241.685,-190.254,-6.997
244.106,-190.254,-7.998
246.527,-190.254,-7.875
212.633,-188.181,-0.083
215.054,-188.181,-0.625
217.475,-188.181,-2.551
219.896,-188.181,-0.739
222.317,-188.181,-4.898
224.738,-188.181,-5.060
227.159,-188.181,-2.794
229.580,-188.181,-7.249
232.001,-188.181,-8.364
234.422,-188.181,-6.965
236.843,-188.181,-7.912
239.264,-188.181,-7.820
241.685,-188.181,-8.159
244.106,-188.181,-7.660
246.527,-188.181,-8.080
212.633,-186.108,-1.474
215.054,-186.108,-1.504
217.475,-186.108,-1.034
219.896,-186.108,-2.602
222.317,-186.108,-4.640
224.738,-186.108,-5.187
227.159,-186.108,-8.348
229.580,-186.108,-5.645
232.001,-186.108,-6.651
234.422,-186.108,-7.089
236.843,-186.108,-5.871
239.264,-186.108,-8.451
241.685,-186.108,-7.683
244.106,-186.108,-6.295
246.527,-186.108,-7.653
212.633,-184.035,0.279
215.054,-184.035,-1.293
217.475,-184.035,-2.986
219.896,-184.035,-3.127
222.317,-184.035,-5.715
224.738,-184.035,-6.919
227.159,-184.035,-7.335
229.580,-184.035,-7.485
232.001,-184.035,-7.458
234.422,-184.035,-6.910
236.843,-184.035,-7.445
239.264,-184.035,-6.826
241.685,-184.035,-8.000
244.106,-184.035,-7.310
246.527,-184.035,-8.100
212.633,-181.961,-2.154
215.054,-181.961,-3.432
217.475,-181.961,-1.820
219.896,-181.961,-2.358
222.317,-181.961,-4.919
224.738,-181.961,-6.261
227.159,-181.961,-7.461
229.580,-181.961,-7.501
232.001,-181.961,-6.839
234.422,-181.961,-7.206
236.843,-181.961,-6.676
239.264,-181.961,-7.887
241.685,-181.961,-7.243
244.106,-181.961,-7.146
246.527,-181.961,-7.788
212.633,-179.888,-2.341
215.054,-179.888,-3.460
217.475,-179.888,-3.796
219.896,-179.888,-2.560
222.317,-179.888,-4.056
224.738,-179.888,-6.023
227.159,-179.888,-7.867
229.580,-179.888,-7.301
232.001,-179.888,-7.709
234.422,-179.888,-6.481
236.843,-179.888,-7.388
239.264,-179.888,-5.908
241.685,-179.888,-6.827
244.106,-179.888,-7.074
246.527,-179.888,-7.071
212.633,-177.815,-2.757
215.054,-177.815,-2.030
217.475,-177.815,-5.238
219.896,-177.815,-4.723
222.317,-177.815,-3.101
224.738,-177.815,-5.633
227.159,-177.815,-6.933
229.580,-177.815,-7.774
232.001,-177.815,-7.345
234.422,-177.815,-8.011
236.843,-177.815,-7.146
239.264,-177.815,-7.612
241.685,-177.815,-6.728
244.106,-177.815,-8.120
246.527,-177.815,-7.543
212.633,-175.741,-0.272
215.054,-175.741,-3.347
217.475,-175.741,-2.958
219.896,-175.741,-4.124
222.317,-175.741,-5.787
224.738,-175.741,-6.219
227.159,-175.741,-7.509
229.580,-175.741,-7.450
232.001,-175.741,-8.244
234.422,-175.741,-7.215
236.843,-175.741,-7.817
239.264,-175.741,-8.259
241.685,-175.741,-7.635
244.106,-175.741,-7.517
246.527,-175.741,-6.388
212.633,-173.668,-1.809
215.054,-173.668,-1.765
217.475,-173.668,-3.177
219.896,-173.668,-3.597
222.317,-173.668,-3.984
224.738,-173.668,-4.981
227.159,-173.668,-7.329
229.580,-173.668,-7.130
232.001,-173.668,-7.325
234.422,-173.668,-8.177
236.843,-173.668,-6.989
239.264,-173.668,-8.010
241.685,-173.668,-6.318
244.106,-173.668,-6.506
246.527,-173.668,-2.343
212.633,-171.595,-2.105
215.054,-171.595,-2.790
217.475,-171.595,-4.915
219.896,-171.595,-3.357
222.317,-171.595,-4.912
224.738,-171.595,-5.262
227.159,-171.595,-7.508
229.580,-171.595,-7.357
232.001,-171.595,-6.504
234.422,-171.595,-7.055
236.843,-171.595,-5.328
239.264,-171.595,-6.841
241.685,-171.595,-5.886
244.106,-171.595,-7.043
246.527,-171.595,-2.821
212.633,-169.521,-2.453
215.054,-169.521,-2.535
217.475,-169.521,-3.560
219.896,-169.521,-2.607
222.317,-169.521,-5.468
224.738,-169.521,-7.263
227.159,-169.521,-8.100
229.580,-169.521,-7.388
232.001,-169.521,-7.681
234.422,-169.521,-7.775
236.843,-169.521,-7.747
239.264,-169.521,-6.525
241.685,-169.521,-7.778
244.106,-169.521,-3.922
246.527,-169.521,-4.852
212.633,-167.448,-3.855
215.054,-167.448,-6.320
217.475,-167.448,-2.805
219.896,-167.448,-5.032
222.317,-167.448,-6.642
224.738,-167.448,-5.722
227.159,-167.448,-8.070
229.580,-167.448,-8.700
232.001,-167.448,-6.147
234.422,-167.448,-8.333
236.843,-167.448,-7.144
239.264,-167.448,-7.271
241.685,-167.448,-6.472
244.106,-167.448,-5.653
246.527,-167.448,-3.639
212.633,-165.375,-3.410
215.054,-165.375,-2.541
217.475,-165.375,-2.762
219.896,-165.375,-7.391
222.317,-165.375,-7.837
224.738,-165.375,-7.519
227.159,-165.375,-8.112
229.580,-165.375,-8.207
232.001,-165.375,-7.524
234.422,-165.375,-8.348
236.843,-165.375,-7.525
239.264,-165.375,-7.122
241.685,-165.375,-5.577
244.106,-165.375,-5.364
246.527,-165.375,-3.790
212.633,-163.301,-1.672
215.054,-163.301,-4.038
217.475,-163.301,-6.315
219.896,-163.301,-6.476
222.317,-163.301,-7.334
224.738,-163.301,-7.974
227.159,-163.301,-7.566
229.580,-163.301,-7.613
232.001,-163.301,-7.913
234.422,-163.301,-7.624
236.843,-163.301,-6.923
239.264,-163.301,-6.944
241.685,-163.301,-5.648
244.106,-163.301,-4.935
246.527,-163.301,-2.774
212.633,-161.228,-6.779
215.054,-161.228,-4.608
217.475,-161.228,-7.444
219.896,-161.228,-5.760
222.317,-161.228,-7.739
224.738,-161.228,-8.218
227.159,-161.228,-8.511
229.580,-161.228,-7.581
232.001,-161.228,-6.054
234.422,-161.228,-6.953
236.843,-161.228,-7.496
239.264,-161.228,-7.116
241.685,-161.228,-6.567
244.106,-161.228,-6.219
246.527,-161.228,-5.464
212.633,-159.155,-2.203
215.054,-159.155,-3.201
217.475,-159.155,-8.109
219.896,-159.155,-6.539
222.317,-159.155,-7.391
224.738,-159.155,-7.779
227.159,-159.155,-7.955
229.580,-159.155,-7.541
232.001,-159.155,-8.139
234.422,-159.155,-7.088
236.843,-159.155,-5.813
239.264,-159.155,-7.844
241.685,-159.155,-2.772
244.106,-159.155,-4.583
246.527,-159.155,-3.355
212.633,-157.081,-4.357
215.054,-157.081,-5.884
217.475,-157.081,-7.423
219.896,-157.081,-7.515
222.317,-157.081,-7.359
224.738,-157.081,-7.851
227.159,-157.081,-8.042
229.580,-157.081,-7.049
232.001,-157.081,-7.745
234.422,-157.081,-7.658
236.843,-157.081,-7.334
239.264,-157.081,-5.785
241.685,-157.081,-6.517
244.106,-157.081,-6.959
246.527,-157.081,-5.226
212.633,-155.008,-4.188
215.054,-155.008,-3.085
217.475,-155.008,-6.393
