PhysicalX(mm),PhysicalY(mm),MaxAmplitude(dBuV/m)
208.576,-156.097,12.896
210.609,-156.097,12.597
212.642,-156.097,10.431
214.675,-156.097,2.121
216.708,-156.097,3.325
218.741,-156.097,14.308
220.774,-156.097,14.249
222.807,-156.097,14.358
224.841,-156.097,14.390
226.874,-156.097,14.126
228.907,-156.097,14.157
230.940,-156.097,13.914
232.973,-156.097,14.887
235.006,-156.097,14.704
237.039,-156.097,14.724
239.072,-156.097,14.383
241.105,-156.097,14.113
243.138,-156.097,13.805
245.171,-156.097,13.606
247.204,-156.097,13.475
249.237,-156.097,13.183
251.271,-156.097,14.228
253.304,-156.097,14.030
255.337,-156.097,13.844
257.370,-156.097,13.749
259.403,-156.097,13.766
261.436,-156.097,13.581
263.469,-156.097,13.835
265.502,-156.097,13.728
267.535,-156.097,13.543
269.568,-156.097,13.212
271.601,-156.097,13.500
273.634,-156.097,13.360
275.667,-156.097,12.910
277.700,-156.097,12.416
279.734,-156.097,12.085
281.767,-156.097,11.595
283.800,-156.097,11.186
285.833,-156.097,10.771
287.866,-156.097,8.641
289.899,-156.097,6.211
291.932,-156.097,4.308
293.965,-156.097,6.721
295.998,-156.097,8.133
298.031,-156.097,7.948
300.064,-156.097,6.170
302.097,-156.097,7.568
304.130,-156.097,7.551
306.164,-156.097,7.993
308.197,-156.097,6.558
310.230,-156.097,8.509
312.263,-156.097,7.721
314.296,-156.097,6.311
316.329,-156.097,6.498
318.362,-156.097,9.611
208.576,-154.071,14.805
210.609,-154.071,15.031
212.642,-154.071,15.407
214.675,-154.071,15.541
216.708,-154.071,15.777
218.741,-154.071,16.033
220.774,-154.071,16.260
222.807,-154.071,16.340
224.841,-154.071,16.470
226.874,-154.071,16.720
228.907,-154.071,16.723
230.940,-154.071,16.558
232.973,-154.071,16.810
235.006,-154.071,16.375
237.039,-154.071,16.293
239.072,-154.071,16.438
241.105,-154.071,16.137
243.138,-154.071,16.062
245.171,-154.071,15.600
247.204,-154.071,15.466
249.237,-154.071,15.303
251.271,-154.071,15.102
253.304,-154.071,14.744
255.337,-154.071,14.973
257.370,-154.071,14.601
259.403,-154.071,14.948
261.436,-154.071,15.037
