PhysicalX(mm),PhysicalY(mm),MaxAmplitude(dBuV/m)
220.578,-211.661,12.952
222.946,-211.661,13.080
225.314,-211.661,13.091
227.682,-211.661,12.792
230.050,-211.661,12.812
232.418,-211.661,13.025
234.786,-211.661,12.338
237.154,-211.661,12.664
239.522,-211.661,12.628
241.890,-211.661,12.575
244.258,-211.661,12.295
246.626,-211.661,12.191
248.994,-211.661,11.919
251.362,-211.661,12.235
253.730,-211.661,11.995
220.578,-209.545,16.861
222.946,-209.545,16.674
225.314,-209.545,17.184
227.682,-209.545,17.167
230.050,-209.545,17.220
232.418,-209.545,17.443
234.786,-209.545,17.680
237.154,-209.545,17.557
239.522,-209.545,17.772
241.890,-209.545,17.958
244.258,-209.545,18.022
246.626,-209.545,18.083
248.994,-209.545,18.156
251.362,-209.545,18.409
253.730,-209.545,18.329
220.578,-207.429,16.452
222.946,-207.429,17.128
225.314,-207.429,16.612
227.682,-207.429,16.645
230.050,-207.429,16.456
232.418,-207.429,16.713
234.786,-207.429,16.885
237.154,-207.429,17.357
239.522,-207.429,17.304
241.890,-207.429,17.459
244.258,-207.429,17.519
246.626,-207.429,17.543
248.994,-207.429,17.666
251.362,-207.429,17.753
253.730,-207.429,17.811
220.578,-205.313,16.247
222.946,-205.313,16.306
225.314,-205.313,15.896
227.682,-205.313,16.144
230.050,-205.313,16.205
232.418,-205.313,16.143
234.786,-205.313,16.155
237.154,-205.313,16.887
239.522,-205.313,16.951
241.890,-205.313,16.998
244.258,-205.313,17.163
246.626,-205.313,17.079
248.994,-205.313,17.174
251.362,-205.313,17.271
253.730,-205.313,17.087
220.578,-203.197,15.738
222.946,-203.197,15.747
225.314,-203.197,15.743
227.682,-203.197,15.875
230.050,-203.197,15.729
232.418,-203.197,15.680
234.786,-203.197,15.561
237.154,-203.197,16.074
239.522,-203.197,16.541
241.890,-203.197,16.299
244.258,-203.197,16.541
246.626,-203.197,16.722
248.994,-203.197,16.741
251.362,-203.197,16.793
253.730,-203.197,16.621
220.578,-201.081,15.376
222.946,-201.081,15.376
225.314,-201.081,15.154
227.682,-201.081,15.245
230.050,-201.081,15.255
232.418,-201.081,15.040
234.786,-201.081,15.165
237.154,-201.081,15.266
239.522,-201.081,15.879
241.890,-201.081,15.999
244.258,-201.081,15.965
246.626,-201.081,16.017
248.994,-201.081,16.110
251.362,-201.081,16.056
253.730,-201.081,15.730
220.578,-198.965,15.026
222.946,-198.965,15.041
225.314,-198.965,15.207
227.682,-198.965,14.996
230.050,-198.965,14.801
232.418,-198.965,14.255
234.786,-198.965,14.320
237.154,-198.965,14.533
239.522,-198.965,14.949
241.890,-198.965,15.219
244.258,-198.965,15.169
246.626,-198.965,15.077
248.994,-198.965,15.013
251.362,-198.965,15.255
253.730,-198.965,15.055
220.578,-196.849,14.728
222.946,-196.849,14.911
225.314,-196.849,14.961
227.682,-196.849,14.444
230.050,-196.849,14.290
232.418,-196.849,13.818
234.786,-196.849,13.889
237.154,-196.849,13.610
239.522,-196.849,14.572
241.890,-196.849,14.378
244.258,-196.849,14.561
246.626,-196.849,14.549
248.994,-196.849,14.336
251.362,-196.849,14.024
253.730,-196.849,13.736
220.578,-194.733,14.286
222.946,-194.733,14.654
225.314,-194.733,14.080
227.682,-194.733,14.275
230.050,-194.733,14.107
232.418,-194.733,13.258
234.786,-194.733,13.323
237.154,-194.733,13.358
239.522,-194.733,12.858
241.890,-194.733,13.324
244.258,-194.733,13.573
246.626,-194.733,13.564
248.994,-194.733,13.179
251.362,-194.733,13.211
253.730,-194.733,13.018
220.578,-192.617,13.666
222.946,-192.617,14.393
225.314,-192.617,14.404
227.682,-192.617,14.166
230.050,-192.617,13.579
232.418,-192.617,13.163
234.786,-192.617,13.246
237.154,-192.617,12.633
239.522,-192.617,12.832
241.890,-192.617,12.246
244.258,-192.617,12.158
246.626,-192.617,11.948
248.994,-192.617,12.128
251.362,-192.617,12.087
253.730,-192.617,11.662
220.578,-190.501,14.262
222.946,-190.501,14.340
225.314,-190.501,14.263
227.682,-190.501,13.705
230.050,-190.501,13.714
232.418,-190.501,13.147
234.786,-190.501,12.742
237.154,-190.501,12.236
239.522,-190.501,11.661
241.890,-190.501,11.635
244.258,-190.501,11.704
246.626,-190.501,10.838
248.994,-190.501,11.098
251.362,-190.501,10.981
253.730,-190.501,10.733
220.578,-188.385,14.149
222.946,-188.385,14.214
225.314,-188.385,14.151
227.682,-188.385,13.479
230.050,-188.385,13.372
232.418,-188.385,12.934
234.786,-188.385,12.406
237.154,-188.385,11.982
239.522,-188.385,11.122
241.890,-188.385,10.849
244.258,-188.385,10.884
246.626,-188.385,10.371
248.994,-188.385,9.907
251.362,-188.385,9.787
253.730,-188.385,9.491
220.578,-186.269,13.960
222.946,-186.269,14.000
225.314,-186.269,14.159
227.682,-186.269,13.830
230.050,-186.269,13.348
232.418,-186.269,12.868
234.786,-186.269,12.236
237.154,-186.269,11.684
239.522,-186.269,11.011
241.890,-186.269,9.648
244.258,-186.269,10.316
246.626,-186.269,9.400
248.994,-186.269,9.423
251.362,-186.269,9.046
253.730,-186.269,8.007
220.578,-184.153,14.030
222.946,-184.153,14.088
225.314,-184.153,13.830
227.682,-184.153,13.649
230.050,-184.153,13.259
232.418,-184.153,12.883
234.786,-184.153,12.175
237.154,-184.153,11.252
239.522,-184.153,10.464
241.890,-184.153,9.473
244.258,-184.153,8.909
246.626,-184.153,9.270
248.994,-184.153,8.467
251.362,-184.153,7.564
253.730,-184.153,7.791
220.578,-182.037,14.387
222.946,-182.037,14.104
225.314,-182.037,14.172
227.682,-182.037,13.400
230.050,-182.037,13.336
232.418,-182.037,12.868
234.786,-182.037,12.068
237.154,-182.037,11.321
239.522,-182.037,10.374
241.890,-182.037,8.894
244.258,-182.037,8.451
246.626,-182.037,7.764
248.994,-182.037,8.191
251.362,-182.037,7.483
253.730,-182.037,6.928
220.578,-179.920,14.333
222.946,-179.920,14.455
225.314,-179.920,13.807
227.682,-179.920,13.498
