PhysicalX(mm),PhysicalY(mm),MaxAmplitude(dBuV/m)
175.705,-212.721,19.622
177.768,-212.721,19.928
179.831,-212.721,20.134
181.895,-212.721,20.264
183.958,-212.721,20.458
186.022,-212.721,20.720
188.085,-212.721,20.699
190.149,-212.721,20.852
192.212,-212.721,20.985
194.275,-212.721,21.135
196.339,-212.721,21.232
198.402,-212.721,21.285
200.466,-212.721,21.456
202.529,-212.721,21.611
204.593,-212.721,21.750
206.656,-212.721,21.845
208.720,-212.721,21.924
210.783,-212.721,22.005
212.846,-212.721,22.153
214.910,-212.721,22.189
216.973,-212.721,22.295
219.037,-212.721,22.467
221.100,-212.721,22.452
223.164,-212.721,22.581
225.227,-212.721,22.637
227.290,-212.721,22.696
229.354,-212.721,22.617
231.417,-212.721,22.651
233.481,-212.721,22.809
235.544,-212.721,22.589
237.608,-212.721,22.704
239.671,-212.721,22.526
241.734,-212.721,22.373
243.798,-212.721,22.332
245.861,-212.721,22.153
247.925,-212.721,21.846
249.988,-212.721,21.700
252.052,-212.721,21.394
254.115,-212.721,20.973
256.179,-212.721,20.691
258.242,-212.721,20.443
260.305,-212.721,20.281
262.369,-212.721,19.905
264.432,-212.721,19.469
266.496,-212.721,19.153
268.559,-212.721,18.509
270.623,-212.721,17.924
272.686,-212.721,17.524
274.749,-212.721,17.202
276.813,-212.721,16.898
278.876,-212.721,16.719
280.940,-212.721,16.148
283.003,-212.721,15.700
285.067,-212.721,15.586
287.130,-212.721,15.002
175.705,-210.642,20.395
177.768,-210.642,20.369
179.831,-210.642,20.413
181.895,-210.642,20.705
183.958,-210.642,20.882
186.022,-210.642,20.950
188.085,-210.642,21.137
190.149,-210.642,21.146
192.212,-210.642,21.292
194.275,-210.642,21.460
196.339,-210.642,21.558
198.402,-210.642,21.721
200.466,-210.642,21.835
202.529,-210.642,21.977
204.593,-210.642,22.053
206.656,-210.642,22.195
208.720,-210.642,22.363
210.783,-210.642,22.371
212.846,-210.642,22.578
214.910,-210.642,22.566
216.973,-210.642,22.752
219.037,-210.642,22.853
221.100,-210.642,22.859
223.164,-210.642,22.954
225.227,-210.642,22.880
227.290,-210.642,22.866
229.354,-210.642,22.975
231.417,-210.642,22.891
233.481,-210.642,22.873
235.544,-210.642,22.854
237.608,-210.642,22.885
239.671,-210.642,22.761
241.734,-210.642,22.453
243.798,-210.642,22.433
245.861,-210.642,22.353
247.925,-210.642,22.081
249.988,-210.642,21.888
252.052,-210.642,21.644
254.115,-210.642,21.377
256.179,-210.642,21.168
258.242,-210.642,20.723
260.305,-210.642,20.276
262.369,-210.642,19.886
264.432,-210.642,19.728
266.496,-210.642,19.225
268.559,-210.642,18.686
270.623,-210.642,18.440
272.686,-210.642,17.978
274.749,-210.642,17.716
276.813,-210.642,17.377
278.876,-210.642,16.933
280.940,-210.642,16.646
283.003,-210.642,16.476
285.067,-210.642,15.899
287.130,-210.642,15.516
175.705,-208.563,20.766
177.768,-208.563,20.845
179.831,-208.563,20.914
181.895,-208.563,21.216
183.958,-208.563,21.325
186.022,-208.563,21.445
188.085,-208.563,21.569
190.149,-208.563,21.675
192.212,-208.563,21.726
194.275,-208.563,21.916
196.339,-208.563,21.992
198.402,-208.563,22.034
200.466,-208.563,22.142
202.529,-208.563,22.264
204.593,-208.563,22.389
206.656,-208.563,22.501
208.720,-208.563,22.517
210.783,-208.563,22.733
212.846,-208.563,22.694
214.910,-208.563,22.849
216.973,-208.563,22.822
219.037,-208.563,22.930
221.100,-208.563,22.993
223.164,-208.563,23.098
225.227,-208.563,23.039
227.290,-208.563,23.047
229.354,-208.563,23.236
231.417,-208.563,23.144
233.481,-208.563,23.220
235.544,-208.563,23.117
237.608,-208.563,23.004
239.671,-208.563,22.858
241.734,-208.563,22.769
243.798,-208.563,22.602
245.861,-208.563,22.409
247.925,-208.563,22.262
249.988,-208.563,21.986
252.052,-208.563,21.810
254.115,-208.563,21.450
256.179,-208.563,21.328
258.242,-208.563,21.120
260.305,-208.563,20.758
262.369,-208.563,20.610
264.432,-208.563,20.066
266.496,-208.563,19.667
268.559,-208.563,19.246
270.623,-208.563,18.828
272.686,-208.563,18.591
274.749,-208.563,18.400
276.813,-208.563,17.839
278.876,-208.563,17.708
280.940,-208.563,17.211
283.003,-208.563,16.767
285.067,-208.563,16.580
287.130,-208.563,16.309
175.705,-206.484,21.246
177.768,-206.484,21.421
179.831,-206.484,21.517
181.895,-206.484,21.639
183.958,-206.484,21.770
186.022,-206.484,21.879
188.085,-206.484,22.009
190.149,-206.484,22.113
192.212,-206.484,22.192
194.275,-206.484,22.191
196.339,-206.484,22.433
198.402,-206.484,22.415
200.466,-206.484,22.561
202.529,-206.484,22.571
204.593,-206.484,22.654
206.656,-206.484,22.703
208.720,-206.484,22.855
